pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 10.24, 94.7, None, None, None, 1.957, None, 6.959, 121.6, 9.0, 10.2, 10.1, 0.0, 9.0, 17.9, 95.0, None,2022-07-23 00:00:00, None, None,30
None, None, 10.21, 96.5, None, None, None, 1.995, None, 6.652, 128.6, 10.0, 10.2, 10.0, 0.0, 10.0, 17.9, 97.0, None,2022-07-23 01:00:00, None, None,30
None, None, 9.66, 97.6, None, None, None, 1.076, None, 5.895, 133.9, 10.0, 9.7, 9.6, 0.1, 10.0, 17.9, 98.0, None,2022-07-23 02:00:00, None, None,30
None, None, 9.91, 97.4, None, None, None, 1.268, None, 5.358, 138.2, 9.0, 9.9, 9.6, 0.0, 9.0, 17.9, 97.0, None,2022-07-23 03:00:00, None, None,30
None, None, 9.97, 96.7, None, None, None, 0.091, None, 4.722, 139.9, 10.0, 10.0, 9.6, 0.0, 10.0, 17.9, 97.0, None,2022-07-23 04:00:00, None, None,30
None, None, 10.37, 95.8, None, None, None, 1.048, None, 4.499, 138.1, 9.0, 10.4, 9.6, 0.0, 9.0, 17.9, 96.0, None,2022-07-23 05:00:00, None, None,30
None, None, 10.81, 94.4, None, None, None, 0.956, None, 3.614, 134.2, 10.0, 10.8, 9.6, 0.0, 10.0, 17.9, 94.0, None,2022-07-23 06:00:00, None, None,30
None, None, 11.39, 93.7, None, None, None, 2.43, None, 4.529, 129.7, 10.0, 11.4, 10.7, 0.0, 10.0, 11.5, 94.0, None,2022-07-23 07:00:00, None, None,30
None, None, 12.01, 91.7, None, None, None, 3.775, None, 8.91, 117.8, 11.0, 12.0, 10.7, 0.0, 11.0, 12.0, 92.0, None,2022-07-23 08:00:00, None, None,30
None, None, 14.87, 76.11, None, None, None, 12.14, None, 10.27, 90.3, 10.0, 14.9, 10.7, 0.0, 10.0, 15.3, 76.0, None,2022-07-23 09:00:00, None, None,30
None, None, 16.67, 68.34, None, None, None, 7.592, None, 8.74, 57.24, 11.0, 16.7, 10.7, -0.1, 11.0, 17.2, 68.0, None,2022-07-23 10:00:00, None, None,30
None, None, 17.19, 66.61, None, None, None, 1.489, None, 9.54, 43.63, 11.0, 17.2, 10.7, 0.0, 11.0, 18.2, 67.0, None,2022-07-23 11:00:00, None, None,30
None, None, 19.83, 59.85, None, None, None, 2.934, None, 9.09, 38.92, 12.0, 19.8, 10.7, -0.2, 12.0, 19.9, 60.0, None,2022-07-23 12:00:00, None, None,30
None, None, 22.73, 52.2, None, None, None, 2.613, None, 9.93, 28.43, 12.0, 22.7, 10.7, -0.2, 12.0, 22.5, 52.0, None,2022-07-23 13:00:00, None, None,30
None, None, 23.55, 49.4, None, None, None, 0.997, None, 12.04, 21.79, 12.0, 23.6, 10.7, -0.2, 12.0, 24.2, 49.0, None,2022-07-23 14:00:00, None, None,30
None, None, 26.11, 41.3, None, None, None, 0.994, None, 13.41, 20.19, 12.0, 26.1, 10.7, -0.1, 12.0, 25.9, 41.0, None,2022-07-23 15:00:00, None, None,30
None, None, 25.36, 42.88, None, None, None, 1.009, None, 14.6, 19.76, 11.0, 25.4, 10.7, -0.3, 11.0, 26.1, 43.0, None,2022-07-23 16:00:00, None, None,30
None, None, 24.87, 45.74, None, None, None, 0.462, None, 15.22, 21.69, 12.0, 24.9, 10.7, -0.1, 12.0, 26.4, 46.0, None,2022-07-23 17:00:00, None, None,30
None, None, 21.49, 57.34, None, None, None, 2.043, None, 18.42, 25.84, 13.0, 21.5, 10.7, -0.2, 13.0, 26.4, 57.0, None,2022-07-23 18:00:00, None, None,30
None, None, 18.37, 69.99, None, None, None, 2.943, None, 15.52, 34.35, 13.0, 18.4, 18.4, 0.0, 13.0, 21.6, 70.0, None,2022-07-23 19:00:00, None, None,30
