AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
14.6, 0.0,0.0, 0.0,2020-08-19 00:00:00, 175.0, 91.0,34
14.1, None,0.0, 0.0,2020-08-19 00:15:00, 242.0, 92.0,34
13.8, None,0.0, 0.0,2020-08-19 00:30:00, 198.0, 93.0,34
13.5, None,0.0, 0.0,2020-08-19 00:45:00, 234.0, 94.0,34
13.2, 0.0,0.0, 0.0,2020-08-19 01:00:00, 230.0, 94.0,34
12.9, None,0.0, 0.0,2020-08-19 01:15:00, 210.0, 94.0,34
12.7, None,0.0, 0.0,2020-08-19 01:30:00, 192.0, 95.0,34
12.4, None,0.0, 0.0,2020-08-19 01:45:00, 205.0, 95.0,34
12.3, 1.0,0.0, 0.0,2020-08-19 02:00:00, 203.0, 95.0,34
12.0, None,0.0, 0.0,2020-08-19 02:15:00, 201.0, 95.0,34
11.9, None,0.0, 0.0,2020-08-19 02:30:00, 204.0, 96.0,34
11.7, None,0.0, 0.0,2020-08-19 02:45:00, 221.0, 95.0,34
11.6, 0.0,0.0, 0.0,2020-08-19 03:00:00, 180.0, 96.0,34
11.4, None,0.0, 0.0,2020-08-19 03:15:00, 188.0, 96.0,34
11.3, None,0.0, 0.0,2020-08-19 03:30:00, 190.0, 96.0,34
11.1, None,0.0, 0.0,2020-08-19 03:45:00, 214.0, 96.0,34
11.0, 0.0,0.0, 0.0,2020-08-19 04:00:00, 193.0, 96.0,34
10.9, None,0.0, 0.0,2020-08-19 04:15:00, 196.0, 97.0,34
10.7, None,0.0, 0.0,2020-08-19 04:30:00, 181.0, 97.0,34
10.7, None,0.0, 0.0,2020-08-19 04:45:00, 215.0, 97.0,34
10.6, 1.0,0.0, 0.0,2020-08-19 05:00:00, 204.0, 97.0,34
10.5, None,0.0, 0.0,2020-08-19 05:15:00, 195.0, 97.0,34
10.4, None,0.0, 0.0,2020-08-19 05:30:00, 186.0, 97.0,34
10.4, None,0.0, 0.0,2020-08-19 05:45:00, 182.0, 96.0,34
10.5, 0.0,0.0, 0.0,2020-08-19 06:00:00, 191.0, 96.0,34
10.8, None,0.0, 0.0,2020-08-19 06:15:00, 194.0, 95.0,34
11.5, None,0.0, 0.0,2020-08-19 06:30:00, 205.0, 93.0,34
11.9, None,0.0, 0.0,2020-08-19 06:45:00, 200.0, 93.0,34
13.1, -1.0,0.0, 0.4,2020-08-19 07:00:00, 195.0, 90.0,34
14.6, None,0.0, 0.0,2020-08-19 07:15:00, 185.0, 84.0,34
16.1, None,0.0, 0.0,2020-08-19 07:30:00, 193.0, 79.0,34
16.9, None,0.0, 0.0,2020-08-19 07:45:00, 195.0, 77.0,34
18.1, -1.0,0.0, 0.0,2020-08-19 08:00:00, 174.0, 72.0,34
