TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
9.9, 0.643998, 98.1, 98.3,2017-10-22 00:00:00, 10.35,43
10.4, 0.698, 98.3, 98.3,2017-10-22 01:00:00, 10.63,43
10.6, 1.614, 98.3, 93.4,2017-10-22 02:00:00, 11.13,43
11.1, 1.307, 93.4, 85.8,2017-10-22 03:00:00, 10.69,43
10.7, 1.295, 85.8, 84.2,2017-10-22 04:00:00, 10.32,43
10.3, 0.625, 84.2, 88.5,2017-10-22 05:00:00, 8.78,43
8.8, 1.093, 88.5, 95.0,2017-10-22 06:00:00, 7.855,43
7.9, 1.003, 95.0, 92.2,2017-10-22 07:00:00, 8.68,43
8.7, 0.683, 92.2, 94.7,2017-10-22 08:00:00, 7.871,43
7.9, 0.843999, 94.7, 85.8,2017-10-22 09:00:00, 10.93,43
10.9, 1.44, 85.8, 74.63,2017-10-22 10:00:00, 13.35,43
13.4, 0.916998, 74.6, 65.7,2017-10-22 11:00:00, 14.69,43
14.7, 1.604, 65.7, 58.82,2017-10-22 12:00:00, 15.25,43
15.3, 1.732, 58.8, 57.56,2017-10-22 13:00:00, 15.58,43
15.6, 2.075, 57.6, 64.65,2017-10-22 14:00:00, 14.26,43
14.3, 1.701, 64.7, 82.6,2017-10-22 15:00:00, 11.39,43
11.4, 0.927999, 82.6, 76.61,2017-10-22 16:00:00, 13.05,43
13.1, 0.455, 76.6, 83.3,2017-10-22 17:00:00, 11.82,43
11.8, 0.382999, 83.3, 94.0,2017-10-22 18:00:00, 9.75,43
9.8, 0.465, 94.0, 96.2,2017-10-22 19:00:00, 8.41,43
8.4, 0.684, 96.2, 97.2,2017-10-22 20:00:00, 7.709,43
7.7, 0.490999, 97.2, 97.4,2017-10-22 21:00:00, 6.983,43
7.0, 0.411, 97.4, 97.7,2017-10-22 22:00:00, 6.271,43
6.3, 0.414999, 97.7, 98.0,2017-10-22 23:00:00, 5.959,43
6.0, 0.384999, 98.0, 98.1,2017-10-23 00:00:00, 5.684,43
5.7, 0.391999, 98.1, 98.2,2017-10-23 01:00:00, 6.043,43
6.0, 0.224, 98.2, 98.1,2017-10-23 02:00:00, 6.323,43
6.3, 0.252999, 98.1, 98.0,2017-10-23 03:00:00, 6.534,43
6.5, 0.365, 98.0, 97.9,2017-10-23 04:00:00, 6.725,43
6.7, 0.354999, 97.9, 97.8,2017-10-23 05:00:00, 6.963,43
7.0, 0.233998, 97.8, 97.8,2017-10-23 06:00:00, 7.061,43
7.1, 0.204998, 97.8, 97.8,2017-10-23 07:00:00, 7.276,43
7.3, 0.324999, 97.8, 97.5,2017-10-23 08:00:00, 7.818,43
7.8, 0.256, 97.5, 96.1,2017-10-23 09:00:00, 8.77,43
8.8, 0.15, 96.1, 92.7,2017-10-23 10:00:00, 10.33,43
10.3, 0.448, 92.7, 85.8,2017-10-23 11:00:00, 12.03,43
12.0, 0.652998, 85.8, 79.38,2017-10-23 12:00:00, 13.17,43
13.2, 0.79, 79.4, 73.32,2017-10-23 13:00:00, 14.12,43
14.1, 1.169, 73.3, 73.44,2017-10-23 14:00:00, 14.03,43
14.0, 1.004, 73.4, 72.4,2017-10-23 15:00:00, 14.16,43
14.2, 0.713998, 72.4, 75.01,2017-10-23 16:00:00, 13.83,43
13.8, 0.323, 75.0, 76.9,2017-10-23 17:00:00, 13.41,43
13.4, 0.354999, 76.9, 81.7,2017-10-23 18:00:00, 12.74,43
12.7, 0.236, 81.7, 89.8,2017-10-23 19:00:00, 11.98,43
12.0, 0.365999, 89.8, 92.2,2017-10-23 20:00:00, 11.48,43
11.5, 0.248998, 92.2, 93.2,2017-10-23 21:00:00, 11.11,43
11.1, 0.277, 93.2, 94.6,2017-10-23 22:00:00, 10.77,43
10.8, 0.233998, 94.6, 93.7,2017-10-23 23:00:00, 10.49,43
10.5, 0.349, 93.7, 96.4,2017-10-24 00:00:00, 9.0,43
