AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,2.7, None,2018-03-05,-9.8,-4.0,10,,,,,
,1.0, None,2018-03-06,-9.4,-3.0,10,,,,,
,0.0, None,2018-03-07,-13.2,0.2,10,,,,,
,6.0, None,2018-03-08,-5.5,-0.5,10,,,,,
,7.0, None,2018-03-09,-13.3,-1.5,10,,,,,
,0.0, None,2018-03-10,-13.8,1.2,10,,,,,
,0.0, None,2018-03-11,-11.8,5.8,10,,,,,
,,,2018-03-05 00:00:00, None, None,10,924.0,650.0, None, None,-6.0
,,,2018-03-05 01:00:00, None, None,10,924.0,650.0, None, None,-6.3
,,,2018-03-05 02:00:00, None, None,10,925.0,650.0, None, None,-7.4
,,,2018-03-05 03:00:00, None, None,10,925.0,650.0, None, None,-7.7
,,,2018-03-05 04:00:00, None, None,10,925.0,650.0, None, None,-9.0
,,,2018-03-05 05:00:00, None, None,10,925.0,650.0, None, None,-9.0
,,,2018-03-05 06:00:00, None, None,10,925.0,650.0, None, None,-9.2
,,,2018-03-05 07:00:00, None, None,10,927.0,652.0, None, None,-8.3
,,,2018-03-05 08:00:00, None, None,10,927.0,653.0, None, None,-7.7
,,,2018-03-05 09:00:00, None, None,10,928.0,653.0, None, None,-8.5
,,,2018-03-05 10:00:00, None, None,10,928.0,654.0, None, None,-7.8
,,,2018-03-05 11:00:00, None, None,10,929.0,654.0, None, None,-7.9
,,,2018-03-05 12:00:00, None, None,10,929.0,654.0, None, None,-8.0
,,,2018-03-05 13:00:00, None, None,10,929.0,655.0, None, None,-8.1
,,,2018-03-05 14:00:00, None, None,10,929.0,655.0, None, None,-8.6
,,,2018-03-05 15:00:00, None, None,10,929.0,655.0, None, None,-8.7
,,,2018-03-05 16:00:00, None, None,10,929.0,655.0, 383.0, None,-8.6
,,,2018-03-05 17:00:00, None, None,10,929.0,655.0, None, None,-8.3
,,,2018-03-05 18:00:00, None, None,10,929.0,655.0, None, None,-6.2
,,,2018-03-05 19:00:00, None, None,10,929.0,655.0, None, None,-5.7
,,,2018-03-05 20:00:00, None, None,10,771.0,657.0, None, None,-5.3
,,,2018-03-05 21:00:00, None, None,10,272.0,658.0, None, None,-5.2
,,,2018-03-05 22:00:00, None, None,10,272.0,658.0, None, None,-4.7
,,,2018-03-05 23:00:00, None, None,10,272.0,658.0, None, None,-5.1
,,,2018-03-06 00:00:00, None, None,10,272.0,658.0, None, None,-5.4
,,,2018-03-06 01:00:00, None, None,10,272.0,658.0, None, None,-5.9
,,,2018-03-06 02:00:00, None, None,10,272.0,658.0, None, None,-7.2
,,,2018-03-06 03:00:00, None, None,10,272.0,658.0, None, None,-7.6
,,,2018-03-06 04:00:00, None, None,10,272.0,658.0, None, None,-7.7
,,,2018-03-06 05:00:00, None, None,10,272.0,658.0, None, None,-8.0
,,,2018-03-06 06:00:00, None, None,10,272.0,658.0, None, None,-8.2
,,,2018-03-06 07:00:00, None, None,10,273.0,658.0, None, None,-9.5
,,,2018-03-06 08:00:00, None, None,10,273.0,658.0, None, None,-9.3
,,,2018-03-06 09:00:00, None, None,10,273.0,658.0, None, None,-9.0
,,,2018-03-06 10:00:00, None, None,10,273.0,658.0, None, None,-8.7
,,,2018-03-06 11:00:00, None, None,10,273.0,658.0, None, None,-8.8
,,,2018-03-06 12:00:00, None, None,10,273.0,658.0, None, None,-8.6
,,,2018-03-06 13:00:00, None, None,10,273.0,658.0, None, None,-8.5
,,,2018-03-06 14:00:00, None, None,10,273.0,658.0, None, None,-8.5
,,,2018-03-06 15:00:00, None, None,10,273.0,658.0, None, None,-8.1
,,,2018-03-06 16:00:00, None, None,10,273.0,658.0, 371.0, None,-6.7
,,,2018-03-06 17:00:00, None, None,10,274.0,658.0, None, None,-5.3
,,,2018-03-06 18:00:00, None, None,10,273.0,658.0, None, None,-4.5
,,,2018-03-06 19:00:00, None, None,10,273.0,658.0, None, None,-3.6
,,,2018-03-06 20:00:00, None, None,10,273.0,658.0, None, None,-3.8
