wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
9.0,20.2,45.0,27.0,2016-08-19 00:00:00,0.0,34
1.6,16.5,90.0,39.0,2016-08-19 01:00:00,0.0,34
0.0,14.1,90.0,47.0,2016-08-19 02:00:00,0.0,34
1.9,13.7,180.0,48.0,2016-08-19 03:00:00,0.0,34
4.8,12.8,135.0,51.0,2016-08-19 04:00:00,0.0,34
0.0,11.9,90.0,58.0,2016-08-19 05:00:00,0.0,34
0.0,11.9,90.0,61.0,2016-08-19 06:00:00,0.0,34
3.4,12.6,90.0,62.0,2016-08-19 07:00:00,0.0,34
0.0,19.1,90.0,43.0,2016-08-19 08:00:00,0.0,34
4.0,20.8,315.0,37.0,2016-08-19 09:00:00,0.0,34
4.9,22.5,270.0,35.0,2016-08-19 10:00:00,0.0,34
11.7,24.3,225.0,27.0,2016-08-19 11:00:00,0.0,34
7.5,26.3,225.0,25.0,2016-08-19 12:00:00,0.0,34
8.9,26.7,225.0,24.0,2016-08-19 13:00:00,0.0,34
8.1,28.1,225.0,21.0,2016-08-19 14:00:00,0.0,34
11.3,28.7,225.0,19.0,2016-08-19 15:00:00,0.0,34
6.8,29.0,135.0,19.0,2016-08-19 16:00:00,0.0,34
7.9,28.5,270.0,20.0,2016-08-19 17:00:00,0.0,34
2.7,23.7,135.0,35.0,2016-08-19 18:00:00,0.0,34
5.7,20.2,135.0,39.0,2016-08-19 19:00:00,0.0,34
4.3,19.5,90.0,39.0,2016-08-19 20:00:00,0.0,34
3.4,18.9,135.0,40.0,2016-08-19 21:00:00,0.0,34
2.8,17.6,135.0,43.0,2016-08-19 22:00:00,0.0,34
2.4,16.5,180.0,46.0,2016-08-19 23:00:00,0.0,34
3.3,15.9,90.0,47.0,2016-08-20 00:00:00,0.0,34
1.8,15.8,90.0,48.0,2016-08-20 01:00:00,0.0,34
4.5,13.9,135.0,55.0,2016-08-20 02:00:00,0.0,34
2.5,14.0,90.0,55.0,2016-08-20 03:00:00,0.0,34
1.6,13.0,90.0,59.0,2016-08-20 04:00:00,0.0,34
3.7,12.5,90.0,62.0,2016-08-20 05:00:00,0.0,34
1.8,12.2,90.0,68.0,2016-08-20 06:00:00,0.0,34
2.5,12.6,90.0,70.0,2016-08-20 07:00:00,0.0,34
2.2,19.5,90.0,48.0,2016-08-20 08:00:00,0.0,34
4.2,20.8,225.0,42.0,2016-08-20 09:00:00,0.0,34
4.9,23.7,270.0,35.0,2016-08-20 10:00:00,0.0,34
5.5,25.3,270.0,30.0,2016-08-20 11:00:00,0.0,34
6.0,28.3,315.0,27.0,2016-08-20 12:00:00,0.0,34
9.3,29.7,270.0,24.0,2016-08-20 13:00:00,0.0,34
8.6,32.1,225.0,20.0,2016-08-20 14:00:00,0.0,34
10.5,33.7,225.0,17.0,2016-08-20 15:00:00,0.0,34
7.1,33.6,225.0,16.0,2016-08-20 16:00:00,0.0,34
5.9,33.0,180.0,17.0,2016-08-20 17:00:00,0.0,34
5.2,30.2,135.0,22.0,2016-08-20 18:00:00,0.0,34
8.5,24.0,90.0,32.0,2016-08-20 19:00:00,0.0,34
6.5,21.5,135.0,36.0,2016-08-20 20:00:00,0.0,34
4.0,19.8,180.0,41.0,2016-08-20 21:00:00,0.0,34
3.1,20.7,90.0,39.0,2016-08-20 22:00:00,0.0,34
6.8,18.8,135.0,43.0,2016-08-20 23:00:00,0.0,34
7.0,17.6,135.0,50.0,2016-08-21 00:00:00,0.0,34
2.5,18.2,90.0,47.0,2016-08-21 01:00:00,0.0,34
3.6,16.1,135.0,54.0,2016-08-21 02:00:00,0.0,34
5.5,16.3,135.0,52.0,2016-08-21 03:00:00,0.0,34
3.1,15.5,135.0,54.0,2016-08-21 04:00:00,0.0,34
3.5,15.3,90.0,54.0,2016-08-21 05:00:00,0.0,34
3.8,14.7,135.0,62.0,2016-08-21 06:00:00,0.0,34
2.4,14.7,90.0,65.0,2016-08-21 07:00:00,0.0,34
2.2,22.3,90.0,42.0,2016-08-21 08:00:00,0.0,34
6.2,23.1,225.0,38.0,2016-08-21 09:00:00,0.0,34
7.6,24.0,225.0,38.0,2016-08-21 10:00:00,0.0,34
9.6,27.0,270.0,35.0,2016-08-21 11:00:00,0.0,34
9.0,27.6,225.0,29.0,2016-08-21 12:00:00,0.0,34
13.1,27.7,225.0,25.0,2016-08-21 13:00:00,0.0,34
12.6,28.8,225.0,20.0,2016-08-21 14:00:00,0.0,34
8.4,26.2,225.0,24.0,2016-08-21 15:00:00,0.0,34
6.5,24.7,135.0,26.0,2016-08-21 16:00:00,0.0,34
4.8,24.0,45.0,25.0,2016-08-21 17:00:00,0.0,34
7.7,23.1,225.0,23.0,2016-08-21 18:00:00,0.0,34
8.5,21.5,90.0,30.0,2016-08-21 19:00:00,0.0,34
11.9,20.2,135.0,26.0,2016-08-21 20:00:00,0.76,34
9.4,17.9,270.0,37.0,2016-08-21 21:00:00,0.0,34
9.7,15.5,225.0,48.0,2016-08-21 22:00:00,0.0,34
9.3,13.9,225.0,50.0,2016-08-21 23:00:00,0.0,34
7.7,13.0,135.0,56.0,2016-08-22 00:00:00,0.0,34
8.7,11.9,90.0,62.0,2016-08-22 01:00:00,0.0,34
6.5,11.4,45.0,65.0,2016-08-22 02:00:00,0.0,34
5.8,11.4,90.0,66.0,2016-08-22 03:00:00,0.0,34
5.4,11.1,45.0,69.0,2016-08-22 04:00:00,0.0,34
3.4,10.4,90.0,73.0,2016-08-22 05:00:00,0.0,34
5.7,11.2,270.0,68.0,2016-08-22 06:00:00,0.0,34
7.6,11.8,225.0,65.0,2016-08-22 07:00:00,0.0,34
6.6,12.7,270.0,61.0,2016-08-22 08:00:00,0.0,34
4.8,12.8,225.0,60.0,2016-08-22 09:00:00,0.0,34
8.7,13.7,225.0,55.0,2016-08-22 10:00:00,0.0,34
9.9,14.1,225.0,54.0,2016-08-22 11:00:00,0.0,34
7.0,14.9,135.0,53.0,2016-08-22 12:00:00,0.0,34
6.0,14.4,225.0,62.0,2016-08-22 13:00:00,0.0,34
5.4,14.1,225.0,70.0,2016-08-22 14:00:00,0.0,34
2.2,14.1,0.0,77.0,2016-08-22 15:00:00,0.25,34
6.4,13.1,0.0,79.0,2016-08-22 16:00:00,0.0,34
5.5,13.4,0.0,77.0,2016-08-22 17:00:00,0.0,34
2.2,13.4,135.0,75.0,2016-08-22 18:00:00,0.0,34
2.4,12.5,90.0,79.0,2016-08-22 19:00:00,0.0,34
1.7,12.0,90.0,82.0,2016-08-22 20:00:00,0.0,34
3.0,11.2,135.0,84.0,2016-08-22 21:00:00,0.0,34
1.7,11.1,90.0,85.0,2016-08-22 22:00:00,0.0,34
3.1,11.2,135.0,86.0,2016-08-22 23:00:00,0.0,34
1.9,11.6,135.0,84.0,2016-08-23 00:00:00,0.0,34
2.5,11.3,90.0,87.0,2016-08-23 01:00:00,0.0,34
1.9,11.2,135.0,87.0,2016-08-23 02:00:00,0.0,34
5.4,11.0,90.0,89.0,2016-08-23 03:00:00,0.0,34
1.8,11.3,90.0,88.0,2016-08-23 04:00:00,0.0,34
2.6,11.2,90.0,87.0,2016-08-23 05:00:00,0.0,34
3.0,10.6,90.0,91.0,2016-08-23 06:00:00,0.0,34
2.4,11.4,90.0,90.0,2016-08-23 07:00:00,0.0,34
3.8,13.7,0.0,79.0,2016-08-23 08:00:00,0.0,34
3.7,16.4,90.0,67.0,2016-08-23 09:00:00,0.0,34
6.2,17.1,0.0,62.0,2016-08-23 10:00:00,0.0,34
6.2,19.5,225.0,52.0,2016-08-23 11:00:00,0.0,34
10.5,21.6,225.0,44.0,2016-08-23 12:00:00,0.0,34
7.5,22.2,225.0,40.0,2016-08-23 13:00:00,0.0,34
8.1,24.1,270.0,37.0,2016-08-23 14:00:00,0.0,34
7.0,23.8,270.0,34.0,2016-08-23 15:00:00,0.0,34
14.6,17.0,90.0,70.0,2016-08-23 16:00:00,0.0,34
4.8,20.9,315.0,41.0,2016-08-23 17:00:00,0.0,34
9.5,20.8,45.0,37.0,2016-08-23 18:00:00,0.0,34
8.6,19.0,90.0,43.0,2016-08-23 19:00:00,0.0,34
5.2,16.5,45.0,52.0,2016-08-23 20:00:00,0.0,34
6.1,16.4,45.0,50.0,2016-08-23 21:00:00,0.0,34
7.9,15.3,90.0,53.0,2016-08-23 22:00:00,0.0,34
3.8,13.7,90.0,60.0,2016-08-23 23:00:00,0.0,34
2.7,12.0,90.0,68.0,2016-08-24 00:00:00,0.0,34
3.6,11.2,135.0,72.0,2016-08-24 01:00:00,0.0,34
2.2,10.8,135.0,74.0,2016-08-24 02:00:00,0.0,34
3.7,10.1,135.0,77.0,2016-08-24 03:00:00,0.0,34
1.9,9.8,90.0,78.0,2016-08-24 04:00:00,0.0,34
3.7,9.0,90.0,83.0,2016-08-24 05:00:00,0.0,34
2.3,9.1,90.0,85.0,2016-08-24 06:00:00,0.0,34
4.5,9.2,135.0,88.0,2016-08-24 07:00:00,0.0,34
2.0,15.6,90.0,62.0,2016-08-24 08:00:00,0.0,34
3.3,17.7,315.0,52.0,2016-08-24 09:00:00,0.0,34
8.1,19.2,270.0,48.0,2016-08-24 10:00:00,0.0,34
7.4,21.1,225.0,41.0,2016-08-24 11:00:00,0.0,34
9.0,23.1,225.0,39.0,2016-08-24 12:00:00,0.0,34
6.4,24.9,270.0,28.0,2016-08-24 13:00:00,0.0,34
7.1,26.0,270.0,26.0,2016-08-24 14:00:00,0.0,34
5.7,25.2,0.0,25.0,2016-08-24 15:00:00,0.0,34
2.8,25.0,315.0,27.0,2016-08-24 16:00:00,0.0,34
5.9,26.5,315.0,23.0,2016-08-24 17:00:00,0.0,34
3.4,22.7,315.0,35.0,2016-08-24 18:00:00,0.0,34
7.5,18.2,135.0,43.0,2016-08-24 19:00:00,0.0,34
5.8,16.7,135.0,45.0,2016-08-24 20:00:00,0.0,34
4.2,16.2,90.0,47.0,2016-08-24 21:00:00,0.0,34
5.6,14.7,135.0,52.0,2016-08-24 22:00:00,0.0,34
5.2,13.6,135.0,56.0,2016-08-24 23:00:00,0.0,34
2.3,13.1,135.0,57.0,2016-08-25 00:00:00,0.0,34
3.8,12.8,180.0,58.0,2016-08-25 01:00:00,0.0,34
2.6,11.8,135.0,62.0,2016-08-25 02:00:00,0.0,34
2.1,11.5,90.0,64.0,2016-08-25 03:00:00,0.0,34
2.9,10.9,135.0,67.0,2016-08-25 04:00:00,0.0,34
2.2,10.3,90.0,69.0,2016-08-25 05:00:00,0.0,34
2.1,10.1,90.0,73.0,2016-08-25 06:00:00,0.0,34
1.7,10.5,90.0,75.0,2016-08-25 07:00:00,0.0,34
3.3,16.5,90.0,53.0,2016-08-25 08:00:00,0.0,34
3.4,19.0,315.0,44.0,2016-08-25 09:00:00,0.0,34
4.4,20.9,315.0,41.0,2016-08-25 10:00:00,0.0,34
9.8,22.8,270.0,34.0,2016-08-25 11:00:00,0.0,34
9.4,24.1,270.0,33.0,2016-08-25 12:00:00,0.0,34
8.9,25.4,270.0,31.0,2016-08-25 13:00:00,0.0,34
8.5,26.5,225.0,29.0,2016-08-25 14:00:00,0.0,34
8.1,28.9,225.0,26.0,2016-08-25 15:00:00,0.0,34
8.0,28.1,225.0,26.0,2016-08-25 16:00:00,0.0,34
4.0,24.7,45.0,30.0,2016-08-25 17:00:00,0.0,34
8.8,24.3,45.0,30.0,2016-08-25 18:00:00,0.0,34
7.6,21.4,90.0,38.0,2016-08-25 19:00:00,0.0,34
5.8,20.5,90.0,41.0,2016-08-25 20:00:00,0.0,34
4.8,19.5,90.0,42.0,2016-08-25 21:00:00,0.0,34
1.6,18.0,90.0,50.0,2016-08-25 22:00:00,0.0,34
2.4,17.2,90.0,47.0,2016-08-25 23:00:00,0.0,34
