CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,1.745,23.16, None,2018-04-23 00:00:00, None, None, None, None, None, -17.0, None, None, None, None, None, None,17
None,2.235,22.54, None,2018-04-23 01:00:00, None, None, None, None, None, -17.0, None, None, None, None, None, None,17
None,2.706,22.16, None,2018-04-23 02:00:00, None, None, None, None, None, -17.0, None, None, None, None, None, None,17
None,3.005,21.96, None,2018-04-23 03:00:00, None, None, None, None, None, -17.0, None, None, None, None, None, None,17
None,2.968,21.79, None,2018-04-23 04:00:00, None, None, None, None, None, -17.0, None, None, None, None, None, None,17
None,3.189,21.66, None,2018-04-23 05:00:00, None, None, None, None, None, -17.0, None, None, None, None, None, None,17
None,2.996,21.6, None,2018-04-23 06:00:00, None, None, None, None, None, -17.0, None, None, None, None, None, None,17
None,3.382,21.48, None,2018-04-23 07:00:00, None, None, None, None, None, -17.0, None, None, None, None, None, None,17
None,6.541,20.78, None,2018-04-23 08:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None,17
None,9.19,19.43, None,2018-04-23 09:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None,17
None,8.9,19.4, None,2018-04-23 10:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None,17
None,10.14,18.97, None,2018-04-23 11:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,17
None,10.5,18.55, None,2018-04-23 12:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,17
None,11.48,18.38, None,2018-04-23 13:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,17
None,11.36,18.23, None,2018-04-23 14:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,17
None,12.38,17.87, None,2018-04-23 15:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None,17
None,14.13,17.46, None,2018-04-23 16:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,17
None,14.38,17.39, None,2018-04-23 17:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,17
None,13.71,17.47, None,2018-04-23 18:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None,17
None,11.16,18.11, None,2018-04-23 19:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,17
None,9.57,18.46, None,2018-04-23 20:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None,17
None,9.43,18.38, None,2018-04-23 21:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None,17
None,9.24,18.19, None,2018-04-23 22:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None,17
None,8.5,18.53, None,2018-04-23 23:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None,17
None,10.22,18.14, None,2018-04-24 00:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None,17
None,10.11,18.11, None,2018-04-24 01:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None,17
None,9.74,18.16, None,2018-04-24 02:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None,17
None,9.44,18.25, None,2018-04-24 03:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None,17
None,8.93,18.4, None,2018-04-24 04:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None,17
None,8.26,18.6, None,2018-04-24 05:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None,17
None,7.92,18.64, None,2018-04-24 06:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None,17
None,7.81,18.74, None,2018-04-24 07:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None,17
None,10.71,17.99, None,2018-04-24 08:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None,17
