pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 11.18, 61.98, 21.5, None, 78.15, 0.827, 244.8, 4.0, None, 11.2, 10.4, 4.0, 0.0, None, 0.0, 62.0,2021-06-04 00:00:00, -6999.0, -6999.0,23
None, 9.63, 88.8, 21.5, None, 65.27, 1.359, 221.1, 8.0, None, 9.6, 9.6, 8.0, 0.0, None, 0.0, 89.0,2021-06-04 01:00:00, -6999.0, -6999.0,23
None, 9.39, 89.1, 21.5, None, 71.83, 1.138, 210.8, 7.0, None, 9.4, 9.3, 7.0, 0.0, None, 0.0, 89.0,2021-06-04 02:00:00, -6999.0, -6999.0,23
None, 8.12, 90.9, 21.5, None, 66.66, 1.017, 170.7, 6.0, None, 8.1, 8.2, 6.0, 0.0, None, 0.0, 91.0,2021-06-04 03:00:00, -6999.0, -6999.0,23
None, 7.435, 91.6, 21.5, None, 28.89, 1.571, 176.9, 6.0, None, 7.4, 7.4, 6.0, 0.0, None, 0.0, 92.0,2021-06-04 04:00:00, -6999.0, -6999.0,23
None, 6.884, 92.2, 21.5, None, 20.91, 1.312, 166.8, 5.0, None, 6.9, 6.8, 5.0, 0.0, None, 0.0, 92.0,2021-06-04 05:00:00, -6999.0, -6999.0,23
None, 7.685, 90.7, 21.5, None, 46.67, 0.487, 162.7, 6.0, None, 7.7, 6.7, 6.0, 0.0, None, 0.0, 91.0,2021-06-04 06:00:00, -6999.0, -6999.0,23
None, 10.11, 76.22, 10.2, None, 70.37, 0.664, 146.0, 6.0, None, 10.1, 7.6, 6.0, 0.0, None, 0.0, 76.0,2021-06-04 07:00:00, -6999.0, -6999.0,23
None, 11.76, 70.37, 11.7, None, 64.34, 1.601, 160.0, 6.0, None, 11.8, 7.6, 6.0, 0.0, None, 0.0, 70.0,2021-06-04 08:00:00, -6999.0, -6999.0,23
None, 14.4, 62.67, 14.4, None, 77.36, 2.149, 164.1, 8.0, None, 14.4, 7.6, 8.0, 0.0, None, 0.0, 63.0,2021-06-04 09:00:00, -6999.0, -6999.0,23
