pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 14.2, 48.22, 21.7, None, 19.69, 9.16, 117.8, 4.0, None, 14.2, 14.1, 4.0, 0.0, None, 0.0, 48.0,2021-06-04 00:00:00, -6999.0,23
0.0, 13.46, 46.55, 21.7, None, 43.86, 8.63, 129.7, 2.0, None, 13.5, 12.3, 2.0, 0.0, None, 0.0, 47.0,2021-06-04 01:00:00, -6999.0,23
0.0, 11.7, 52.19, 21.7, None, 40.81, 6.763, 120.2, 2.0, None, 11.7, 11.3, 2.0, 0.0, None, 0.0, 52.0,2021-06-04 02:00:00, -6999.0,23
0.0, 10.48, 57.47, 21.7, None, 27.6, 5.982, 123.6, 3.0, None, 10.5, 10.5, 3.0, 0.0, None, 0.0, 57.0,2021-06-04 03:00:00, -6999.0,23
0.0, 10.49, 51.23, 21.7, None, 24.21, 4.863, 126.7, 1.0, None, 10.5, 10.4, 1.0, 0.0, None, 0.0, 51.0,2021-06-04 04:00:00, -6999.0,23
0.0, 11.12, 42.74, 21.7, None, 40.7, 5.563, 121.4, -1.0, None, 11.1, 10.1, -1.0, 0.0, None, 0.0, 43.0,2021-06-04 05:00:00, -6999.0,23
0.0, 10.92, 41.57, 21.7, None, 31.35, 3.973, 114.3, -2.0, None, 10.9, 10.1, -2.0, 0.0, None, 0.0, 42.0,2021-06-04 06:00:00, -6999.0,23
0.0, 12.49, 44.26, 12.7, None, 61.27, 3.188, 112.2, 0.0, None, 12.5, 10.6, 0.0, 0.0, None, 0.0, 44.0,2021-06-04 07:00:00, -6999.0,23
0.0, 13.5, 48.53, 14.1, None, 66.58, 4.451, 54.0, 3.0, None, 13.5, 10.6, 3.0, 0.0, None, 0.0, 49.0,2021-06-04 08:00:00, -6999.0,23
0.0, 14.89, 46.16, 15.2, None, 55.05, 7.1, 85.3, 3.0, None, 14.9, 10.6, 3.0, 0.0, None, 0.0, 46.0,2021-06-04 09:00:00, -6999.0,23
0.0, 15.81, 39.27, 16.2, None, 61.3, 7.121, 62.64, 2.0, None, 15.8, 10.6, 2.0, 0.0, None, 0.0, 39.0,2021-06-04 10:00:00, -6999.0,23
0.0, 16.29, 34.49, 16.2, None, 60.64, 7.931, 94.8, 1.0, None, 16.3, 10.6, 1.0, 0.0, None, 0.0, 34.0,2021-06-04 11:00:00, -6999.0,23
0.0, 16.52, 23.23, 17.3, None, 68.92, 7.72, 60.95, -5.0, None, 16.5, 10.6, -5.0, 0.0, None, 0.0, 23.0,2021-06-04 12:00:00, -6999.0,23
0.0, 16.69, 22.7, 17.8, None, 65.17, 8.23, 305.4, -4.0, None, 16.7, 10.6, -4.0, 0.0, None, 0.0, 23.0,2021-06-04 13:00:00, -6999.0,23
0.0, 16.4, 22.22, 18.0, None, 69.63, 6.102, 304.6, -5.0, None, 16.4, 10.6, -5.0, 0.0, None, 0.0, 22.0,2021-06-04 14:00:00, -6999.0,23
0.0, 17.24, 25.56, 18.0, None, 73.69, 7.806, 2.249, -3.0, None, 17.2, 10.6, -3.0, 0.0, None, 0.0, 26.0,2021-06-04 15:00:00, -6999.0,23
0.0, 16.34, 27.92, 18.0, None, 68.77, 9.46, 23.69, -3.0, None, 16.3, 10.6, -3.0, 0.0, None, 0.0, 28.0,2021-06-04 16:00:00, -6999.0,23
0.0, 16.13, 29.63, 18.0, None, 61.54, 7.271, 43.42, -2.0, None, 16.1, 10.6, -2.0, 0.0, None, 0.0, 30.0,2021-06-04 17:00:00, -6999.0,23
0.0, 15.5, 31.31, 18.0, None, 75.59, 7.139, 35.46, -1.0, None, 15.5, 10.6, -1.0, 0.0, None, 0.0, 31.0,2021-06-04 18:00:00, -6999.0,23
0.0, 13.63, 40.61, 15.8, None, 62.01, 6.747, 48.74, 1.0, None, 13.6, 13.6, 1.0, 0.0, None, 0.0, 41.0,2021-06-04 19:00:00, -6999.0,23
0.0, 11.89, 50.3, 15.8, None, 43.44, 7.923, 110.1, 2.0, None, 11.9, 11.9, 2.0, 0.0, None, 0.0, 50.0,2021-06-04 20:00:00, -6999.0,23
0.0, 10.94, 55.62, 15.8, None, 74.25, 4.515, 106.1, 2.0, None, 10.9, 10.9, 2.0, 0.0, None, 0.0, 56.0,2021-06-04 21:00:00, -6999.0,23
0.0, 10.34, 58.97, 15.8, None, 19.02, 9.81, 107.6, 2.0, None, 10.3, 10.2, 2.0, 0.0, None, 0.0, 59.0,2021-06-04 22:00:00, -6999.0,23
0.0, 10.2, 60.56, 15.8, None, 40.03, 4.214, 78.72, 4.0, None, 10.2, 10.1, 4.0, 0.0, None, 0.0, 61.0,2021-06-04 23:00:00, -6999.0,23
0.0, 9.74, 62.86, 15.8, None, 35.38, 3.973, 118.7, 3.0, None, 9.7, 9.5, 3.0, 0.0, None, 0.0, 63.0,2021-06-05 00:00:00, -6999.0,23
0.0, 9.68, 64.15, 15.8, None, 21.36, 4.457, 115.8, 3.0, None, 9.7, 9.5, 3.0, 0.0, None, 0.0, 64.0,2021-06-05 01:00:00, -6999.0,23
0.0, 9.04, 68.42, 15.8, None, 60.87, 1.546, 125.9, 3.0, None, 9.0, 8.9, 3.0, 0.0, None, 0.0, 68.0,2021-06-05 02:00:00, -6999.0,23
0.3, 7.81, 83.0, 15.8, None, 60.77, 2.8, 97.5, 5.0, None, 7.8, 7.8, 5.0, 0.3, None, 0.0, 83.0,2021-06-05 03:00:00, -6999.0,23
0.5, 7.166, 89.3, 15.8, None, 15.04, 2.888, 149.4, 5.0, None, 7.2, 7.2, 5.0, 0.2, None, 0.0, 89.0,2021-06-05 04:00:00, -6999.0,23
0.7, 7.259, 91.4, 15.8, None, 34.61, 1.953, 158.6, 5.0, None, 7.3, 7.0, 5.0, 0.2, None, 0.0, 91.0,2021-06-05 05:00:00, -6999.0,23
0.7, 7.069, 89.5, 15.8, None, 14.24, 3.255, 136.3, 6.0, None, 7.1, 6.9, 6.0, 0.1, None, 0.0, 90.0,2021-06-05 06:00:00, -6999.0,23
0.7, 8.06, 85.8, 8.5, None, 51.96, 2.428, 122.5, 6.0, None, 8.1, 7.0, 6.0, 0.1, None, 0.0, 86.0,2021-06-05 07:00:00, -6999.0,23
0.7, 8.22, 84.0, 8.6, None, 43.03, 5.053, 111.4, 5.0, None, 8.2, 7.0, 5.0, 0.0, None, 0.0, 84.0,2021-06-05 08:00:00, -6999.0,23
0.7, 10.13, 66.7, 10.2, None, 70.13, 4.696, 69.97, 4.0, None, 10.1, 7.0, 4.0, 0.0, None, 0.0, 67.0,2021-06-05 09:00:00, -6999.0,23
0.7, 11.13, 60.54, 11.3, None, 62.92, 6.488, 299.9, 3.0, None, 11.1, 7.0, 3.0, 0.0, None, 0.0, 61.0,2021-06-05 10:00:00, -6999.0,23
0.7, 11.68, 49.29, 12.0, None, 75.32, 6.469, 356.5, 2.0, None, 11.7, 7.0, 2.0, 0.0, None, 0.0, 49.0,2021-06-05 11:00:00, -6999.0,23
0.7, 11.72, 47.7, 12.7, None, 55.27, 8.59, 309.1, 1.0, None, 11.7, 7.0, 1.0, 0.0, None, 0.0, 48.0,2021-06-05 12:00:00, -6999.0,23
