air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
13.3, 13.31, 13.3, 24.5, -6999.0,2021-06-04 00:00:00, -6999.0,23
12.3, 12.29, 12.3, 24.5, -6999.0,2021-06-04 01:00:00, -6999.0,23
11.9, 11.89, 11.9, 24.5, -6999.0,2021-06-04 02:00:00, -6999.0,23
11.5, 11.49, 11.5, 24.5, -6999.0,2021-06-04 03:00:00, -6999.0,23
11.5, 11.54, 11.5, 24.5, -6999.0,2021-06-04 04:00:00, -6999.0,23
11.1, 11.06, 11.1, 24.5, -6999.0,2021-06-04 05:00:00, -6999.0,23
11.1, 11.06, 11.0, 24.5, -6999.0,2021-06-04 06:00:00, -6999.0,23
13.3, 13.25, 11.1, 13.2, -6999.0,2021-06-04 07:00:00, -6999.0,23
16.0, 15.95, 11.1, 15.9, -6999.0,2021-06-04 08:00:00, -6999.0,23
16.2, 16.23, 11.1, 16.2, -6999.0,2021-06-04 09:00:00, -6999.0,23
14.8, 14.77, 11.1, 16.2, -6999.0,2021-06-04 10:00:00, -6999.0,23
15.6, 15.56, 11.1, 16.2, -6999.0,2021-06-04 11:00:00, -6999.0,23
18.7, 18.71, 11.1, 18.7, -6999.0,2021-06-04 12:00:00, -6999.0,23
20.9, 20.88, 11.1, 20.9, -6999.0,2021-06-04 13:00:00, -6999.0,23
20.1, 20.05, 11.1, 20.9, -6999.0,2021-06-04 14:00:00, -6999.0,23
21.1, 21.07, 11.1, 21.1, -6999.0,2021-06-04 15:00:00, -6999.0,23
19.8, 19.82, 11.1, 21.2, -6999.0,2021-06-04 16:00:00, -6999.0,23
19.5, 19.49, 11.1, 21.2, -6999.0,2021-06-04 17:00:00, -6999.0,23
18.5, 18.51, 11.1, 21.2, -6999.0,2021-06-04 18:00:00, -6999.0,23
15.4, 15.39, 15.4, 18.5, -6999.0,2021-06-04 19:00:00, -6999.0,23
13.9, 13.92, 14.0, 18.5, -6999.0,2021-06-04 20:00:00, -6999.0,23
11.4, 11.42, 11.4, 18.5, -6999.0,2021-06-04 21:00:00, -6999.0,23
9.8, 9.84, 9.9, 18.5, -6999.0,2021-06-04 22:00:00, -6999.0,23
8.9, 8.88, 8.9, 18.5, -6999.0,2021-06-04 23:00:00, -6999.0,23
8.4, 8.39, 8.4, 18.5, -6999.0,2021-06-05 00:00:00, -6999.0,23
8.2, 8.17, 8.2, 18.5, -6999.0,2021-06-05 01:00:00, -6999.0,23
8.1, 8.13, 8.1, 18.5, -6999.0,2021-06-05 02:00:00, -6999.0,23
7.8, 7.83, 7.8, 18.5, -6999.0,2021-06-05 03:00:00, -6999.0,23
7.5, 7.487, 7.5, 18.5, -6999.0,2021-06-05 04:00:00, -6999.0,23
7.4, 7.421, 7.4, 18.5, -6999.0,2021-06-05 05:00:00, -6999.0,23
7.0, 7.028, 7.0, 18.5, -6999.0,2021-06-05 06:00:00, -6999.0,23
7.1, 7.102, 6.9, 7.1, -6999.0,2021-06-05 07:00:00, -6999.0,23
11.1, 11.07, 6.9, 11.0, -6999.0,2021-06-05 08:00:00, -6999.0,23
14.3, 14.33, 6.9, 14.3, -6999.0,2021-06-05 09:00:00, -6999.0,23
16.0, 16.0, 6.9, 16.0, -6999.0,2021-06-05 10:00:00, -6999.0,23
17.5, 17.51, 6.9, 17.5, -6999.0,2021-06-05 11:00:00, -6999.0,23
16.5, 16.53, 6.9, 17.5, -6999.0,2021-06-05 12:00:00, -6999.0,23
16.7, 16.74, 6.9, 17.5, -6999.0,2021-06-05 13:00:00, -6999.0,23
17.2, 17.23, 6.9, 17.5, -6999.0,2021-06-05 14:00:00, -6999.0,23
17.4, 17.39, 6.9, 17.8, -6999.0,2021-06-05 15:00:00, -6999.0,23
18.4, 18.43, 6.9, 18.4, -6999.0,2021-06-05 16:00:00, -6999.0,23
18.3, 18.3, 6.9, 18.5, -6999.0,2021-06-05 17:00:00, -6999.0,23
16.6, 16.64, 6.9, 18.5, -6999.0,2021-06-05 18:00:00, -6999.0,23
17.1, 17.12, 16.6, 17.5, -6999.0,2021-06-05 19:00:00, -6999.0,23
