ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
9.2,9.2,0.0,2019-12-18, 0.0,51
24.2,24.2,0.0,2019-12-19, 0.0,51
24.0,24.0,0.0,2019-12-20, 0.0,51
