WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,19.0, None,57.8,2018-07-30 00:00:00,31
None,17.3, None,63.4,2018-07-30 01:00:00,31
None,16.1, None,67.1,2018-07-30 02:00:00,31
None,14.8, None,71.8,2018-07-30 03:00:00,31
None,14.1, None,73.4,2018-07-30 04:00:00,31
None,13.4, None,75.7,2018-07-30 05:00:00,31
None,12.5, None,79.4,2018-07-30 06:00:00,31
None,13.2, None,77.7,2018-07-30 07:00:00,31
None,17.1, None,65.2,2018-07-30 08:00:00,31
None,20.3, None,53.2,2018-07-30 09:00:00,31
None,21.2, None,52.0,2018-07-30 10:00:00,31
None,23.3, None,45.0,2018-07-30 11:00:00,31
None,23.8, None,45.8,2018-07-30 12:00:00,31
None,24.0, None,48.6,2018-07-30 13:00:00,31
None,24.9, None,46.0,2018-07-30 14:00:00,31
None,27.6, None,33.5,2018-07-30 15:00:00,31
None,30.3, None,24.4,2018-07-30 16:00:00,31
None,31.1, None,22.9,2018-07-30 17:00:00,31
None,28.5, None,29.0,2018-07-30 18:00:00,31
None,24.0, None,45.2,2018-07-30 19:00:00,31
None,24.4, None,46.2,2018-07-30 20:00:00,31
None,22.1, None,55.8,2018-07-30 21:00:00,31
None,20.2, None,64.0,2018-07-30 22:00:00,31
None,17.5, None,75.4,2018-07-30 23:00:00,31
None,15.5, None,80.2,2018-07-31 00:00:00,31
None,14.2, None,85.1,2018-07-31 01:00:00,31
None,13.3, None,86.5,2018-07-31 02:00:00,31
None,12.5, None,86.3,2018-07-31 03:00:00,31
None,12.2, None,87.2,2018-07-31 04:00:00,31
None,13.5, None,81.9,2018-07-31 05:00:00,31
None,15.6, None,74.3,2018-07-31 06:00:00,31
None,15.6, None,75.2,2018-07-31 07:00:00,31
None,17.0, None,69.9,2018-07-31 08:00:00,31
None,19.0, None,65.6,2018-07-31 09:00:00,31
None,20.4, None,60.4,2018-07-31 10:00:00,31
None,21.4, None,54.8,2018-07-31 11:00:00,31
None,24.6, None,40.2,2018-07-31 12:00:00,31
None,27.0, None,34.1,2018-07-31 13:00:00,31
None,29.2, None,29.2,2018-07-31 14:00:00,31
None,30.8, None,24.2,2018-07-31 15:00:00,31
None,29.2, None,29.5,2018-07-31 16:00:00,31
None,28.1, None,35.2,2018-07-31 17:00:00,31
None,29.1, None,31.4,2018-07-31 18:00:00,31
None,29.0, None,29.4,2018-07-31 19:00:00,31
None,26.9, None,33.9,2018-07-31 20:00:00,31
None,24.5, None,40.6,2018-07-31 21:00:00,31
None,23.0, None,40.7,2018-07-31 22:00:00,31
None,21.5, None,48.7,2018-07-31 23:00:00,31
None,20.4, None,54.0,2018-08-01 00:00:00,31
89.3,19.0, None,65.8,2018-08-01 01:00:00,31
12.5,18.6, None,66.1,2018-08-01 02:00:00,31
170.3,17.9, None,70.6,2018-08-01 03:00:00,31
161.8,16.6, None,77.0,2018-08-01 04:00:00,31
182.6,15.6, None,82.3,2018-08-01 05:00:00,31
82.8,13.5, None,87.3,2018-08-01 06:00:00,31
168.1,13.2, None,87.6,2018-08-01 07:00:00,31
150.4,15.6, None,78.7,2018-08-01 08:00:00,31
168.0,18.1, None,69.1,2018-08-01 09:00:00,31
171.1,20.6, None,58.0,2018-08-01 10:00:00,31
190.4,22.5, None,48.8,2018-08-01 11:00:00,31
192.9,23.6, None,45.5,2018-08-01 12:00:00,31
170.5,25.1, None,40.9,2018-08-01 13:00:00,31
245.8,26.6, None,35.1,2018-08-01 14:00:00,31
332.4,23.2, None,52.5,2018-08-01 15:00:00,31
357.7,18.6, None,67.2,2018-08-01 16:00:00,31
309.7,16.7, None,74.3,2018-08-01 17:00:00,31
39.0,17.0, None,73.8,2018-08-01 18:00:00,31
2.7,17.1, None,78.1,2018-08-01 19:00:00,31
318.2,16.1, None,86.4,2018-08-01 20:00:00,31
