WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
None, 22.2, 0.796, None,2018-07-30 00:00:00, 20.28,31
None, 20.3, 1.114, None,2018-07-30 01:00:00, 19.88,31
None, 19.9, 0.561999, None,2018-07-30 02:00:00, 18.51,31
None, 18.5, 1.172, None,2018-07-30 03:00:00, 18.2,31
None, 18.2, 1.562, None,2018-07-30 04:00:00, 16.05,31
None, 16.1, 0.857999, None,2018-07-30 05:00:00, 15.68,31
None, 15.7, 2.003, None,2018-07-30 06:00:00, 16.27,31
None, 16.3, 1.262, None,2018-07-30 07:00:00, 16.93,31
None, 16.9, 1.07, None,2018-07-30 08:00:00, 18.7,31
None, 18.7, 1.24, None,2018-07-30 09:00:00, 20.5,31
None, 20.5, 2.017, None,2018-07-30 10:00:00, 22.18,31
None, 22.2, 1.917, None,2018-07-30 11:00:00, 24.18,31
None, 24.2, 2.012, None,2018-07-30 12:00:00, 25.95,31
None, 26.0, 1.531, None,2018-07-30 13:00:00, 27.36,31
None, 27.4, 1.418, None,2018-07-30 14:00:00, 28.64,31
None, 28.6, 1.6, None,2018-07-30 15:00:00, 29.74,31
None, 29.7, 2.115, None,2018-07-30 16:00:00, 30.55,31
None, 30.6, 1.813, None,2018-07-30 17:00:00, 31.18,31
None, 31.2, 1.078, None,2018-07-30 18:00:00, 31.56,31
None, 31.6, 1.042, None,2018-07-30 19:00:00, 30.73,31
None, 30.7, 1.113, None,2018-07-30 20:00:00, 26.62,31
None, 26.6, 2.24, None,2018-07-30 21:00:00, 24.01,31
None, 24.0, 2.678, None,2018-07-30 22:00:00, 23.55,31
None, 23.6, 2.271, None,2018-07-30 23:00:00, 22.99,31
None, 23.0, 2.184, None,2018-07-31 00:00:00, 21.83,31
None, 21.8, 1.964, None,2018-07-31 01:00:00, 20.88,31
None, 20.9, 2.018, None,2018-07-31 02:00:00, 20.64,31
None, 20.6, 2.161, None,2018-07-31 03:00:00, 20.04,31
None, 20.0, 2.533, None,2018-07-31 04:00:00, 19.66,31
None, 19.7, 2.82, None,2018-07-31 05:00:00, 19.46,31
None, 19.5, 3.139, None,2018-07-31 06:00:00, 19.16,31
None, 19.2, 2.389, None,2018-07-31 07:00:00, 19.35,31
None, 19.4, 1.56, None,2018-07-31 08:00:00, 20.55,31
None, 20.6, 2.502, None,2018-07-31 09:00:00, 21.58,31
None, 21.6, 2.045, None,2018-07-31 10:00:00, 21.93,31
None, 21.9, 2.717, None,2018-07-31 11:00:00, 23.2,31
None, 23.2, 2.708, None,2018-07-31 12:00:00, 24.52,31
None, 24.5, 3.015, None,2018-07-31 13:00:00, 25.9,31
None, 25.9, 3.208, None,2018-07-31 14:00:00, 27.03,31
None, 27.0, 4.16, None,2018-07-31 15:00:00, 27.2,31
None, 27.2, 2.985, None,2018-07-31 16:00:00, 27.4,31
None, 27.4, 2.042, None,2018-07-31 17:00:00, 27.47,31
None, 27.5, 2.514, None,2018-07-31 18:00:00, 27.08,31
None, 27.1, 3.215, None,2018-07-31 19:00:00, 25.95,31
None, 26.0, 2.575, None,2018-07-31 20:00:00, 23.9,31
None, 23.9, 2.183, None,2018-07-31 21:00:00, 23.45,31
None, 23.5, 1.026, None,2018-07-31 22:00:00, 21.11,31
None, 21.1, 1.065, None,2018-07-31 23:00:00, 19.4,31
None, 19.4, 1.209, None,2018-08-01 00:00:00, 18.44,31
109.8, 18.4, 1.084, None,2018-08-01 01:00:00, 17.35,31
309.8, 17.4, 1.836, None,2018-08-01 02:00:00, 16.03,31
325.0, 16.0, 1.704, None,2018-08-01 03:00:00, 14.55,31
45.0, 14.6, 0.991998, None,2018-08-01 04:00:00, 13.78,31
12.1, 13.8, 1.201, None,2018-08-01 05:00:00, 13.68,31
314.3, 13.7, 0.982999, None,2018-08-01 06:00:00, 13.45,31
358.8, 13.5, 0.981998, None,2018-08-01 07:00:00, 15.15,31
79.5, 15.2, 1.343, None,2018-08-01 08:00:00, 16.1,31
336.2, 16.1, 1.148, None,2018-08-01 09:00:00, 17.83,31
259.1, 17.8, 1.433, None,2018-08-01 10:00:00, 19.66,31
235.0, 19.7, 1.582, None,2018-08-01 11:00:00, 20.93,31
300.5, 20.9, 1.889, None,2018-08-01 12:00:00, 21.7,31
347.7, 21.7, 1.953, None,2018-08-01 13:00:00, 23.04,31
359.9, 23.0, 1.494, None,2018-08-01 14:00:00, 24.03,31
21.7, 24.0, 1.497, None,2018-08-01 15:00:00, 25.19,31
15.9, 25.2, 2.719, None,2018-08-01 16:00:00, 25.19,31
207.2, 25.2, 4.455, None,2018-08-01 17:00:00, 23.98,31
183.5, 24.0, 2.983, None,2018-08-01 18:00:00, 22.53,31
182.5, 22.5, 3.528, None,2018-08-01 19:00:00, 22.15,31
171.0, 22.2, 4.356, None,2018-08-01 20:00:00, 21.83,31
167.4, 21.8, 3.718, None,2018-08-01 21:00:00, 20.21,31
184.8, 20.2, 3.419, None,2018-08-01 22:00:00, 19.15,31
184.6, 19.2, 3.694, None,2018-08-01 23:00:00, 18.63,31
181.2, 18.6, 1.871, None,2018-08-02 00:00:00, 17.46,31
6.4, 17.5, 1.004, None,2018-08-02 01:00:00, 16.2,31
85.8, 16.2, 1.633, None,2018-08-02 02:00:00, 16.24,31
159.6, 16.2, 1.699, None,2018-08-02 03:00:00, 16.2,31
229.3, 16.2, 2.079, None,2018-08-02 04:00:00, 16.16,31
229.6, 16.2, 1.617, None,2018-08-02 05:00:00, 16.02,31
237.3, 16.0, 1.925, None,2018-08-02 06:00:00, 15.97,31
206.7, 16.0, 3.154, None,2018-08-02 07:00:00, 15.51,31
202.5, 15.5, 1.79, None,2018-08-02 08:00:00, 15.9,31
23.0, 15.9, 1.653, None,2018-08-02 09:00:00, 16.43,31
232.4, 16.4, 1.993, None,2018-08-02 10:00:00, 17.64,31
198.0, 17.6, 2.754, None,2018-08-02 11:00:00, 19.69,31
178.6, 19.7, 3.281, None,2018-08-02 12:00:00, 20.57,31
171.2, 20.6, 3.241, None,2018-08-02 13:00:00, 21.3,31
168.3, 21.3, 3.125, None,2018-08-02 14:00:00, 22.22,31
155.9, 22.2, 1.963, None,2018-08-02 15:00:00, 22.97,31
126.6, 23.0, 1.736, None,2018-08-02 16:00:00, 24.18,31
115.8, 24.2, 1.888, None,2018-08-02 17:00:00, 24.58,31
347.3, 24.6, 1.394, None,2018-08-02 18:00:00, 23.75,31
332.5, 23.8, 2.971, None,2018-08-02 19:00:00, 21.32,31
340.4, 21.3, 1.74, None,2018-08-02 20:00:00, 20.18,31
351.9, 20.2, 2.777, None,2018-08-02 21:00:00, 21.13,31
277.4, 21.1, 3.106, None,2018-08-02 22:00:00, 21.03,31
260.4, 21.0, 2.649, None,2018-08-02 23:00:00, 20.07,31
208.6, 20.1, 3.361, None,2018-08-03 00:00:00, 19.25,31
209.3, 19.3, 3.004, None,2018-08-03 01:00:00, 18.59,31
221.2, 18.6, 2.95, None,2018-08-03 02:00:00, 18.02,31
236.5, 18.0, 3.497, None,2018-08-03 03:00:00, 17.59,31
234.4, 17.6, 3.743, None,2018-08-03 04:00:00, 16.81,31
215.8, 16.8, 3.972, None,2018-08-03 05:00:00, 16.32,31
213.9, 16.3, 4.09, None,2018-08-03 06:00:00, 16.1,31
210.1, 16.1, 4.209, None,2018-08-03 07:00:00, 16.19,31
