wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
352.0, 70.0, 5.9,0.0, 6.3,4.5, 11.6,10.9, 1.0, 0.0, 0.0,77.0,2020-09-23 00:00:00,39,,,,,,,,,,,,,,,,
352.0, 74.0, 5.9,0.0, 7.0,3.4, 11.5,10.5, 2.0, 0.0, 0.0,84.0,2020-09-23 01:00:00,39,,,,,,,,,,,,,,,,
359.0, 77.0, 4.5,0.0, 7.0,6.4, 10.9,9.3, 352.0, 0.0, 0.0,95.0,2020-09-23 02:00:00,39,,,,,,,,,,,,,,,,
24.0, 84.0, 3.4,0.2, 7.9,5.7, 10.5,9.8, 352.0, 0.0, 0.0,84.0,2020-09-23 03:00:00,39,,,,,,,,,,,,,,,,
76.0, 95.0, 6.4,0.0, 8.5,6.2, 9.3,12.0, 359.0, 0.0, 0.0,71.0,2020-09-23 04:00:00,39,,,,,,,,,,,,,,,,
132.0, 84.0, 5.7,0.0, 7.2,7.2, 9.8,13.0, 24.0, 0.2, 0.2,66.0,2020-09-23 05:00:00,39,,,,,,,,,,,,,,,,
174.0, 71.0, 6.2,0.0, 6.9,9.3, 12.0,12.1, 76.0, 0.0, 0.2,75.0,2020-09-23 06:00:00,39,,,,,,,,,,,,,,,,
144.0, None, None,1.0, None,5.7, None,10.2, None, None, None,93.0,2020-09-23 07:00:00,39,,,,,,,,,,,,,,,,
138.0, 75.0, 9.3,0.4, 7.8,9.9, 12.1,11.3, 174.0, 0.0, 0.2,77.0,2020-09-23 08:00:00,39,,,,,,,,,,,,,,,,
89.0, 93.0, 5.7,0.0, 9.1,9.3, 10.2,12.2, 144.0, 1.0, 1.2,76.0,2020-09-23 09:00:00,39,,,,,,,,,,,,,,,,
78.0, 77.0, 9.9,0.0, 7.4,9.5, 11.3,13.0, 138.0, 0.4, 1.6,71.0,2020-09-23 10:00:00,39,,,,,,,,,,,,,,,,
105.0, 76.0, 9.3,0.0, 8.1,8.1, 12.2,13.6, 89.0, 0.0, 1.6,63.0,2020-09-23 11:00:00,39,,,,,,,,,,,,,,,,
74.0, 71.0, 9.5,0.4, 7.9,4.6, 13.0,12.1, 78.0, 0.0, 1.6,84.0,2020-09-23 12:00:00,39,,,,,,,,,,,,,,,,
87.0, 63.0, 8.1,0.2, 6.7,6.9, 13.6,11.5, 105.0, 0.0, 1.6,85.0,2020-09-23 13:00:00,39,,,,,,,,,,,,,,,,
88.0, 84.0, 4.6,0.2, 9.5,7.4, 12.1,11.4, 74.0, 0.4, 2.0,80.0,2020-09-23 14:00:00,39,,,,,,,,,,,,,,,,
147.0, 85.0, 6.9,0.6, 9.1,3.9, 11.5,10.4, 87.0, 0.2, 2.2,94.0,2020-09-23 15:00:00,39,,,,,,,,,,,,,,,,
76.0, 80.0, 7.4,1.8, 8.1,4.5, 11.4,9.9, 88.0, 0.2, 2.4,95.0,2020-09-23 16:00:00,39,,,,,,,,,,,,,,,,
90.0, 94.0, 3.9,0.2, 9.5,7.1, 10.4,9.9, 147.0, 0.6, 3.0,92.0,2020-09-23 17:00:00,39,,,,,,,,,,,,,,,,
189.0, 95.0, 4.5,0.0, 9.1,6.6, 9.9,10.3, 76.0, 1.8, 4.8,92.0,2020-09-23 18:00:00,39,,,,,,,,,,,,,,,,
36.0, 92.0, 7.1,0.0, 8.7,6.1, 9.9,10.4, 90.0, 0.2, 5.0,85.0,2020-09-23 19:00:00,39,,,,,,,,,,,,,,,,
173.0, 92.0, 6.6,0.0, 9.1,3.6, 10.3,10.1, 189.0, 0.0, 5.0,92.0,2020-09-23 20:00:00,39,,,,,,,,,,,,,,,,
205.0, 85.0, 6.1,0.0, 8.0,6.2, 10.4,10.8, 36.0, 0.0, 5.0,88.0,2020-09-23 21:00:00,39,,,,,,,,,,,,,,,,
201.0, 92.0, 3.6,1.6, 8.9,12.0, 10.1,9.7, 173.0, 0.0, 5.0,98.0,2020-09-23 22:00:00,39,,,,,,,,,,,,,,,,
