CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, 16.74, 15.43, None, None, None, 0.0, 0.0, 0.0, 0.0, -10.0, 0.0, 16.7, 16.7, 0.0, -10.0, None, 0.0, 23.1, None, None, 15.0, None,2020-08-19 00:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 16.38, 15.47, None, None, None, 0.0, 0.0, 0.0, 0.0, -10.0, 0.0, 16.4, 16.4, 0.0, -10.0, None, 0.0, 23.1, None, None, 15.0, None,2020-08-19 01:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 15.13, 15.85, None, None, None, 0.0, 0.0, 0.0, 0.0, -11.0, 0.0, 15.1, 15.1, 0.0, -11.0, None, 0.0, 23.1, None, None, 16.0, None,2020-08-19 02:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 14.89, 16.04, None, None, None, 0.0, 0.0, 0.0, 0.0, -11.0, 0.0, 14.9, 14.9, 0.0, -11.0, None, 0.0, 23.1, None, None, 16.0, None,2020-08-19 03:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 15.31, 15.86, None, None, None, 0.0, 0.0, 0.0, 0.0, -10.0, 0.0, 15.3, 14.7, 0.0, -10.0, None, 0.0, 23.1, None, None, 16.0, None,2020-08-19 04:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 14.73, 16.03, None, None, None, 0.0, 0.0, 0.0, 0.0, -11.0, 0.0, 14.7, 14.7, 0.0, -11.0, None, 0.0, 23.1, None, None, 16.0, None,2020-08-19 05:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 14.59, 16.01, None, None, None, 0.0, 0.0, 0.0, 0.0, -11.0, 0.0, 14.6, 14.5, 0.0, -11.0, None, 0.0, 23.1, None, None, 16.0, None,2020-08-19 06:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 14.29, 16.16, None, None, None, 0.0, 0.0, 0.0, 0.0, -11.0, 0.0, 14.3, 14.3, 0.0, -11.0, None, 0.0, 14.6, None, None, 16.0, None,2020-08-19 07:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 14.69, 15.98, None, None, None, 0.0, 0.0, 0.0, 0.0, -11.0, 0.0, 14.7, 14.3, 0.0, -11.0, None, 0.0, 14.7, None, None, 16.0, None,2020-08-19 08:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 18.43, 14.98, None, None, None, 0.3, 0.016, 0.001, 357.5, -9.0, 0.0, 18.4, 14.3, 0.0, -9.0, None, 358.0, 18.4, None, None, 15.0, None,2020-08-19 09:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 19.66, 14.55, None, None, None, 7.1, 0.357, 0.881, 357.6, -8.0, 0.9, 19.7, 14.3, 0.0, -8.0, None, 358.0, 19.7, None, None, 15.0, None,2020-08-19 10:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 20.17, 14.4, None, None, None, 9.2, 3.055, 1.917, 1.577, -8.0, 1.9, 20.2, 14.3, 0.0, -8.0, None, 2.0, 20.2, None, None, 14.0, None,2020-08-19 11:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 21.74, 13.99, None, None, None, 10.0, 1.156, 2.897, 1.218, -7.0, 2.9, 21.7, 14.3, 0.0, -7.0, None, 1.0, 21.7, None, None, 14.0, None,2020-08-19 12:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 22.65, 13.59, None, None, None, 13.4, 30.91, 4.743, 18.51, -7.0, 4.7, 22.7, 14.3, 0.0, -7.0, None, 19.0, 22.7, None, None, 14.0, None,2020-08-19 13:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 24.72, 13.03, None, None, None, 18.5, 28.03, 8.39, 102.1, -5.0, 8.4, 24.7, 14.3, 0.0, -5.0, None, 102.0, 24.7, None, None, 13.0, None,2020-08-19 14:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 24.83, 13.0, None, None, None, 22.2, 33.18, 7.18, 121.8, -5.0, 7.2, 24.8, 14.3, 0.0, -5.0, None, 122.0, 24.9, None, None, 13.0, None,2020-08-19 15:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 23.07, 13.53, None, None, None, 17.5, 53.31, 1.125, 153.4, -6.0, 1.1, 23.1, 14.3, 0.0, -6.0, None, 153.0, 25.2, None, None, 14.0, None,2020-08-19 16:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 22.73, 13.69, None, None, None, 8.0, 55.95, 0.217, 171.2, -6.0, 0.2, 22.7, 14.3, 0.0, -6.0, None, 171.0, 25.2, None, None, 14.0, None,2020-08-19 17:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 20.57, 14.34, None, None, None, 5.4, 23.27, 0.215, 113.6, -8.0, 0.2, 20.6, 14.3, 0.0, -8.0, None, 114.0, 25.2, None, None, 14.0, None,2020-08-19 18:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 18.62, 14.86, None, None, None, 7.5, 14.18, 0.128, 66.23, -9.0, 0.1, 18.6, 18.6, 0.0, -9.0, None, 66.0, 20.6, None, None, 15.0, None,2020-08-19 19:00:00, -6999.0, None, -6999.0, -6999.0,34
None, 17.53, 15.19, None, None, None, 2.8, 9.12, 0.027, 38.55, -9.0, 0.0, 17.5, 17.5, 0.0, -9.0, None, 39.0, 20.6, None, None, 15.0, None,2020-08-19 20:00:00, -6999.0, None, -6999.0, -6999.0,34
