pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 18.4, 18.39, 18.4, 0.0, None, 32.2, -6999.0, None,2020-08-19 00:00:00, None, -6999.0,34
None, 17.2, 17.2, 17.2, 0.0, None, 32.2, -6999.0, None,2020-08-19 01:00:00, None, -6999.0,34
None, 15.9, 15.9, 15.9, 0.0, None, 32.2, -6999.0, None,2020-08-19 02:00:00, None, -6999.0,34
None, 15.0, 15.02, 15.0, 0.0, None, 32.2, -6999.0, None,2020-08-19 03:00:00, None, -6999.0,34
None, 14.6, 14.59, 14.6, 0.0, None, 32.2, -6999.0, None,2020-08-19 04:00:00, None, -6999.0,34
None, 14.4, 14.39, 14.4, 0.0, None, 32.2, -6999.0, None,2020-08-19 05:00:00, None, -6999.0,34
None, 13.7, 13.73, 13.8, 0.9, None, 32.2, -6999.0, None,2020-08-19 06:00:00, None, -6999.0,34
None, 19.7, 19.74, 13.5, -0.5, None, 19.7, -6999.0, None,2020-08-19 08:00:00, None, -6999.0,34
None, 22.9, 22.88, 13.5, 0.1, None, 22.9, -6999.0, None,2020-08-19 09:00:00, None, -6999.0,34
None, 25.8, 25.76, 13.5, 0.6, None, 25.7, -6999.0, None,2020-08-19 10:00:00, None, -6999.0,34
None, 29.5, 29.46, 13.5, 0.1, None, 29.4, -6999.0, None,2020-08-19 11:00:00, None, -6999.0,34
None, 32.2, 32.18, 13.5, None, None, 32.2, -6999.0, None,2020-08-19 12:00:00, None, -6999.0,34
None, 33.6, 33.55, 13.5, 0.0, None, 33.6, -6999.0, None,2020-08-19 13:00:00, None, -6999.0,34
None, 34.8, 34.76, 13.5, 0.0, None, 34.7, -6999.0, None,2020-08-19 14:00:00, None, -6999.0,34
None, 35.0, 34.95, 13.5, 0.0, None, 35.0, -6999.0, None,2020-08-19 15:00:00, None, -6999.0,34
None, 33.6, 33.55, 13.5, 0.0, None, 35.0, -6999.0, None,2020-08-19 16:00:00, None, -6999.0,34
None, 33.0, 32.95, 13.5, 0.0, None, 35.0, -6999.0, None,2020-08-19 17:00:00, None, -6999.0,34
None, 32.3, 32.3, 13.5, -0.9, None, 35.0, -6999.0, None,2020-08-19 18:00:00, None, -6999.0,34
None, 29.9, 29.87, 29.9, -0.1, None, 32.3, -6999.0, None,2020-08-19 19:00:00, None, -6999.0,34
None, 27.2, 27.2, 27.2, -0.1, None, 32.3, -6999.0, None,2020-08-19 20:00:00, None, -6999.0,34
