pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, 6.093, 42.67, 12.6, 43.0, -6.0, 6.1, 5.1, 990.1, 0.0, -6.0, 942.0, 0.0,2022-05-07 00:00:00, None, 942.0,19
None, 4.952, 47.62, 12.6, 48.0, -5.0, 5.0, 4.7, 990.2, 0.0, -5.0, 942.0, 0.0,2022-05-07 01:00:00, None, 942.0,19
None, 4.803, 48.17, 12.6, 48.0, -5.0, 4.8, 4.3, 990.1, 0.0, -5.0, 942.0, 0.0,2022-05-07 02:00:00, None, 942.0,19
None, 5.048, 47.76, 12.6, 48.0, -5.0, 5.0, 4.1, 990.1, 0.0, -5.0, 942.0, 0.0,2022-05-07 03:00:00, None, 942.0,19
None, 5.126, 49.04, 12.6, 49.0, -5.0, 5.1, 4.1, 991.1, 0.0, -5.0, 943.0, 0.0,2022-05-07 04:00:00, None, 943.0,19
None, 4.99, 49.97, 12.6, 50.0, -5.0, 5.0, 4.1, 991.1, 0.0, -5.0, 943.0, 0.0,2022-05-07 05:00:00, None, 943.0,19
None, 4.871, 50.47, 12.6, 50.0, -4.0, 4.9, 4.1, 991.0, 0.0, -4.0, 943.0, 0.0,2022-05-07 06:00:00, None, 943.0,19
None, 4.836, 52.02, 5.0, 52.0, -4.0, 4.8, 4.7, 991.1, 0.0, -4.0, 943.0, 0.0,2022-05-07 07:00:00, None, 943.0,19
None, 5.685, 50.14, 5.8, 50.0, -4.0, 5.7, 4.7, 991.1, 0.0, -4.0, 943.0, 0.0,2022-05-07 08:00:00, None, 943.0,19
None, 5.716, 52.7, 5.9, 53.0, -3.0, 5.7, 4.7, 992.2, 0.0, -3.0, 944.0, 0.0,2022-05-07 09:00:00, None, 944.0,19
None, 6.892, 47.61, 7.1, 48.0, -4.0, 6.9, 4.7, 991.1, 0.0, -4.0, 943.0, 0.0,2022-05-07 10:00:00, None, 943.0,19
None, 7.947, 43.01, 8.3, 43.0, -4.0, 7.9, 4.7, 991.2, 0.0, -4.0, 943.0, 0.0,2022-05-07 11:00:00, None, 943.0,19
