pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, -3.976, 52.63, None, None, None, None, None, 0.0, None, None, -11.0, None, -4.0, -4.0, 0.0, -11.0, None, None, 2.1, 53.0, None,2022-05-07 00:00:00, 189.0, None, 189.3, 444.0,19
None, None, -4.304, 56.72, None, None, None, None, None, 0.0, None, None, -11.0, None, -4.3, -4.3, 0.0, -11.0, None, None, 2.1, 57.0, None,2022-05-07 01:00:00, 189.0, None, 189.3, 442.0,19
None, None, -4.065, 58.86, None, None, None, None, None, 0.0, None, None, -10.0, None, -4.1, -4.5, 0.0, -10.0, None, None, 2.1, 59.0, None,2022-05-07 02:00:00, 189.0, None, 189.3, 441.0,19
None, None, -4.641, 68.24, None, None, None, None, None, 0.0, None, None, -9.0, None, -4.6, -4.7, -0.1, -9.0, None, None, 2.1, 68.0, None,2022-05-07 03:00:00, 189.0, None, 189.4, 440.0,19
None, None, -4.296, 70.1, None, None, None, None, None, 0.0, None, None, -8.0, None, -4.3, -4.7, 0.0, -8.0, None, None, 2.1, 70.0, None,2022-05-07 04:00:00, 189.0, None, 189.4, 439.0,19
None, None, -4.353, 69.47, None, None, None, None, None, 0.0, None, None, -9.0, None, -4.4, -4.7, 0.0, -9.0, None, None, 2.1, 69.0, None,2022-05-07 05:00:00, 189.0, None, 189.3, 439.0,19
None, None, -5.335, 70.2, None, None, None, None, None, 0.0, None, None, -9.0, None, -5.3, -5.3, 0.1, -9.0, None, None, 2.1, 70.0, None,2022-05-07 06:00:00, 189.0, None, 189.3, 439.0,19
None, None, -4.892, 71.8, None, None, None, None, None, 0.0, None, None, -9.0, None, -4.9, -5.6, 0.0, -9.0, None, None, -4.9, 72.0, None,2022-05-07 07:00:00, 189.0, None, 189.4, 439.0,19
None, None, -2.504, 59.25, None, None, None, None, None, 0.0, None, None, -9.0, None, -2.5, -5.6, -0.5, -9.0, None, None, -2.5, 59.0, None,2022-05-07 08:00:00, 189.0, None, 188.9, 441.0,19
None, None, -1.005, 50.32, None, None, None, None, None, 0.0, None, None, -9.0, None, -1.0, -5.6, -0.2, -9.0, None, None, -1.0, 50.0, None,2022-05-07 09:00:00, 189.0, None, 188.5, 442.0,19
None, None, 0.472, 49.61, None, None, None, None, None, 0.0, None, None, -9.0, None, 0.5, -5.6, -0.3, -9.0, None, None, 0.5, 50.0, None,2022-05-07 10:00:00, 188.0, None, 188.4, 446.0,19
None, None, 0.911, 48.25, None, None, None, None, None, 0.0, None, None, -9.0, None, 0.9, -5.6, 0.0, -9.0, None, None, 1.3, 48.0, None,2022-05-07 11:00:00, 188.0, None, 188.2, 450.0,19
None, None, 2.001, 30.69, None, None, None, None, None, 0.0, None, None, -13.0, None, 2.0, -5.6, -0.3, -13.0, None, None, 3.3, 31.0, None,2022-05-07 12:00:00, 188.0, None, 188.1, 453.0,19
None, None, 0.97, 45.87, None, None, None, None, None, 1.0, None, None, -9.0, None, 1.0, -5.6, 0.2, -9.0, None, None, 3.3, 46.0, None,2022-05-07 13:00:00, 189.0, None, 188.6, 455.0,19
None, None, 1.718, 35.96, None, None, None, None, None, 0.0, None, None, -12.0, None, 1.7, -5.6, -0.3, -12.0, None, None, 3.3, 36.0, None,2022-05-07 14:00:00, 188.0, None, 188.3, 455.0,19
None, None, 3.227, 33.39, None, None, None, None, None, 0.0, None, None, -11.0, None, 3.2, -5.6, -0.2, -11.0, None, None, 3.3, 33.0, None,2022-05-07 15:00:00, 188.0, None, 188.4, 455.0,19
None, None, 0.32, 44.9, None, None, None, None, None, -1.0, None, None, -10.0, None, 0.3, -5.6, 0.6, -10.0, None, None, 4.0, 45.0, None,2022-05-07 16:00:00, 188.0, None, 187.8, 457.0,19
None, None, -1.005, 50.29, None, None, None, None, None, 0.0, None, None, -9.0, None, -1.0, -5.6, -0.2, -9.0, None, None, 4.0, 50.0, None,2022-05-07 17:00:00, 188.0, None, 187.7, 456.0,19
None, None, 1.72, 39.36, None, None, None, None, None, 0.0, None, None, -11.0, None, 1.7, -5.6, 0.4, -11.0, None, None, 4.0, 39.0, None,2022-05-07 18:00:00, 188.0, None, 187.6, 455.0,19
None, None, 0.273, 45.94, None, None, None, None, None, 0.0, None, None, -10.0, None, 0.3, -0.6, 0.4, -10.0, None, None, 1.7, 46.0, None,2022-05-07 19:00:00, 187.0, None, 187.4, 456.0,19
None, None, -2.979, 51.17, None, None, None, None, None, 2.0, None, None, -11.0, None, -3.0, -3.0, 0.0, -11.0, None, None, 1.7, 51.0, None,2022-05-07 20:00:00, 190.0, None, 189.5, 453.0,19
None, None, -4.73, 60.42, None, None, None, None, None, 0.0, None, None, -10.0, None, -4.7, -4.7, 0.2, -10.0, None, None, 1.7, 60.0, None,2022-05-07 21:00:00, 190.0, None, 189.8, 449.0,19
None, None, -4.549, 72.2, None, None, None, None, None, 0.0, None, None, -8.0, None, -4.5, -4.8, 0.0, -8.0, None, None, 1.7, 72.0, None,2022-05-07 22:00:00, 190.0, None, 189.6, 446.0,19
None, None, -5.396, 71.6, None, None, None, None, None, 0.0, None, None, -9.0, None, -5.4, -5.5, 0.0, -9.0, None, None, 1.7, 72.0, None,2022-05-07 23:00:00, 190.0, None, 189.7, 444.0,19
None, None, -5.612, 75.0, None, None, None, None, None, 0.0, None, None, -9.0, None, -5.6, -5.8, 0.0, -9.0, None, None, 1.7, 75.0, None,2022-05-08 00:00:00, 190.0, None, 189.7, 442.0,19
None, None, -4.881, 82.0, None, None, None, None, None, 0.0, None, None, -7.0, None, -4.9, -5.8, 0.0, -7.0, None, None, 1.7, 82.0, None,2022-05-08 01:00:00, 189.0, None, 189.3, 440.0,19
None, None, -4.978, 88.5, None, None, None, None, None, 0.0, None, None, -6.0, None, -5.0, -5.8, 0.0, -6.0, None, None, 1.7, 89.0, None,2022-05-08 02:00:00, 189.0, None, 189.3, 439.0,19
None, None, -5.335, 89.9, None, None, None, None, None, 0.0, None, None, -7.0, None, -5.3, -5.8, 0.0, -7.0, None, None, 1.7, 90.0, None,2022-05-08 03:00:00, 189.0, None, 189.1, 438.0,19
None, None, -5.489, 94.2, None, None, None, None, None, 0.0, None, None, -6.0, None, -5.5, -5.8, 0.0, -6.0, None, None, 1.7, 94.0, None,2022-05-08 04:00:00, 189.0, None, 189.2, 438.0,19
None, None, -5.316, 96.6, None, None, None, None, None, -1.0, None, None, -6.0, None, -5.3, -5.8, 0.5, -6.0, None, None, 1.7, 97.0, None,2022-05-08 05:00:00, 189.0, None, 188.5, 437.0,19
None, None, -5.393, 97.1, None, None, None, None, None, 3.0, None, None, -6.0, None, -5.4, -5.8, 0.7, -6.0, None, None, 1.7, 97.0, None,2022-05-08 06:00:00, 192.0, None, 191.5, 437.0,19
None, None, -5.761, 87.8, None, None, None, None, None, 0.0, None, None, -7.0, None, -5.8, -5.8, 0.3, -7.0, None, None, -5.4, 88.0, None,2022-05-08 07:00:00, 192.0, None, 191.6, 438.0,19
None, None, -5.161, 79.6, None, None, None, None, None, 0.0, None, None, -8.0, None, -5.2, -5.8, 0.3, -8.0, None, None, -5.2, 80.0, None,2022-05-08 08:00:00, 191.0, None, 191.3, 439.0,19
None, None, -3.398, 70.3, None, None, None, None, None, -1.0, None, None, -8.0, None, -3.4, -5.8, -0.1, -8.0, None, None, -3.4, 70.0, None,2022-05-08 09:00:00, 190.0, None, 190.1, 440.0,19
None, None, -1.573, 64.31, None, None, None, None, None, 2.0, None, None, -7.0, None, -1.6, -5.8, 0.0, -7.0, None, None, -1.6, 64.0, None,2022-05-08 10:00:00, 192.0, None, 191.7, 442.0,19
None, None, -0.804, 53.28, None, None, None, None, None, -1.0, None, None, -8.0, None, -0.8, -5.8, 0.0, -8.0, None, None, -0.7, 53.0, None,2022-05-08 11:00:00, 191.0, None, 191.1, 445.0,19
None, None, 0.212, 49.63, None, None, None, None, None, 0.0, None, None, -9.0, None, 0.2, -5.8, -0.1, -9.0, None, None, 0.3, 50.0, None,2022-05-08 12:00:00, 192.0, None, 191.5, 448.0,19
None, None, 0.554, 49.52, None, None, None, None, None, -1.0, None, None, -9.0, None, 0.6, -5.8, 0.1, -9.0, None, None, 1.0, 50.0, None,2022-05-08 13:00:00, 190.0, None, 190.4, 452.0,19
None, None, 1.215, 49.36, None, None, None, None, None, -1.0, None, None, -8.0, None, 1.2, -5.8, 0.2, -8.0, None, None, 1.7, 49.0, None,2022-05-08 14:00:00, 189.0, None, 189.4, 454.0,19
None, None, 1.804, 49.72, None, None, None, None, None, 1.0, None, None, -8.0, None, 1.8, -5.8, 0.2, -8.0, None, None, 2.0, 50.0, None,2022-05-08 15:00:00, 190.0, None, 189.9, 456.0,19
None, None, -1.451, 70.0, None, None, None, None, None, 4.0, None, None, -6.0, None, -1.5, -5.8, 2.7, -6.0, None, None, 2.0, 70.0, None,2022-05-08 16:00:00, 194.0, None, 194.1, 456.0,19
None, None, 0.281, 68.76, None, None, None, None, None, 2.0, None, None, -5.0, None, 0.3, -5.8, 0.5, -5.0, None, None, 2.0, 69.0, None,2022-05-08 17:00:00, 196.0, None, 195.6, 452.0,19
None, None, -1.916, 73.7, None, None, None, None, None, 0.0, None, None, -6.0, None, -1.9, -5.8, 1.1, -6.0, None, None, 2.0, 74.0, None,2022-05-08 18:00:00, 196.0, None, 195.8, 452.0,19
None, None, -0.544, 62.67, None, None, None, None, None, 0.0, None, None, -6.0, None, -0.5, -1.9, 0.0, -6.0, None, None, -0.5, 63.0, None,2022-05-08 19:00:00, 196.0, None, 195.5, 450.0,19
None, None, -1.254, 71.7, None, None, None, None, None, 0.0, None, None, -5.0, None, -1.3, -1.9, 0.0, -5.0, None, None, -0.3, 72.0, None,2022-05-08 20:00:00, 196.0, None, 195.6, 450.0,19
None, None, -3.134, 78.6, None, None, None, None, None, 0.0, None, None, -6.0, None, -3.1, -3.1, 0.2, -6.0, None, None, -0.3, 79.0, None,2022-05-08 21:00:00, 196.0, None, 195.8, 449.0,19
None, None, -3.964, 81.3, None, None, None, None, None, 0.0, None, None, -6.0, None, -4.0, -4.0, 0.2, -6.0, None, None, -0.3, 81.0, None,2022-05-08 22:00:00, 196.0, None, 195.9, 447.0,19
None, None, -4.366, 86.0, None, None, None, None, None, 0.0, None, None, -6.0, None, -4.4, -4.4, -0.1, -6.0, None, None, -0.3, 86.0, None,2022-05-08 23:00:00, 196.0, None, 195.8, 444.0,19
None, None, -4.754, 88.0, None, None, None, None, None, 0.0, None, None, -6.0, None, -4.8, -4.8, 0.2, -6.0, None, None, -0.3, 88.0, None,2022-05-09 00:00:00, 196.0, None, 195.6, 442.0,19
None, None, -4.793, 88.3, None, None, None, None, None, 0.0, None, None, -6.0, None, -4.8, -4.8, -0.1, -6.0, None, None, -0.3, 88.0, None,2022-05-09 01:00:00, 195.0, None, 195.4, 441.0,19
None, None, -4.833, 90.8, None, None, None, None, None, 0.0, None, None, -6.0, None, -4.8, -4.9, 0.0, -6.0, None, None, -0.3, 91.0, None,2022-05-09 02:00:00, 195.0, None, 195.4, 440.0,19
None, None, -4.756, 91.0, None, None, None, None, None, 0.0, None, None, -6.0, None, -4.8, -4.9, 0.0, -6.0, None, None, -0.3, 91.0, None,2022-05-09 03:00:00, 195.0, None, 194.9, 439.0,19
None, None, -4.785, 90.9, None, None, None, None, None, 0.0, None, None, -6.0, None, -4.8, -4.9, 0.0, -6.0, None, None, -0.3, 91.0, None,2022-05-09 04:00:00, 195.0, None, 194.5, 439.0,19
