RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 0.322, 21.79, None, 4.7, None, 955.0, None, None, None, 0.0, None, -0.425, None, None, 4.767, None, 9.7, None, None, 28.43, None, 4.8, 989.4, 0.1, 0.0,2022-05-07 00:00:00, 955.0,19
None, None, None, None, 0.114, 43.6, None, 3.7, None, 955.0, None, None, None, -1.0, None, -0.53, None, None, 3.661, None, 9.7, None, None, 23.38, None, 3.7, 989.3, -0.1, 0.0,2022-05-07 01:00:00, 955.0,19
None, None, None, None, 0.535, 30.88, None, 2.8, None, 955.0, None, None, None, -1.0, None, -0.512, None, None, 2.789, None, 9.7, None, None, 10.28, None, 2.8, 989.3, 0.0, 0.0,2022-05-07 02:00:00, 955.0,19
None, None, None, None, 0.087, 36.08, None, 1.6, None, 955.0, None, None, None, -1.0, None, -0.542, None, None, 1.922, None, 9.7, None, None, 21.65, None, 1.9, 989.3, 0.0, 0.0,2022-05-07 03:00:00, 955.0,19
None, None, None, None, 0.069, 35.5, None, 1.2, None, 955.0, None, None, None, 0.0, None, -0.465, None, None, 1.171, None, 9.7, None, None, 13.98, None, 1.2, 989.3, 0.0, 0.0,2022-05-07 04:00:00, 955.0,19
None, None, None, None, 0.068, 29.03, None, 1.2, None, 955.0, None, None, None, 0.0, None, -0.435, None, None, 1.696, None, 9.7, None, None, 15.94, None, 1.7, 989.3, 0.0, 0.0,2022-05-07 05:00:00, 955.0,19
None, None, None, None, 0.008, 240.5, None, 1.2, None, 955.0, None, None, None, 0.0, None, -0.469, None, None, 1.486, None, 9.7, None, None, 76.3, None, 1.5, 989.4, 0.1, 0.0,2022-05-07 06:00:00, 955.0,19
None, None, None, None, 0.066, 195.5, None, 1.5, None, 955.0, None, None, None, 0.0, None, -0.357, None, None, 1.791, None, 1.8, None, None, 21.07, None, 1.8, 989.4, 0.0, 0.0,2022-05-07 07:00:00, 955.0,19
None, None, None, None, 0.057, 240.7, None, 1.5, None, 956.0, None, None, None, 0.0, None, -0.355, None, None, 3.468, None, 3.5, None, None, 36.41, None, 3.5, 990.4, 0.1, 0.0,2022-05-07 08:00:00, 956.0,19
None, None, None, None, 0.06, 236.2, None, 1.5, None, 957.0, None, None, None, -1.0, None, -0.511, None, None, 4.343, None, 4.5, None, None, 36.92, None, 4.3, 991.4, 0.1, 0.0,2022-05-07 09:00:00, 957.0,19
None, None, None, None, 0.167, 284.2, None, 1.5, None, 957.0, None, None, None, 0.0, None, -0.426, None, None, 5.243, None, 5.2, None, None, 21.6, None, 5.2, 991.5, 0.0, 0.0,2022-05-07 10:00:00, 957.0,19
None, None, None, None, 0.131, 173.3, None, 1.5, None, 957.0, None, None, None, 0.0, None, -0.203, None, None, 6.526, None, 6.5, None, None, 45.95, None, 6.5, 991.5, -0.1, 0.0,2022-05-07 11:00:00, 957.0,19
None, None, None, None, 0.462, 178.2, None, 1.5, None, 959.0, None, None, None, 0.0, None, -0.326, None, None, 7.71, None, 7.8, None, None, 43.48, None, 7.7, 993.5, 0.0, 0.0,2022-05-07 12:00:00, 959.0,19
None, None, None, None, 0.935, 180.5, None, 1.5, None, 959.0, None, None, None, -1.0, None, -0.535, None, None, 7.65, None, 8.2, None, None, 36.37, None, 7.7, 993.5, 0.0, 0.0,2022-05-07 13:00:00, 959.0,19
None, None, None, None, 1.563, 257.5, None, 1.5, None, 959.0, None, None, None, 0.0, None, -0.337, None, None, 9.27, None, 9.5, None, None, 37.82, None, 9.3, 993.5, -0.2, 0.0,2022-05-07 14:00:00, 959.0,19
None, None, None, None, 3.187, 253.8, None, 1.5, None, 959.0, None, None, None, -1.0, None, -0.623, None, None, 10.04, None, 10.5, None, None, 29.7, None, 10.0, 993.5, 0.0, 0.0,2022-05-07 15:00:00, 959.0,19
None, None, None, None, 2.521, 244.7, None, 1.5, None, 959.0, None, None, None, 0.0, None, -0.487, None, None, 11.34, None, 11.3, None, None, 28.36, None, 11.3, 993.5, 0.0, 0.0,2022-05-07 16:00:00, 959.0,19
None, None, None, None, 2.953, 244.0, None, 1.5, None, 959.0, None, None, None, 0.0, None, -0.239, None, None, 12.02, None, 12.5, None, None, 34.03, None, 12.0, 993.4, 0.0, 0.0,2022-05-07 17:00:00, 959.0,19
None, None, None, None, 5.798, 280.7, None, 1.5, None, 959.0, None, None, None, 0.0, None, -0.348, None, None, 12.18, None, 12.6, None, None, 24.58, None, 12.2, 993.4, -0.6, 0.0,2022-05-07 18:00:00, 959.0,19
None, None, None, None, 7.65, 292.6, None, 11.1, None, 959.0, None, None, None, 0.0, None, -0.407, None, None, 11.12, None, 12.6, None, None, 21.19, None, 11.1, 993.5, 0.0, 0.0,2022-05-07 19:00:00, 959.0,19
None, None, None, None, 5.314, 295.8, None, 11.0, None, 957.0, None, None, None, -1.0, None, -0.503, None, None, 10.95, None, 12.6, None, None, 21.06, None, 11.0, 991.3, 0.0, 0.0,2022-05-07 20:00:00, 957.0,19
None, None, None, None, 2.632, 299.0, None, 10.4, None, 957.0, None, None, None, -1.0, None, -0.52, None, None, 10.42, None, 12.6, None, None, 17.5, None, 10.4, 991.3, -0.2, 0.0,2022-05-07 21:00:00, 957.0,19
None, None, None, None, 0.291, 316.1, None, 8.7, None, 957.0, None, None, None, -1.0, None, -0.628, None, None, 8.66, None, 12.6, None, None, 17.73, None, 8.7, 991.4, -0.1, 0.0,2022-05-07 22:00:00, 957.0,19
None, None, None, None, 1.852, 300.2, None, 8.2, None, 957.0, None, None, None, -1.0, None, -0.642, None, None, 8.83, None, 12.6, None, None, 18.98, None, 8.8, 991.3, -0.1, 0.0,2022-05-07 23:00:00, 957.0,19
None, None, None, None, 2.176, 355.5, None, 8.0, None, 957.0, None, None, None, -1.0, None, -0.803, None, None, 8.03, None, 12.6, None, None, 17.59, None, 8.0, 991.3, 0.0, 0.0,2022-05-08 00:00:00, 957.0,19
None, None, None, None, 1.673, 337.0, None, 7.7, None, 957.0, None, None, None, -1.0, None, -0.813, None, None, 7.67, None, 12.6, None, None, 21.58, None, 7.7, 991.3, -0.1, 0.0,2022-05-08 01:00:00, 957.0,19
None, None, None, None, 2.196, 330.4, None, 6.3, None, 957.0, None, None, None, -1.0, None, -0.853, None, None, 6.684, None, 12.6, None, None, 20.55, None, 6.7, 991.3, 0.0, 0.0,2022-05-08 02:00:00, 957.0,19
None, None, None, None, 3.164, 356.7, None, 3.5, None, 956.0, None, None, None, -1.0, None, -0.874, None, None, 5.443, None, 12.6, None, None, 15.84, None, 5.4, 990.3, 0.0, 0.0,2022-05-08 03:00:00, 956.0,19
None, None, None, None, 3.755, 23.57, None, 1.3, None, 956.0, None, None, None, -1.0, None, -0.585, None, None, 1.346, None, 12.6, None, None, 17.77, None, 1.3, 990.4, -0.1, 0.0,2022-05-08 04:00:00, 956.0,19
None, None, None, None, 1.711, 38.43, None, -0.2, None, 956.0, None, None, None, -1.0, None, -0.618, None, None, -0.214, None, 12.6, None, None, 8.67, None, -0.2, 990.4, 0.0, 0.0,2022-05-08 05:00:00, 956.0,19
None, None, None, None, 2.808, 36.43, None, -1.1, None, 956.0, None, None, None, -1.0, None, -0.571, None, None, -0.894, None, 12.6, None, None, 6.298, None, -0.9, 990.4, 0.0, 0.0,2022-05-08 06:00:00, 956.0,19
None, None, None, None, 3.591, 39.31, None, -1.0, None, 956.0, None, None, None, 0.0, None, -0.495, None, None, -0.246, None, -0.2, None, None, 7.25, None, -0.2, 990.4, -0.1, 0.0,2022-05-08 07:00:00, 956.0,19
None, None, None, None, 0.475, 152.7, None, -1.0, None, 957.0, None, None, None, -1.0, None, -0.612, None, None, 3.559, None, 3.6, None, None, 29.29, None, 3.6, 991.3, 0.4, 0.0,2022-05-08 08:00:00, 957.0,19
None, None, None, None, 1.197, 152.3, None, -1.0, None, 959.0, None, None, None, -1.0, None, -0.559, None, None, 6.052, None, 6.1, None, None, 24.01, None, 6.1, 993.3, 0.0, 0.0,2022-05-08 09:00:00, 959.0,19
None, None, None, None, 1.171, 207.3, None, -1.0, None, 961.0, None, None, None, 0.0, None, -0.16, None, None, 9.59, None, 9.6, None, None, 36.02, None, 9.6, 995.4, -0.1, 0.0,2022-05-08 10:00:00, 961.0,19
None, None, None, None, 2.789, 232.6, None, -1.0, None, 961.0, None, None, None, -1.0, None, -0.582, None, None, 11.74, None, 11.7, None, None, 25.78, None, 11.7, 995.3, 0.0, 0.0,2022-05-08 11:00:00, 961.0,19
None, None, None, None, 2.864, 231.9, None, -1.0, None, 961.0, None, None, None, 0.0, None, -0.222, None, None, 14.09, None, 14.3, None, None, 39.65, None, 14.1, 995.2, 0.0, 0.0,2022-05-08 12:00:00, 961.0,19
None, None, None, None, 2.306, 156.6, None, -1.0, None, 961.0, None, None, None, 0.0, None, -0.305, None, None, 14.48, None, 15.2, None, None, 61.61, None, 14.5, 995.2, 0.0, 0.0,2022-05-08 13:00:00, 961.0,19
None, None, None, None, 6.376, 59.32, None, -1.0, None, 960.0, None, None, None, 0.0, None, -0.417, None, None, 14.68, None, 15.2, None, None, 37.14, None, 14.7, 994.2, -0.4, 0.0,2022-05-08 14:00:00, 960.0,19
None, None, None, None, 5.219, 61.46, None, -1.0, None, 960.0, None, None, None, 0.0, None, -0.289, None, None, 15.79, None, 15.8, None, None, 46.51, None, 15.8, 994.2, 0.0, 0.0,2022-05-08 15:00:00, 960.0,19
None, None, None, None, 6.878, 113.5, None, -1.0, None, 961.0, None, None, None, 0.0, None, -0.436, None, None, 16.08, None, 16.3, None, None, 38.25, None, 16.1, 995.4, -0.4, 0.0,2022-05-08 16:00:00, 961.0,19
None, None, None, None, 5.793, 92.4, None, -1.0, None, 960.0, None, None, None, 0.0, None, -0.411, None, None, 16.45, None, 16.8, None, None, 42.66, None, 16.5, 994.4, -0.2, 0.0,2022-05-08 17:00:00, 960.0,19
None, None, None, None, 5.495, 87.5, None, -1.0, None, 960.0, None, None, None, 0.0, None, -0.458, None, None, 16.23, None, 16.8, None, None, 37.11, None, 16.2, 994.4, -0.3, 0.0,2022-05-08 18:00:00, 960.0,19
None, None, None, None, 4.794, 73.4, None, 15.6, None, 960.0, None, None, None, -1.0, None, -0.644, None, None, 15.91, None, 16.2, None, None, 36.96, None, 15.9, 994.4, -0.1, 0.0,2022-05-08 19:00:00, 960.0,19
