air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
-3.2,-3.2, 1.0,0.1,100.0,2022-05-07 00:00:00, 122.0,-3.0,19
-3.7,-3.9, 0.0,0.1,96.0,2022-05-07 01:00:00, 122.0,-4.0,19
-3.3,-3.9, 0.0,0.1,100.0,2022-05-07 02:00:00, 122.0,-3.0,19
-3.6,-3.9, 4.0,0.1,100.0,2022-05-07 03:00:00, 125.0,-4.0,19
-3.6,-3.9, 1.0,0.1,100.0,2022-05-07 04:00:00, 125.0,-4.0,19
-4.0,-4.1, 1.0,0.1,100.0,2022-05-07 05:00:00, 126.0,-4.0,19
-3.8,-4.1, 1.0,0.1,100.0,2022-05-07 06:00:00, 127.0,-4.0,19
-3.2,-4.0, -1.0,-3.0,100.0,2022-05-07 07:00:00, 126.0,-3.0,19
-3.5,-4.0, -1.0,-3.0,100.0,2022-05-07 08:00:00, 126.0,-4.0,19
-3.0,-4.0, -1.0,-2.9,100.0,2022-05-07 09:00:00, 126.0,-3.0,19
-1.8,-4.0, 1.0,-1.3,100.0,2022-05-07 10:00:00, 127.0,-2.0,19
-1.4,-4.0, -2.0,-1.0,95.0,2022-05-07 11:00:00, 125.0,-1.0,19
-1.3,-4.0, -2.0,-0.1,88.0,2022-05-07 12:00:00, 123.0,-3.0,19
-3.2,-4.0, 0.0,-0.1,94.0,2022-05-07 13:00:00, 123.0,-4.0,19
-1.4,-4.0, 0.0,0.0,85.0,2022-05-07 14:00:00, 123.0,-3.0,19
1.7,-4.0, -2.0,2.0,61.0,2022-05-07 15:00:00, 121.0,-5.0,19
2.8,-4.0, 1.0,2.6,57.0,2022-05-07 16:00:00, 122.0,-5.0,19
1.0,-4.0, 0.0,3.0,53.0,2022-05-07 17:00:00, 121.0,-8.0,19
0.0,-4.0, 0.0,3.0,56.0,2022-05-07 18:00:00, 121.0,-8.0,19
-1.9,-1.9, 0.0,0.1,58.0,2022-05-07 19:00:00, 121.0,-9.0,19
-2.5,-2.6, 0.0,0.1,59.0,2022-05-07 20:00:00, 121.0,-9.0,19
-3.1,-3.8, 0.0,0.1,61.0,2022-05-07 21:00:00, 121.0,-9.0,19
-3.8,-3.8, 0.0,0.1,63.0,2022-05-07 22:00:00, 121.0,-9.0,19
-4.9,-4.9, 0.0,0.1,90.0,2022-05-07 23:00:00, 121.0,-6.0,19
-5.1,-5.3, 0.0,0.1,95.0,2022-05-08 00:00:00, 121.0,-6.0,19
-4.9,-5.4, 0.0,0.1,71.0,2022-05-08 01:00:00, 121.0,-9.0,19
-5.8,-5.9, 0.0,0.1,95.0,2022-05-08 02:00:00, 121.0,-6.0,19
-5.8,-5.9, 0.0,0.1,75.0,2022-05-08 03:00:00, 121.0,-9.0,19
-5.8,-6.1, 0.0,0.1,90.0,2022-05-08 04:00:00, 121.0,-7.0,19
-6.1,-6.3, 0.0,0.1,81.0,2022-05-08 05:00:00, 121.0,-8.0,19
-4.8,-6.3, 0.0,0.1,82.0,2022-05-08 06:00:00, 121.0,-7.0,19
-4.2,-5.0, 0.0,-4.2,81.0,2022-05-08 07:00:00, 121.0,-7.0,19
-3.4,-5.0, 0.0,-3.5,81.0,2022-05-08 08:00:00, 121.0,-6.0,19
-2.8,-5.0, 1.0,-1.4,78.0,2022-05-08 09:00:00, 121.0,-6.0,19
-3.8,-5.0, 1.0,-1.1,97.0,2022-05-08 10:00:00, 122.0,-5.0,19
-2.9,-5.0, 0.0,-1.1,87.0,2022-05-08 11:00:00, 122.0,-5.0,19
-3.5,-5.2, 1.0,-1.1,95.0,2022-05-08 13:00:00, 123.0,-4.0,19
-4.5,-5.2, 1.0,-1.1,97.0,2022-05-08 14:00:00, 124.0,-5.0,19
-4.3,-5.2, 5.0,-1.1,100.0,2022-05-08 15:00:00, 128.0,-4.0,19
-4.1,-5.2, 2.0,-1.1,98.0,2022-05-08 16:00:00, 129.0,-4.0,19
-4.2,-5.2, 5.0,-1.1,100.0,2022-05-08 17:00:00, 133.0,-4.0,19
-4.5,-5.2, 0.0,-1.1,100.0,2022-05-08 18:00:00, 134.0,-5.0,19
-4.2,-4.6, 2.0,-4.1,98.0,2022-05-08 19:00:00, 136.0,-4.0,19
-5.6,-5.5, -1.0,-4.1,97.0,2022-05-08 20:00:00, 134.0,-6.0,19
-6.1,-6.2, -1.0,-4.1,100.0,2022-05-08 21:00:00, 133.0,-6.0,19
-6.1,-6.2, 0.0,-4.1,96.0,2022-05-08 22:00:00, 133.0,-7.0,19
-6.3,-6.4, 0.0,-4.1,93.0,2022-05-08 23:00:00, 133.0,-7.0,19
-6.6,-6.7, -1.0,-4.1,100.0,2022-05-09 00:00:00, 131.0,-7.0,19
-7.2,-7.2, 0.0,-4.1,90.0,2022-05-09 01:00:00, 132.0,-9.0,19
-7.0,-7.6, 0.0,-4.1,100.0,2022-05-09 02:00:00, 131.0,-7.0,19
-7.0,-7.6, 0.0,-4.1,93.0,2022-05-09 03:00:00, 131.0,-8.0,19
-7.4,-7.6, 1.0,-4.1,87.0,2022-05-09 04:00:00, 131.0,-9.0,19
-7.4,-8.1, 1.0,-4.1,84.0,2022-05-09 05:00:00, 132.0,-10.0,19
-6.5,-8.1, 1.0,-4.1,80.0,2022-05-09 06:00:00, 132.0,-9.0,19
-6.3,-6.6, 0.0,-6.1,79.0,2022-05-09 07:00:00, 133.0,-9.0,19
-4.1,-6.6, -1.0,-2.9,82.0,2022-05-09 09:00:00, 132.0,-7.0,19
-3.5,-6.6, -1.0,-1.5,87.0,2022-05-09 10:00:00, 131.0,-5.0,19
-1.9,-6.6, 0.0,-1.5,74.0,2022-05-09 11:00:00, 131.0,-5.0,19
-1.6,-6.6, 0.0,-1.3,71.0,2022-05-09 12:00:00, 131.0,-6.0,19
-1.8,-6.6, -3.0,-0.1,70.0,2022-05-09 13:00:00, 128.0,-6.0,19
0.6,-6.6, -2.0,0.4,62.0,2022-05-09 14:00:00, 127.0,-6.0,19
-2.2,-6.6, 0.0,0.7,83.0,2022-05-09 15:00:00, 126.0,-4.0,19
-4.1,-6.6, 0.0,0.7,97.0,2022-05-09 16:00:00, 126.0,-4.0,19
-2.4,-6.6, -1.0,0.7,76.0,2022-05-09 17:00:00, 125.0,-6.0,19
-4.5,-6.6, 0.0,0.7,99.0,2022-05-09 18:00:00, 125.0,-5.0,19
-4.2,-4.6, 1.0,-4.0,92.0,2022-05-09 19:00:00, 126.0,-5.0,19
