pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -1.036, None, None, None, None, 10.43, 0.0, 4.429, 343.5, None, None, -1.0, -1.0, -0.2, None, 6.2, None, None, None, None,2022-05-07 00:00:00, 137.0, None, 137.2, None,19
None, -1.154, None, None, None, None, 11.42, 0.0, 4.649, 344.8, None, None, -1.2, -1.4, -0.2, None, 6.2, None, None, None, None,2022-05-07 01:00:00, 137.0, None, 137.3, None,19
None, -1.192, None, None, None, None, 11.65, 0.0, 5.335, 341.2, None, None, -1.2, -1.4, -0.1, None, 6.2, None, None, None, None,2022-05-07 02:00:00, 137.0, None, 137.4, None,19
None, -1.685, None, None, None, None, 10.5, 0.0, 5.012, 342.3, None, None, -1.7, -1.8, 0.0, None, 6.2, None, None, None, None,2022-05-07 03:00:00, 137.0, None, 137.4, None,19
None, -1.608, None, None, None, None, 13.23, 1.0, 5.353, 341.3, None, None, -1.6, -1.9, -0.1, None, 6.2, None, None, None, None,2022-05-07 04:00:00, 138.0, None, 137.7, None,19
None, -2.486, None, None, None, None, 12.38, 0.0, 5.651, 338.7, None, None, -2.5, -2.5, 0.0, None, 6.2, None, None, None, None,2022-05-07 05:00:00, 138.0, None, 137.6, None,19
None, -1.573, None, None, None, None, 12.37, 1.0, 5.473, 341.2, None, None, -1.6, -2.5, -0.1, None, 6.2, None, None, None, None,2022-05-07 06:00:00, 138.0, None, 138.0, None,19
None, -0.854, None, None, None, None, 11.22, 0.0, 4.343, 344.3, None, None, -0.9, -2.2, 0.1, None, -0.7, None, None, None, None,2022-05-07 07:00:00, 138.0, None, 137.6, None,19
None, 1.698, None, None, None, None, 34.97, 0.0, 1.55, 343.5, None, None, 1.7, -2.2, 0.3, None, 2.0, None, None, None, None,2022-05-07 08:00:00, 137.0, None, 137.3, None,19
None, 1.87, None, None, None, None, 19.56, 0.0, 2.509, 200.7, None, None, 1.9, -2.2, 0.4, None, 2.4, None, None, None, None,2022-05-07 09:00:00, 138.0, None, 137.5, None,19
None, 2.449, None, None, None, None, 26.94, 0.0, 3.959, 177.4, None, None, 2.4, -2.2, 0.2, None, 3.0, None, None, None, None,2022-05-07 10:00:00, 138.0, None, 137.6, None,19
None, 3.702, None, None, None, None, 27.71, 0.0, 5.114, 168.6, None, None, 3.7, -2.2, 0.2, None, 3.5, None, None, None, None,2022-05-07 11:00:00, 137.0, None, 137.3, None,19
None, 3.699, None, None, None, None, 41.67, 0.0, 4.839, 173.3, None, None, 3.7, -2.2, 0.4, None, 4.7, None, None, None, None,2022-05-07 12:00:00, 138.0, None, 137.5, None,19
None, 4.763, None, None, None, None, 29.89, -1.0, 6.552, 157.1, None, None, 4.8, -2.2, -0.3, None, 5.0, None, None, None, None,2022-05-07 13:00:00, 137.0, None, 136.6, None,19
None, 4.857, None, None, None, None, 29.36, 1.0, 6.948, 151.3, None, None, 4.9, -2.2, 0.3, None, 5.9, None, None, None, None,2022-05-07 14:00:00, 137.0, None, 137.2, None,19
None, 5.469, None, None, None, None, 27.89, 0.0, 7.766, 165.7, None, None, 5.5, -2.2, 0.0, None, 6.0, None, None, None, None,2022-05-07 15:00:00, 137.0, None, 137.2, None,19
None, 5.779, None, None, None, None, 44.03, -1.0, 5.092, 177.2, None, None, 5.8, -2.2, 0.4, None, 6.1, None, None, None, None,2022-05-07 16:00:00, 136.0, None, 136.4, None,19
None, 5.324, None, None, None, None, 49.64, 1.0, 5.519, 185.8, None, None, 5.3, -2.2, 0.0, None, 6.2, None, None, None, None,2022-05-07 17:00:00, 137.0, None, 137.1, None,19
None, 5.486, None, None, None, None, 34.76, -1.0, 3.833, 183.9, None, None, 5.5, -2.2, 0.1, None, 6.2, None, None, None, None,2022-05-07 18:00:00, 136.0, None, 136.3, None,19
None, 5.401, None, None, None, None, 35.48, 0.0, 2.466, 164.2, None, None, 5.4, 5.1, -0.1, None, 6.0, None, None, None, None,2022-05-07 19:00:00, 136.0, None, 135.8, None,19
None, 4.253, None, None, None, None, 24.74, 0.0, 4.002, 175.6, None, None, 4.3, 4.3, -0.1, None, 6.0, None, None, None, None,2022-05-07 20:00:00, 136.0, None, 135.7, None,19
None, 1.741, None, None, None, None, 72.39, 0.0, 2.014, 23.34, None, None, 1.7, 1.8, -0.5, None, 6.0, None, None, None, None,2022-05-07 21:00:00, 136.0, None, 135.5, None,19
None, 0.749, None, None, None, None, 12.89, 0.0, 3.269, 350.4, None, None, 0.7, 0.6, -0.4, None, 6.0, None, None, None, None,2022-05-07 22:00:00, 136.0, None, 135.5, None,19
None, 0.035, None, None, None, None, 11.85, 0.0, 3.683, 346.9, None, None, 0.0, 0.0, -0.3, None, 6.0, None, None, None, None,2022-05-07 23:00:00, 136.0, None, 135.5, None,19
None, -0.169, None, None, None, None, 15.36, 0.0, 3.946, 351.5, None, None, -0.2, -0.5, -0.1, None, 6.0, None, None, None, None,2022-05-08 00:00:00, 136.0, None, 135.6, None,19
None, -0.898, None, None, None, None, 13.77, 0.0, 4.002, 348.0, None, None, -0.9, -0.9, -0.1, None, 6.0, None, None, None, None,2022-05-08 01:00:00, 136.0, None, 135.5, None,19
None, -1.078, None, None, None, None, 15.02, 0.0, 4.889, 345.1, None, None, -1.1, -1.4, -0.2, None, 6.0, None, None, None, None,2022-05-08 02:00:00, 136.0, None, 135.7, None,19
None, -1.128, None, None, None, None, 9.75, 0.0, 5.055, 340.9, None, None, -1.1, -1.4, -0.1, None, 6.0, None, None, None, None,2022-05-08 03:00:00, 136.0, None, 135.6, None,19
None, -0.517, None, None, None, None, 14.95, 0.0, 5.232, 345.3, None, None, -0.5, -1.5, 0.0, None, 6.0, None, None, None, None,2022-05-08 04:00:00, 136.0, None, 135.7, None,19
None, -0.821, None, None, None, None, 9.58, 0.0, 4.529, 339.0, None, None, -0.8, -1.5, 0.0, None, 6.0, None, None, None, None,2022-05-08 05:00:00, 136.0, None, 135.5, None,19
None, -0.414, None, None, None, None, 10.32, 0.0, 3.9, 339.1, None, None, -0.4, -1.5, 0.0, None, 6.0, None, None, None, None,2022-05-08 06:00:00, 136.0, None, 135.6, None,19
None, 0.336, None, None, None, None, 8.84, 0.0, 3.024, 340.0, None, None, 0.3, -0.5, 0.1, None, 0.3, None, None, None, None,2022-05-08 07:00:00, 136.0, None, 135.5, None,19
None, 1.428, None, None, None, None, 63.86, 0.0, 1.468, 3.112, None, None, 1.4, -0.5, 0.2, None, 2.2, None, None, None, None,2022-05-08 08:00:00, 135.0, None, 135.4, None,19
None, 2.639, None, None, None, None, 8.85, 0.0, 3.49, 180.6, None, None, 2.6, -0.5, 0.2, None, 2.5, None, None, None, None,2022-05-08 09:00:00, 135.0, None, 135.4, None,19
None, 3.804, None, None, None, None, 20.43, 0.0, 3.725, 178.8, None, None, 3.8, -0.5, 0.3, None, 4.2, None, None, None, None,2022-05-08 10:00:00, 135.0, None, 135.3, None,19
None, 4.751, None, None, None, None, 30.92, 1.0, 4.831, 177.0, None, None, 4.8, -0.5, 0.3, None, 5.2, None, None, None, None,2022-05-08 11:00:00, 136.0, None, 135.8, None,19
None, 5.447, None, None, None, None, 35.28, 0.0, 7.714, 174.2, None, None, 5.4, -0.5, 0.6, None, 6.2, None, None, None, None,2022-05-08 12:00:00, 136.0, None, 135.9, None,19
None, 5.483, None, None, None, None, 39.03, -1.0, 7.657, 174.5, None, None, 5.5, -0.5, 0.0, None, 7.1, None, None, None, None,2022-05-08 13:00:00, 135.0, None, 135.2, None,19
None, 6.076, None, None, None, None, 31.92, 0.0, 6.927, 163.6, None, None, 6.1, -0.5, 0.2, None, 7.6, None, None, None, None,2022-05-08 14:00:00, 135.0, None, 135.4, None,19
None, 6.909, None, None, None, None, 27.55, -1.0, 8.22, 171.2, None, None, 6.9, -0.5, -0.1, None, 7.6, None, None, None, None,2022-05-08 15:00:00, 135.0, None, 134.5, None,19
None, 7.511, None, None, None, None, 29.46, -1.0, 8.92, 171.2, None, None, 7.5, -0.5, 0.2, None, 8.2, None, None, None, None,2022-05-08 16:00:00, 134.0, None, 133.7, None,19
None, 7.862, None, None, None, None, 40.83, -1.0, 6.981, 186.2, None, None, 7.9, -0.5, 0.0, None, 8.8, None, None, None, None,2022-05-08 17:00:00, 133.0, None, 133.0, None,19
None, 8.05, None, None, None, None, 28.28, 1.0, 6.873, 169.4, None, None, 8.1, -0.5, 0.0, None, 8.8, None, None, None, None,2022-05-08 18:00:00, 133.0, None, 133.3, None,19
None, 6.41, None, None, None, None, 42.64, -1.0, 5.445, 156.3, None, None, 6.4, 6.4, 0.0, None, 8.3, None, None, None, None,2022-05-08 19:00:00, 133.0, None, 132.7, None,19
None, 5.715, None, None, None, None, 44.6, -1.0, 3.407, 161.6, None, None, 5.7, 5.6, -0.3, None, 8.3, None, None, None, None,2022-05-08 20:00:00, 132.0, None, 132.2, None,19
None, 2.548, None, None, None, None, 67.06, 0.0, 2.526, 349.5, None, None, 2.5, 2.6, -0.2, None, 8.3, None, None, None, None,2022-05-08 21:00:00, 132.0, None, 132.2, None,19
None, 1.402, None, None, None, None, 12.54, 0.0, 3.792, 348.3, None, None, 1.4, 1.4, -0.7, None, 8.3, None, None, None, None,2022-05-08 22:00:00, 132.0, None, 132.1, None,19
None, 1.477, None, None, None, None, 11.43, 0.0, 4.127, 346.2, None, None, 1.5, 1.3, -0.3, None, 8.3, None, None, None, None,2022-05-08 23:00:00, 132.0, None, 132.1, None,19
None, 0.85, None, None, None, None, 13.66, 0.0, 4.06, 347.9, None, None, 0.9, 0.9, -0.1, None, 8.3, None, None, None, None,2022-05-09 00:00:00, 132.0, None, 132.1, None,19
None, 0.636, None, None, None, None, 13.4, 0.0, 5.035, 343.6, None, None, 0.6, 0.6, -0.1, None, 8.3, None, None, None, None,2022-05-09 01:00:00, 132.0, None, 132.1, None,19
None, 1.096, None, None, None, None, 13.97, 0.0, 5.02, 344.4, None, None, 1.1, 0.2, -0.2, None, 8.3, None, None, None, None,2022-05-09 02:00:00, 132.0, None, 132.2, None,19
None, 0.809, None, None, None, None, 11.0, 0.0, 5.583, 341.0, None, None, 0.8, 0.1, 0.0, None, 8.3, None, None, None, None,2022-05-09 03:00:00, 132.0, None, 132.3, None,19
None, 0.095, None, None, None, None, 11.05, 0.0, 4.569, 343.1, None, None, 0.1, -0.3, 0.0, None, 8.3, None, None, None, None,2022-05-09 04:00:00, 132.0, None, 132.2, None,19
None, 0.258, None, None, None, None, 11.45, 0.0, 4.835, 341.0, None, None, 0.3, -0.3, 0.0, None, 8.3, None, None, None, None,2022-05-09 05:00:00, 132.0, None, 132.2, None,19
None, -0.519, None, None, None, None, 11.73, 0.0, 3.668, 343.2, None, None, -0.5, -0.5, 0.0, None, 8.3, None, None, None, None,2022-05-09 06:00:00, 132.0, None, 132.2, None,19
None, 0.221, None, None, None, None, 8.49, 0.0, 4.655, 337.8, None, None, 0.2, -0.8, -0.1, None, 0.2, None, None, None, None,2022-05-09 07:00:00, 132.0, None, 132.1, None,19
None, 2.475, None, None, None, None, 60.11, 1.0, 1.997, 329.3, None, None, 2.5, -0.8, 0.3, None, 2.5, None, None, None, None,2022-05-09 08:00:00, 132.0, None, 132.4, None,19
None, 3.352, None, None, None, None, 40.72, 0.0, 1.378, 193.2, None, None, 3.4, -0.8, 0.3, None, 3.4, None, None, None, None,2022-05-09 09:00:00, 132.0, None, 132.0, None,19
None, 5.342, None, None, None, None, 18.9, -1.0, 3.422, 180.0, None, None, 5.3, -0.8, 0.4, None, 5.3, None, None, None, None,2022-05-09 10:00:00, 131.0, None, 131.1, None,19
None, 7.081, None, None, None, None, 35.96, 1.0, 4.291, 176.8, None, None, 7.1, -0.8, 0.8, None, 7.0, None, None, None, None,2022-05-09 11:00:00, 132.0, None, 131.9, None,19
None, 7.49, None, None, None, None, 27.74, 0.0, 6.181, 170.5, None, None, 7.5, -0.8, 0.2, None, 8.0, None, None, None, None,2022-05-09 12:00:00, 132.0, None, 131.8, None,19
None, 8.6, None, None, None, None, 31.71, -1.0, 8.11, 159.3, None, None, 8.6, -0.8, 0.1, None, 9.1, None, None, None, None,2022-05-09 13:00:00, 130.0, None, 130.4, None,19
None, 7.71, None, None, None, None, 40.37, 0.0, 8.9, 152.4, None, None, 7.7, -0.8, 0.0, None, 9.9, None, None, None, None,2022-05-09 14:00:00, 130.0, None, 130.1, None,19
None, 9.17, None, None, None, None, 42.79, -1.0, 7.688, 163.4, None, None, 9.2, -0.8, 0.3, None, 10.3, None, None, None, None,2022-05-09 15:00:00, 130.0, None, 129.5, None,19
None, 11.29, None, None, None, None, 68.2, 0.0, 5.863, 205.8, None, None, 11.3, -0.8, 0.1, None, 11.7, None, None, None, None,2022-05-09 16:00:00, 129.0, None, 129.4, None,19
None, 9.27, None, None, None, None, 56.61, -1.0, 5.751, 154.6, None, None, 9.3, -0.8, -0.2, None, 11.7, None, None, None, None,2022-05-09 17:00:00, 128.0, None, 128.4, None,19
None, 8.5, None, None, None, None, 35.25, 0.0, 7.489, 156.8, None, None, 8.5, -0.8, 0.0, None, 11.7, None, None, None, None,2022-05-09 18:00:00, 128.0, None, 128.4, None,19
None, 8.59, None, None, None, None, 45.03, 0.0, 5.252, 169.1, None, None, 8.6, 8.1, -0.1, None, 9.4, None, None, None, None,2022-05-09 19:00:00, 128.0, None, 128.1, None,19
None, 4.589, None, None, None, None, 56.23, -1.0, 3.044, 318.1, None, None, 4.6, 4.7, -0.3, None, 9.4, None, None, None, None,2022-05-09 20:00:00, 127.0, None, 127.3, None,19
None, 3.121, None, None, None, None, 9.49, 0.0, 4.094, 344.1, None, None, 3.1, 3.1, -0.5, None, 9.4, None, None, None, None,2022-05-09 21:00:00, 127.0, None, 127.2, None,19
None, 1.9, None, None, None, None, 11.14, None, 4.554, 343.4, None, None, 1.9, 1.9, -0.6, None, 9.4, None, None, None, None,2022-05-09 22:00:00, None, None, 127.2, None,19
None, 2.113, None, None, None, None, 12.86, 0.0, 5.255, 344.4, None, None, 2.1, 1.8, -0.3, None, 9.4, None, None, None, None,2022-05-09 23:00:00, 127.0, None, 127.2, None,19
None, 1.388, None, None, None, None, 10.87, 0.0, 5.157, 344.5, None, None, 1.4, 1.4, -0.1, None, 9.4, None, None, None, None,2022-05-10 00:00:00, 127.0, None, 127.1, None,19
None, 1.193, None, None, None, None, 16.62, 0.0, 4.797, 347.8, None, None, 1.2, 1.0, -0.1, None, 9.4, None, None, None, None,2022-05-10 01:00:00, 127.0, None, 127.0, None,19
None, 1.532, None, None, None, None, 17.3, 0.0, 4.174, 352.7, None, None, 1.5, 1.0, 0.0, None, 9.4, None, None, None, None,2022-05-10 02:00:00, 127.0, None, 126.9, None,19
