pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -5.639, None, None, None, None, None, None, None, None, None, -5.6, -5.6, 0.1, None, None, None, -4.5, None, None, None, None,2021-12-03 00:00:00, None, None, None, None,49
None, -5.774, None, None, None, None, None, None, None, None, None, -5.8, -5.9, 0.1, None, None, None, -4.5, None, None, None, None,2021-12-03 01:00:00, None, None, None, None,49
None, -6.122, None, None, None, None, None, None, None, None, None, -6.1, -6.3, 0.2, None, None, None, -4.5, None, None, None, None,2021-12-03 02:00:00, None, None, None, None,49
None, -6.287, None, None, None, None, None, None, None, None, None, -6.3, -6.4, 0.3, None, None, None, -4.5, None, None, None, None,2021-12-03 03:00:00, None, None, None, None,49
None, -6.219, None, None, None, None, None, None, None, None, None, -6.2, -6.6, 0.1, None, None, None, -4.5, None, None, None, None,2021-12-03 04:00:00, None, None, None, None,49
None, -6.715, None, None, None, None, None, None, None, None, None, -6.7, -6.9, 0.1, None, None, None, -4.5, None, None, None, None,2021-12-03 05:00:00, None, None, None, None,49
None, -6.054, None, None, None, None, None, None, None, None, None, -6.1, -6.9, 0.0, None, None, None, -4.5, None, None, None, None,2021-12-03 06:00:00, None, None, None, None,49
None, -5.88, None, None, None, None, None, None, None, None, None, -5.9, -6.3, 0.0, None, None, None, -5.7, None, None, None, None,2021-12-03 07:00:00, None, None, None, None,49
None, -5.561, None, None, None, None, None, None, None, None, None, -5.6, -6.3, -0.2, None, None, None, -5.4, None, None, None, None,2021-12-03 08:00:00, None, None, None, None,49
None, -4.676, None, None, None, None, None, None, None, None, None, -4.7, -6.3, -0.2, None, None, None, -4.7, None, None, None, None,2021-12-03 09:00:00, None, None, None, None,49
None, -4.122, None, None, None, None, None, None, None, None, None, -4.1, -6.3, -0.4, None, None, None, -4.1, None, None, None, None,2021-12-03 10:00:00, None, None, None, None,49
None, -3.588, None, None, None, None, None, None, None, None, None, -3.6, -6.3, -0.5, None, None, None, -3.6, None, None, None, None,2021-12-03 11:00:00, None, None, None, None,49
None, -2.289, None, None, None, None, None, None, None, None, None, -2.3, -6.3, -0.7, None, None, None, -2.3, None, None, None, None,2021-12-03 12:00:00, None, None, None, None,49
None, -1.291, None, None, None, None, None, None, None, None, None, -1.3, -6.3, -0.8, None, None, None, -0.9, None, None, None, None,2021-12-03 13:00:00, None, None, None, None,49
None, -1.114, None, None, None, None, None, None, None, None, None, -1.1, -6.3, -0.4, None, None, None, -0.7, None, None, None, None,2021-12-03 14:00:00, None, None, None, None,49
None, -2.249, None, None, None, None, None, None, None, None, None, -2.2, -6.3, 0.0, None, None, None, -0.5, None, None, None, None,2021-12-03 15:00:00, None, None, None, None,49
None, -3.621, None, None, None, None, None, None, None, None, None, -3.6, -6.3, 0.3, None, None, None, -0.5, None, None, None, None,2021-12-03 16:00:00, None, None, None, None,49
None, -3.657, None, None, None, None, None, None, None, None, None, -3.7, -6.3, 0.2, None, None, None, -0.5, None, None, None, None,2021-12-03 17:00:00, None, None, None, None,49
None, -3.304, None, None, None, None, None, None, None, None, None, -3.3, -6.3, 0.1, None, None, None, -0.5, None, None, None, None,2021-12-03 18:00:00, None, None, None, None,49
None, -3.608, None, None, None, None, None, None, None, None, None, -3.6, -3.7, 0.0, None, None, None, -3.3, None, None, None, None,2021-12-03 19:00:00, None, None, None, None,49
None, -3.551, None, None, None, None, None, None, None, None, None, -3.6, -3.7, 0.0, None, None, None, -3.2, None, None, None, None,2021-12-03 20:00:00, None, None, None, None,49
None, -3.589, None, None, None, None, None, None, None, None, None, -3.6, -3.9, -0.1, None, None, None, -3.2, None, None, None, None,2021-12-03 21:00:00, None, None, None, None,49
None, -2.857, None, None, None, None, None, None, None, None, None, -2.9, -3.9, -0.2, None, None, None, -2.9, None, None, None, None,2021-12-03 22:00:00, None, None, None, None,49
None, -2.971, None, None, None, None, None, None, None, None, None, -3.0, -3.9, -0.3, None, None, None, -2.7, None, None, None, None,2021-12-03 23:00:00, None, None, None, None,49
None, -2.696, None, None, None, None, None, None, None, None, None, -2.7, -3.9, 0.0, None, None, None, -2.5, None, None, None, None,2021-12-04 00:00:00, None, None, None, None,49
None, -2.563, None, None, None, None, None, None, None, None, None, -2.6, -3.9, -0.3, None, None, None, -2.5, None, None, None, None,2021-12-04 01:00:00, None, None, None, None,49
None, -4.104, None, None, None, None, None, None, None, None, None, -4.1, -4.1, 0.8, None, None, None, -2.5, None, None, None, None,2021-12-04 02:00:00, None, None, None, None,49
None, -4.027, None, None, None, None, None, None, None, None, None, -4.0, -4.5, 1.1, None, None, None, -2.5, None, None, None, None,2021-12-04 03:00:00, None, None, None, None,49
None, -4.639, None, None, None, None, None, None, None, None, None, -4.6, -4.6, 0.9, None, None, None, -2.5, None, None, None, None,2021-12-04 04:00:00, None, None, None, None,49
None, -4.668, None, None, None, None, None, None, None, None, None, -4.7, -4.9, 1.0, None, None, None, -2.5, None, None, None, None,2021-12-04 05:00:00, None, None, None, None,49
None, -4.514, None, None, None, None, None, None, None, None, None, -4.5, -4.9, 0.7, None, None, None, -2.5, None, None, None, None,2021-12-04 06:00:00, None, None, None, None,49
None, -4.543, None, None, None, None, None, None, None, None, None, -4.5, -4.6, 0.7, None, None, None, -4.3, None, None, None, None,2021-12-04 07:00:00, None, None, None, None,49
None, -4.773, None, None, None, None, None, None, None, None, None, -4.8, -4.9, 0.3, None, None, None, -4.3, None, None, None, None,2021-12-04 08:00:00, None, None, None, None,49
None, -4.783, None, None, None, None, None, None, None, None, None, -4.8, -4.9, 0.3, None, None, None, -4.3, None, None, None, None,2021-12-04 09:00:00, None, None, None, None,49
None, -4.745, None, None, None, None, None, None, None, None, None, -4.7, -4.9, 0.1, None, None, None, -4.3, None, None, None, None,2021-12-04 10:00:00, None, None, None, None,49
None, -4.649, None, None, None, None, None, None, None, None, None, -4.6, -5.0, 0.1, None, None, None, -4.3, None, None, None, None,2021-12-04 11:00:00, None, None, None, None,49
None, -4.457, None, None, None, None, None, None, None, None, None, -4.5, -5.0, 0.0, None, None, None, -4.3, None, None, None, None,2021-12-04 12:00:00, None, None, None, None,49
None, -3.106, None, None, None, None, None, None, None, None, None, -3.1, -5.0, -0.5, None, None, None, -3.0, None, None, None, None,2021-12-04 13:00:00, None, None, None, None,49
None, -2.217, None, None, None, None, None, None, None, None, None, -2.2, -5.0, -0.4, None, None, None, -1.7, None, None, None, None,2021-12-04 14:00:00, None, None, None, None,49
None, -3.861, None, None, None, None, None, None, None, None, None, -3.9, -5.0, 0.2, None, None, None, -1.7, None, None, None, None,2021-12-04 15:00:00, None, None, None, None,49
None, -5.092, None, None, None, None, None, None, None, None, None, -5.1, -5.1, 0.7, None, None, None, -1.7, None, None, None, None,2021-12-04 16:00:00, None, None, None, None,49
None, -5.013, None, None, None, None, None, None, None, None, None, -5.0, -5.2, 0.4, None, None, None, -1.7, None, None, None, None,2021-12-04 17:00:00, None, None, None, None,49
None, -5.369, None, None, None, None, None, None, None, None, None, -5.4, -5.4, 0.4, None, None, None, -1.7, None, None, None, None,2021-12-04 18:00:00, None, None, None, None,49
None, -6.026, None, None, None, None, None, None, None, None, None, -6.0, -6.1, 0.4, None, None, None, -5.4, None, None, None, None,2021-12-04 19:00:00, None, None, None, None,49
None, -5.793, None, None, None, None, None, None, None, None, None, -5.8, -6.1, 0.2, None, None, None, -5.4, None, None, None, None,2021-12-04 20:00:00, None, None, None, None,49
None, -5.948, None, None, None, None, None, None, None, None, None, -5.9, -6.1, 0.3, None, None, None, -5.4, None, None, None, None,2021-12-04 21:00:00, None, None, None, None,49
None, -6.327, None, None, None, None, None, None, None, None, None, -6.3, -6.3, 0.3, None, None, None, -5.4, None, None, None, None,2021-12-04 22:00:00, None, None, None, None,49
None, -6.794, None, None, None, None, None, None, None, None, None, -6.8, -6.8, 0.4, None, None, None, -5.4, None, None, None, None,2021-12-04 23:00:00, None, None, None, None,49
None, -6.413, None, None, None, None, None, None, None, None, None, -6.4, -7.2, 0.3, None, None, None, -5.4, None, None, None, None,2021-12-05 00:00:00, None, None, None, None,49
None, -6.901, None, None, None, None, None, None, None, None, None, -6.9, -7.3, 0.2, None, None, None, -5.4, None, None, None, None,2021-12-05 01:00:00, None, None, None, None,49
None, -7.37, None, None, None, None, None, None, None, None, None, -7.4, -7.4, 0.6, None, None, None, -5.4, None, None, None, None,2021-12-05 02:00:00, None, None, None, None,49
None, -5.744, None, None, None, None, None, None, None, None, None, -5.7, -7.4, -0.3, None, None, None, -5.4, None, None, None, None,2021-12-05 03:00:00, None, None, None, None,49
None, -6.452, None, None, None, None, None, None, None, None, None, -6.5, -7.4, 0.0, None, None, None, -5.4, None, None, None, None,2021-12-05 04:00:00, None, None, None, None,49
None, -6.267, None, None, None, None, None, None, None, None, None, -6.3, -7.4, 0.0, None, None, None, -5.4, None, None, None, None,2021-12-05 05:00:00, None, None, None, None,49
None, -7.11, None, None, None, None, None, None, None, None, None, -7.1, -7.4, 0.4, None, None, None, -5.4, None, None, None, None,2021-12-05 06:00:00, None, None, None, None,49
None, -7.55, None, None, None, None, None, None, None, None, None, -7.6, -7.8, 0.2, None, None, None, -6.7, None, None, None, None,2021-12-05 07:00:00, None, None, None, None,49
None, -8.03, None, None, None, None, None, None, None, None, None, -8.0, -8.2, 0.3, None, None, None, -6.7, None, None, None, None,2021-12-05 08:00:00, None, None, None, None,49
None, -6.53, None, None, None, None, None, None, None, None, None, -6.5, -8.2, 0.0, None, None, None, -6.5, None, None, None, None,2021-12-05 09:00:00, None, None, None, None,49
None, -6.054, None, None, None, None, None, None, None, None, None, -6.1, -8.2, -0.1, None, None, None, -6.0, None, None, None, None,2021-12-05 10:00:00, None, None, None, None,49
None, -5.32, None, None, None, None, None, None, None, None, None, -5.3, -8.2, -0.3, None, None, None, -5.3, None, None, None, None,2021-12-05 11:00:00, None, None, None, None,49
None, -5.023, None, None, None, None, None, None, None, None, None, -5.0, -8.2, -0.5, None, None, None, -4.9, None, None, None, None,2021-12-05 12:00:00, None, None, None, None,49
None, -5.101, None, None, None, None, None, None, None, None, None, -5.1, -8.2, 0.0, None, None, None, -4.8, None, None, None, None,2021-12-05 13:00:00, None, None, None, None,49
None, -5.332, None, None, None, None, None, None, None, None, None, -5.3, -8.2, -0.3, None, None, None, -4.8, None, None, None, None,2021-12-05 14:00:00, None, None, None, None,49
None, -6.007, None, None, None, None, None, None, None, None, None, -6.0, -8.2, 0.0, None, None, None, -4.8, None, None, None, None,2021-12-05 15:00:00, None, None, None, None,49
None, -6.395, None, None, None, None, None, None, None, None, None, -6.4, -8.2, 0.3, None, None, None, -4.8, None, None, None, None,2021-12-05 16:00:00, None, None, None, None,49
None, -6.395, None, None, None, None, None, None, None, None, None, -6.4, -8.2, 0.2, None, None, None, -4.8, None, None, None, None,2021-12-05 17:00:00, None, None, None, None,49
None, -6.57, None, None, None, None, None, None, None, None, None, -6.6, -8.2, 0.0, None, None, None, -4.8, None, None, None, None,2021-12-05 18:00:00, None, None, None, None,49
None, -6.628, None, None, None, None, None, None, None, None, None, -6.6, -6.9, 0.3, None, None, None, -6.6, None, None, None, None,2021-12-05 19:00:00, None, None, None, None,49
