CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
-3.995, 81.9, -1.1, None, 49.27, 0.019, 286.7, -6.0, None, -4.0, -4.3, 1064.0, None, -6.0, 933.0, None, 82.0,2021-12-03 00:00:00, 933.0,49
-4.635, 85.7, -1.1, None, 51.55, 0.019, 288.4, -6.0, None, -4.6, -4.8, 1064.1, None, -6.0, 933.0, None, 86.0,2021-12-03 01:00:00, 933.0,49
-4.339, 78.84, -1.1, None, 38.61, 0.138, 301.3, -7.0, None, -4.3, -5.0, 1064.1, None, -7.0, 933.0, None, 79.0,2021-12-03 02:00:00, 933.0,49
-5.157, 79.36, -1.1, None, 24.96, 0.249, 312.9, -8.0, None, -5.2, -5.4, 1064.3, None, -8.0, 933.0, None, 79.0,2021-12-03 03:00:00, 933.0,49
-5.99, 85.2, -1.1, None, 42.76, 0.094, 340.6, -8.0, None, -6.0, -6.0, 1064.5, None, -8.0, 933.0, None, 85.0,2021-12-03 04:00:00, 933.0,49
-5.931, 77.94, -1.1, None, 36.66, 0.06, 327.9, -9.0, None, -5.9, -6.1, 1064.6, None, -9.0, 933.0, None, 78.0,2021-12-03 05:00:00, 933.0,49
-6.162, 79.76, -1.1, None, 22.75, 0.244, 317.3, -9.0, None, -6.2, -6.2, 1065.8, None, -9.0, 934.0, None, 80.0,2021-12-03 06:00:00, 934.0,49
-6.719, 87.8, -6.1, None, 47.01, 0.108, 313.4, -8.0, None, -6.7, -6.7, 1064.9, None, -8.0, 933.0, None, 88.0,2021-12-03 07:00:00, 933.0,49
-6.615, 86.3, -6.1, None, 50.85, 0.093, 326.2, -8.0, None, -6.6, -7.0, 1066.1, None, -8.0, 934.0, None, 86.0,2021-12-03 08:00:00, 934.0,49
-6.131, 89.9, -6.1, None, 51.62, 0.0, 348.4, -7.0, None, -6.1, -7.0, 1066.1, None, -7.0, 934.0, None, 90.0,2021-12-03 09:00:00, 934.0,49
-5.45, 89.5, -5.4, None, 67.4, 0.0, 271.1, -7.0, None, -5.5, -7.0, 1066.0, None, -7.0, 934.0, None, 90.0,2021-12-03 10:00:00, 934.0,49
-2.71, 62.98, -2.1, None, 22.9, 0.0, 274.9, -8.0, None, -2.7, -7.0, 1065.8, None, -8.0, 934.0, None, 63.0,2021-12-03 11:00:00, 934.0,49
-2.973, 67.58, -2.1, None, 27.29, 0.0, 291.3, -7.0, None, -3.0, -7.0, 1065.8, None, -7.0, 934.0, None, 68.0,2021-12-03 12:00:00, 934.0,49
-4.044, 75.22, -2.1, None, 34.32, 0.0, 70.51, -7.0, None, -4.0, -7.0, 1066.0, None, -7.0, 934.0, None, 75.0,2021-12-03 13:00:00, 934.0,49
-5.953, 86.9, -2.1, None, 24.23, 0.022, 310.1, -8.0, None, -6.0, -7.0, 1065.2, None, -8.0, 933.0, None, 87.0,2021-12-03 14:00:00, 933.0,49
-5.658, 80.4, -2.1, None, 18.1, 0.168, 313.8, -8.0, None, -5.7, -7.0, 1066.4, None, -8.0, 934.0, None, 80.0,2021-12-03 15:00:00, 934.0,49
