pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, -2.66, 70.2, 0.2, None, 31.14, 1.916, 147.9, -6.0, None, -2.7, -3.3, -6.0, 0.0, None, 0.0, 70.0,2021-12-03 00:00:00, None,49
0.0, -3.881, 76.14, 0.2, None, 58.96, 2.648, 135.1, -7.0, None, -3.9, -4.1, -7.0, 0.0, None, 0.0, 76.0,2021-12-03 01:00:00, None,49
0.0, -5.158, 80.5, 0.2, None, 58.58, 2.561, 141.5, -7.0, None, -5.2, -5.1, -7.0, 0.0, None, 0.0, 81.0,2021-12-03 02:00:00, None,49
0.0, -5.266, 81.7, 0.2, None, 76.91, 1.311, 92.2, -8.0, None, -5.3, -5.6, -8.0, 0.0, None, 0.0, 82.0,2021-12-03 03:00:00, None,49
0.0, -5.51, 84.9, 0.2, None, 65.1, 1.453, 265.2, -8.0, None, -5.5, -6.0, -8.0, 0.0, None, 0.0, 85.0,2021-12-03 04:00:00, None,49
0.0, -6.185, 87.4, 0.2, None, 48.32, 0.916, 193.8, -7.0, None, -6.2, -6.2, -7.0, 0.0, None, 0.0, 87.0,2021-12-03 05:00:00, None,49
0.0, -6.069, 88.1, 0.2, None, 74.54, 0.58, 265.8, -7.0, None, -6.1, -6.5, -7.0, 0.0, None, 0.0, 88.0,2021-12-03 06:00:00, None,49
0.0, -5.905, 87.5, -5.5, None, 67.8, 1.129, 35.35, -8.0, None, -5.9, -6.4, -8.0, 0.0, None, 0.0, 88.0,2021-12-03 07:00:00, None,49
0.0, -5.924, 89.2, -5.5, None, 63.53, 0.42, 232.3, -7.0, None, -5.9, -6.4, -7.0, 0.0, None, 0.0, 89.0,2021-12-03 08:00:00, None,49
0.0, -5.651, 88.3, -5.5, None, 77.46, 0.536, 231.4, -7.0, None, -5.7, -6.4, -7.0, 0.0, None, 0.0, 88.0,2021-12-03 09:00:00, None,49
0.0, -4.69, 83.7, -4.7, None, 65.79, 1.665, 18.62, -7.0, None, -4.7, -6.4, -7.0, 0.0, None, 0.0, 84.0,2021-12-03 10:00:00, None,49
0.0, -3.503, 81.1, -3.6, None, 48.35, 0.811, 2.999, -6.0, None, -3.5, -6.4, -6.0, 0.0, None, 0.0, 81.0,2021-12-03 11:00:00, None,49
