CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -5.839, 98.9, None, None, None, None, 7.917, 17.48, 234.1, -6.0, None, -5.8, -6.5, None, None, None, -4.3, None, None, 99.0, None,2021-12-03 00:00:00, None, None,49
None, -7.052, 92.7, None, None, None, None, 6.64, 20.81, 248.7, -8.0, None, -7.1, -7.1, None, None, None, -4.3, None, None, 93.0, None,2021-12-03 01:00:00, None, None,49
None, -7.745, 90.7, None, None, None, None, 16.59, 17.92, 245.8, -9.0, None, -7.7, -7.7, None, None, None, -4.3, None, None, 91.0, None,2021-12-03 02:00:00, None, None,49
None, -7.775, 61.85, None, None, None, None, 5.795, 24.55, 281.5, -13.0, None, -7.8, -8.4, None, None, None, -4.3, None, None, 62.0, None,2021-12-03 03:00:00, None, None,49
None, -7.634, 52.06, None, None, None, None, 5.407, 27.0, 280.9, -15.0, None, -7.6, -8.4, None, None, None, -4.3, None, None, 52.0, None,2021-12-03 04:00:00, None, None,49
None, -7.707, 50.0, None, None, None, None, 6.098, 27.0, 280.3, -15.0, None, -7.7, -8.4, None, None, None, -4.3, None, None, 50.0, None,2021-12-03 05:00:00, None, None,49
None, -8.64, 77.47, None, None, None, None, 18.61, 17.85, 302.7, -11.0, None, -8.6, -8.8, None, None, None, -4.3, None, None, 77.0, None,2021-12-03 06:00:00, None, None,49
None, -8.99, 77.83, None, None, None, None, 8.11, 15.97, 332.2, -12.0, None, -9.0, -9.1, None, None, None, -8.6, None, None, 78.0, None,2021-12-03 07:00:00, None, None,49
None, -8.38, 66.5, None, None, None, None, 14.46, 8.39, 355.7, -13.0, None, -8.4, -9.1, None, None, None, -8.3, None, None, 67.0, None,2021-12-03 08:00:00, None, None,49
None, -8.01, 63.49, None, None, None, None, 21.61, 6.335, 34.94, -13.0, None, -8.0, -9.1, None, None, None, -7.8, None, None, 63.0, None,2021-12-03 09:00:00, None, None,49
None, -7.661, 57.42, None, None, None, None, 45.43, 1.48, 101.0, -14.0, None, -7.7, -9.1, None, None, None, -7.0, None, None, 57.0, None,2021-12-03 10:00:00, None, None,49
None, -7.459, 67.05, None, None, None, None, 38.28, 1.28, 137.2, -12.0, None, -7.5, -9.1, None, None, None, -6.5, None, None, 67.0, None,2021-12-03 11:00:00, None, None,49
None, -7.323, 68.65, None, None, None, None, 23.22, 5.575, 96.5, -11.0, None, -7.3, -9.1, None, None, None, -6.5, None, None, 69.0, None,2021-12-03 12:00:00, None, None,49
None, None, None, None, None, None, None, 20.71, 4.745, 118.3, None, None, None, None, None, None, None, None, None, None, None, None,2021-12-03 13:00:00, None, None,49
None, -7.584, 65.75, None, None, None, None, 10.44, 6.977, 99.1, -12.0, None, -7.6, -9.1, None, None, None, -6.5, None, None, 66.0, None,2021-12-03 14:00:00, None, None,49
None, -7.714, 68.69, None, None, None, None, 8.52, 7.938, 90.2, -12.0, None, -7.7, -9.1, None, None, None, -6.5, None, None, 69.0, None,2021-12-03 15:00:00, None, None,49
None, -7.959, 65.59, None, None, None, None, 11.35, 9.82, 68.58, -12.0, None, -8.0, -9.1, None, None, None, -6.5, None, None, 66.0, None,2021-12-03 16:00:00, None, None,49
None, -7.997, 62.52, None, None, None, None, 8.41, 8.56, 70.56, -13.0, None, -8.0, -9.1, None, None, None, -6.5, None, None, 63.0, None,2021-12-03 17:00:00, None, None,49
None, -8.14, 65.18, None, None, None, None, 5.48, 13.48, 83.1, -13.0, None, -8.1, -9.1, None, None, None, -6.5, None, None, 65.0, None,2021-12-03 18:00:00, None, None,49
None, -8.54, 70.61, None, None, None, None, 5.603, 18.78, 83.1, -12.0, None, -8.5, -8.6, None, None, None, -8.1, None, None, 71.0, None,2021-12-03 19:00:00, None, None,49
None, -8.46, 71.33, None, None, None, None, 8.54, 16.75, 89.4, -12.0, None, -8.5, -8.7, None, None, None, -8.1, None, None, 71.0, None,2021-12-03 20:00:00, None, None,49
None, -8.2, 61.23, None, None, None, None, 7.055, 18.08, 93.1, -14.0, None, -8.2, -8.7, None, None, None, -8.1, None, None, 61.0, None,2021-12-03 21:00:00, None, None,49
None, -8.01, 59.59, None, None, None, None, 12.79, 11.8, 105.3, -14.0, None, -8.0, -8.7, None, None, None, -7.8, None, None, 60.0, None,2021-12-03 22:00:00, None, None,49
None, -7.111, 51.07, None, None, None, None, 21.56, 9.91, 139.0, -14.0, None, -7.1, -8.7, None, None, None, -7.1, None, None, 51.0, None,2021-12-03 23:00:00, None, None,49
None, -6.878, 58.47, None, None, None, None, 16.34, 15.7, 139.2, -13.0, None, -6.9, -8.7, None, None, None, -7.0, None, None, 58.0, None,2021-12-04 00:00:00, None, None,49
None, -7.348, 78.07, None, None, None, None, 16.08, 19.62, 183.8, -10.0, None, -7.3, -8.7, None, None, None, -6.5, None, None, 78.0, None,2021-12-04 01:00:00, None, None,49
None, -8.59, 93.2, None, None, None, None, 12.27, 14.53, 197.0, -9.0, None, -8.6, -8.7, None, None, None, -6.5, None, None, 93.0, None,2021-12-04 02:00:00, None, None,49
None, -8.04, 92.7, None, None, None, None, 5.095, 16.27, 195.8, -9.0, None, -8.0, -8.7, None, None, None, -6.5, None, None, 93.0, None,2021-12-04 03:00:00, None, None,49
None, -8.01, 92.7, None, None, None, None, 7.633, 16.32, 191.1, -9.0, None, -8.0, -8.7, None, None, None, -6.5, None, None, 93.0, None,2021-12-04 04:00:00, None, None,49
None, -7.823, 92.8, None, None, None, None, 12.22, 17.37, 184.9, -9.0, None, -7.8, -8.7, None, None, None, -6.5, None, None, 93.0, None,2021-12-04 05:00:00, None, None,49
None, -7.767, 92.9, None, None, None, None, 7.65, 20.36, 187.6, -9.0, None, -7.8, -8.7, None, None, None, -6.5, None, None, 93.0, None,2021-12-04 06:00:00, None, None,49
None, -7.761, 92.9, None, None, None, None, 7.882, 19.75, 192.7, -8.0, None, -7.8, -7.9, None, None, None, -7.7, None, None, 93.0, None,2021-12-04 07:00:00, None, None,49
None, -7.873, 92.8, None, None, None, None, 6.272, 20.75, 215.0, -9.0, None, -7.9, -8.0, None, None, None, -7.7, None, None, 93.0, None,2021-12-04 08:00:00, None, None,49
None, -7.742, 92.6, None, None, None, None, 5.932, 24.91, 217.0, -8.0, None, -7.7, -8.1, None, None, None, -7.7, None, None, 93.0, None,2021-12-04 09:00:00, None, None,49
None, -8.13, 92.4, None, None, None, None, 7.802, 21.42, 219.6, -9.0, None, -8.1, -8.2, None, None, None, -7.7, None, None, 92.0, None,2021-12-04 10:00:00, None, None,49
None, -8.51, 92.0, None, None, None, None, 9.33, 21.99, 224.9, -10.0, None, -8.5, -8.5, None, None, None, -7.7, None, None, 92.0, None,2021-12-04 11:00:00, None, None,49
None, -8.76, 91.8, None, None, None, None, 10.6, 18.81, 230.5, -10.0, None, -8.8, -8.8, None, None, None, -7.7, None, None, 92.0, None,2021-12-04 12:00:00, None, None,49
