wind_speed,temperature,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,time,week_of_year
13.5, None, None, 111.0, None, 0.0, None, None, None, 0.0,2022-08-11 02:00:00,32
13.5, None, None, 132.0, None, 0.0, None, None, None, 0.0,2022-08-11 03:00:00,32
13.9, None, None, 105.0, None, 0.0, None, None, None, 0.0,2022-08-11 04:00:00,32
11.5, None, None, 107.0, None, 0.0, None, None, None, 0.0,2022-08-11 05:00:00,32
11.8, None, None, 83.0, None, 0.0, None, None, None, 0.0,2022-08-11 06:00:00,32
8.8, None, None, 55.0, None, 0.0, None, None, None, 0.0,2022-08-11 07:00:00,32
11.9, None, None, 69.0, None, 0.0, None, None, None, 0.0,2022-08-11 08:00:00,32
9.8, None, None, 65.0, None, 0.0, None, None, None, 0.0,2022-08-11 09:00:00,32
9.6, None, None, 125.0, None, 0.0, None, None, None, 0.0,2022-08-11 10:00:00,32
7.7, None, None, 210.0, None, 0.0, None, None, None, 0.0,2022-08-11 11:00:00,32
7.6, None, None, 45.0, None, 0.0, None, None, None, 0.0,2022-08-11 12:00:00,32
7.1, None, None, 284.0, None, 0.0, None, None, None, 0.0,2022-08-11 13:00:00,32
4.2, None, None, 267.0, None, 0.0, None, None, None, 0.0,2022-08-11 14:00:00,32
9.0, None, None, 113.0, None, 0.0, None, None, None, 0.0,2022-08-11 15:00:00,32
13.2, None, None, 66.0, None, 0.0, None, None, None, 0.0,2022-08-11 16:00:00,32
13.5, None, None, 69.0, None, 0.0, None, None, None, 0.0,2022-08-11 17:00:00,32
18.9, None, None, 59.0, None, 0.0, None, None, None, 0.0,2022-08-11 18:00:00,32
16.1, None, None, 72.0, None, 0.0, None, None, None, 0.0,2022-08-11 19:00:00,32
12.6, None, None, 65.0, None, 0.0, None, None, None, 0.0,2022-08-11 20:00:00,32
24.2, None, 72.0, 41.0, 0.0, 0.0, 0.0, 0.0, 16.1, 0.0,2022-08-11 21:00:00,32
14.2, None, 65.0, 74.0, 0.0, 0.0, 0.0, 0.0, 12.6, 0.0,2022-08-11 22:00:00,32
None, None, 41.0, None, 0.0, None, 0.0, 0.0, 24.2, None,2022-08-11 23:00:00,32
22.4, None, 74.0, 148.0, 0.0, 0.0, 0.0, 0.0, 14.2, 0.0,2022-08-12 00:00:00,32
15.6, None, 185.0, 206.0, 0.0, 0.0, 0.0, 0.0, 20.9, 0.0,2022-08-12 01:00:00,32
11.3, None, 148.0, 271.0, 0.0, 0.0, 0.0, 0.0, 22.4, 0.0,2022-08-12 02:00:00,32
13.9, None, 206.0, 306.0, 0.0, 0.0, 0.0, 0.0, 15.6, 0.0,2022-08-12 03:00:00,32
9.9, None, 271.0, 339.0, 0.0, 0.0, 0.0, 0.0, 11.3, 0.0,2022-08-12 04:00:00,32
8.7, None, 306.0, 322.0, 0.0, 0.0, 0.0, 0.0, 13.9, 0.0,2022-08-12 05:00:00,32
12.0, None, 339.0, 324.0, 0.0, 0.0, 0.0, 0.0, 9.9, 0.0,2022-08-12 06:00:00,32
9.7, None, 322.0, 335.0, 0.0, 0.0, 0.0, 0.0, 8.7, 0.0,2022-08-12 07:00:00,32
8.0, None, 324.0, 341.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,2022-08-12 08:00:00,32
6.7, None, 335.0, 344.0, 0.0, 0.0, 0.0, 0.0, 9.7, 0.0,2022-08-12 09:00:00,32
8.3, None, 341.0, 22.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,2022-08-12 10:00:00,32
11.1, None, 344.0, 26.0, 0.0, 0.0, 0.0, 0.0, 6.7, 0.0,2022-08-12 11:00:00,32
13.5, None, 22.0, 44.0, 0.0, 0.0, 0.0, 0.0, 8.3, 0.0,2022-08-12 12:00:00,32
10.9, None, 26.0, 78.0, 0.0, 0.0, 0.0, 0.0, 11.1, 0.0,2022-08-12 13:00:00,32
6.3, None, 44.0, 342.0, 0.0, 0.0, 0.0, 0.0, 13.5, 0.0,2022-08-12 14:00:00,32
13.6, None, 78.0, 30.0, 0.0, 0.0, 0.0, 0.0, 10.9, 0.0,2022-08-12 15:00:00,32
23.1, None, 342.0, 36.0, 0.0, 0.0, 0.0, 0.0, 6.3, 0.0,2022-08-12 16:00:00,32
12.3, None, 30.0, 37.0, 0.0, 0.0, 0.0, 0.0, 13.6, 0.0,2022-08-12 17:00:00,32
14.9, None, 36.0, 326.0, 0.0, 0.0, 0.0, 0.0, 23.1, 0.0,2022-08-12 18:00:00,32
14.3, None, 37.0, 45.0, 0.0, 0.0, 0.0, 0.0, 12.3, 0.0,2022-08-12 19:00:00,32
11.0, None, 326.0, 1.0, 0.0, 0.0, 0.0, 0.0, 14.9, 0.0,2022-08-12 20:00:00,32
11.6, None, 45.0, 358.0, 0.0, 0.0, 0.0, 0.0, 14.3, 0.0,2022-08-12 21:00:00,32
11.4, None, 1.0, 104.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,2022-08-12 22:00:00,32
None, None, 358.0, None, 0.0, None, 0.0, 0.0, 11.6, None,2022-08-12 23:00:00,32
