CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
5.886, None, None, 14.8, 9.13, 9.7, 212.3, -6999.0, 9.7, 5.9, 5.6, 0.0, 212.0, 6.7, None, None, -6999.0, None,2020-07-15 00:00:00, -6999.0, None, -6999.0, -6999.0,29
5.906, None, None, 15.4, 14.87, 2.431, 185.1, -6999.0, 2.4, 5.9, 5.6, 0.0, 185.0, 6.7, None, None, -6999.0, None,2020-07-15 01:00:00, -6999.0, None, -6999.0, -6999.0,29
5.753, None, None, 17.9, 10.02, 7.22, 171.9, -6999.0, 7.2, 5.8, 5.6, 0.0, 172.0, 6.7, None, None, -6999.0, None,2020-07-15 02:00:00, -6999.0, None, -6999.0, -6999.0,29
5.265, None, None, 23.8, 11.56, 14.62, 180.3, -6999.0, 14.6, 5.3, 5.3, 0.0, 180.0, 6.7, None, None, -6999.0, None,2020-07-15 03:00:00, -6999.0, None, -6999.0, -6999.0,29
5.305, None, None, 16.9, 38.6, 2.259, 214.2, -6999.0, 2.3, 5.3, 5.1, 0.0, 214.0, 6.7, None, None, -6999.0, None,2020-07-15 04:00:00, -6999.0, None, -6999.0, -6999.0,29
5.391, None, None, 16.0, 42.16, 2.224, 229.8, -6999.0, 2.2, 5.4, 5.1, 0.0, 230.0, 6.7, None, None, -6999.0, None,2020-07-15 05:00:00, -6999.0, None, -6999.0, -6999.0,29
5.496, None, None, 17.2, 42.55, 2.321, 241.3, -6999.0, 2.3, 5.5, 5.1, 0.0, 241.0, 6.7, None, None, -6999.0, None,2020-07-15 06:00:00, -6999.0, None, -6999.0, -6999.0,29
5.447, None, None, 22.1, 45.54, 2.587, 237.2, -6999.0, 2.6, 5.4, 5.2, 0.0, 237.0, 5.5, None, None, -6999.0, None,2020-07-15 07:00:00, -6999.0, None, -6999.0, -6999.0,29
5.429, None, None, 30.8, 49.53, 3.768, 242.1, -6999.0, 3.8, 5.4, 5.2, 0.0, 242.0, 5.6, None, None, -6999.0, None,2020-07-15 08:00:00, -6999.0, None, -6999.0, -6999.0,29
5.627, None, None, 38.7, 46.87, 4.765, 228.5, -6999.0, 4.8, 5.6, 5.2, 0.0, 229.0, 5.7, None, None, -6999.0, None,2020-07-15 09:00:00, -6999.0, None, -6999.0, -6999.0,29
5.859, None, None, 46.2, 38.31, 9.39, 195.3, -6999.0, 9.4, 5.9, 5.2, 0.0, 195.0, 5.9, None, None, -6999.0, None,2020-07-15 10:00:00, -6999.0, None, -6999.0, -6999.0,29
6.096, None, None, 79.0, 19.88, 35.63, 183.4, -6999.0, 35.6, 6.1, 5.2, 0.0, 183.0, 6.4, None, None, -6999.0, None,2020-07-15 11:00:00, -6999.0, None, -6999.0, -6999.0,29
6.308, None, None, 62.9, 28.24, 18.31, 184.5, -6999.0, 18.3, 6.3, 5.2, 0.0, 185.0, 6.4, None, None, -6999.0, None,2020-07-15 12:00:00, -6999.0, None, -6999.0, -6999.0,29
6.423, None, None, None, 47.82, 6.982, 210.8, None, None, None, None, None, None, None, None, None, None, None,2020-07-15 13:00:00, None, None, None, None,29
7.1, None, None, 66.8, 44.46, 10.86, 207.8, -6999.0, 10.9, 7.1, 5.2, 0.0, 208.0, 7.1, None, None, -6999.0, None,2020-07-15 14:00:00, -6999.0, None, -6999.0, -6999.0,29
7.13, None, None, 53.1, 46.15, 9.17, 202.8, -6999.0, 9.2, 7.1, 5.2, 0.0, 203.0, 7.1, None, None, -6999.0, None,2020-07-15 15:00:00, -6999.0, None, -6999.0, -6999.0,29
7.16, None, None, 39.9, 52.14, 4.571, 223.1, -6999.0, 4.6, 7.2, 5.2, 0.0, 223.0, 7.2, None, None, -6999.0, None,2020-07-15 16:00:00, -6999.0, None, -6999.0, -6999.0,29
7.39, None, None, 32.6, 51.86, 4.081, 249.3, -6999.0, 4.1, 7.4, 5.2, 0.0, 249.0, 7.5, None, None, -6999.0, None,2020-07-15 17:00:00, -6999.0, None, -6999.0, -6999.0,29
7.58, None, None, 31.6, 49.18, 4.767, 250.5, -6999.0, 4.8, 7.6, 5.2, 0.0, 251.0, 7.8, None, None, -6999.0, None,2020-07-15 18:00:00, -6999.0, None, -6999.0, -6999.0,29
7.61, None, None, 28.2, 42.26, 5.354, 255.3, -6999.0, 5.4, 7.6, 7.5, 0.0, 255.0, 7.7, None, None, -6999.0, None,2020-07-15 19:00:00, -6999.0, None, -6999.0, -6999.0,29
7.59, None, None, 23.1, 39.41, 3.629, 261.8, -6999.0, 3.6, 7.6, 7.3, 0.0, 262.0, 7.7, None, None, -6999.0, None,2020-07-15 20:00:00, -6999.0, None, -6999.0, -6999.0,29
7.4, None, None, 15.5, 38.36, 2.251, 232.7, -6999.0, 2.3, 7.4, 7.3, 0.0, 233.0, 7.7, None, None, -6999.0, None,2020-07-15 21:00:00, -6999.0, None, -6999.0, -6999.0,29
