pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 9.01, 95.3, 11.3, 95.0, 8.0, 9.0, 9.0, 1010.6, 0.0, 8.0, 916.0, None,2020-07-15 00:00:00, None, None, 916.0,29
None, 8.31, 95.8, 11.3, 96.0, 8.0, 8.3, 8.3, 1010.7, 0.0, 8.0, 916.0, None,2020-07-15 01:00:00, None, None, 916.0,29
None, 7.868, 96.2, 11.3, 96.0, 7.0, 7.9, 7.8, 1010.6, 0.0, 7.0, 916.0, None,2020-07-15 02:00:00, None, None, 916.0,29
None, 7.016, 96.2, 11.3, 96.0, 6.0, 7.0, 7.1, 1010.6, 0.1, 6.0, 916.0, None,2020-07-15 03:00:00, None, None, 916.0,29
None, 5.631, 96.7, 11.3, 97.0, 5.0, 5.6, 5.7, 1010.7, 0.0, 5.0, 916.0, None,2020-07-15 04:00:00, None, None, 916.0,29
None, 5.168, 97.1, 11.3, 97.0, 5.0, 5.2, 5.2, 1010.8, 0.0, 5.0, 916.0, None,2020-07-15 05:00:00, None, None, 916.0,29
None, 5.087, 97.4, 11.3, 97.0, 5.0, 5.1, 4.9, 1009.8, 0.0, 5.0, 915.0, None,2020-07-15 06:00:00, None, None, 915.0,29
None, 5.511, 96.9, 5.5, 97.0, 5.0, 5.5, 5.1, 1009.8, 0.0, 5.0, 915.0, None,2020-07-15 07:00:00, None, None, 915.0,29
None, 6.663, 95.5, 6.6, 96.0, 6.0, 6.7, 5.1, 1009.7, 0.0, 6.0, 915.0, None,2020-07-15 08:00:00, None, None, 915.0,29
None, 8.56, 90.3, 8.5, 90.0, 7.0, 8.6, 5.1, 1008.5, -0.2, 7.0, 914.0, None,2020-07-15 09:00:00, None, None, 914.0,29
None, 9.2, 83.9, 9.2, 84.0, 7.0, 9.2, 5.1, 1008.4, 0.2, 7.0, 914.0, None,2020-07-15 10:00:00, None, None, 914.0,29
None, None, 75.97, 10.1, 76.0, 8.0, -252.3, -5247.0, None, 0.0, 8.0, 916.0, None,2020-07-15 12:00:00, None, None, 916.0,29
