pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
0.0,17.9,17.8,0.0,0.0,25.0,-6999.0,2020-07-15 00:00:00,-6999.0,-6999.0,29
0.0,17.3,17.2,0.0,0.0,25.0,-6999.0,2020-07-15 01:00:00,-6999.0,-6999.0,29
0.0,16.3,16.3,0.0,0.0,25.0,-6999.0,2020-07-15 02:00:00,-6999.0,-6999.0,29
0.0,15.7,15.7,0.0,0.0,25.0,-6999.0,2020-07-15 03:00:00,-6999.0,-6999.0,29
0.0,15.4,15.4,0.0,0.0,25.0,-6999.0,2020-07-15 04:00:00,-6999.0,-6999.0,29
0.0,15.0,15.0,0.0,0.0,25.0,-6999.0,2020-07-15 05:00:00,-6999.0,-6999.0,29
0.0,15.5,15.0,0.0,0.0,25.0,-6999.0,2020-07-15 06:00:00,-6999.0,-6999.0,29
0.0,17.7,15.5,0.1,0.0,17.8,-6999.0,2020-07-15 07:00:00,-6999.0,-6999.0,29
0.0,18.1,15.5,0.0,0.0,18.8,-6999.0,2020-07-15 08:00:00,-6999.0,-6999.0,29
0.0,18.6,15.5,0.0,0.0,18.8,-6999.0,2020-07-15 09:00:00,-6999.0,-6999.0,29
0.0,19.9,15.5,0.0,0.0,19.9,-6999.0,2020-07-15 10:00:00,-6999.0,-6999.0,29
0.0,20.6,15.5,0.0,0.0,20.8,-6999.0,2020-07-15 11:00:00,-6999.0,-6999.0,29
0.0,22.0,15.5,0.0,0.0,21.7,-6999.0,2020-07-15 12:00:00,-6999.0,-6999.0,29
0.0,22.7,15.5,0.0,0.0,23.1,-6999.0,2020-07-15 13:00:00,-6999.0,-6999.0,29
0.0,24.7,15.5,0.0,0.0,24.6,-6999.0,2020-07-15 14:00:00,-6999.0,-6999.0,29
0.0,24.5,15.5,0.0,0.0,25.5,-6999.0,2020-07-15 15:00:00,-6999.0,-6999.0,29
0.0,25.4,15.5,0.0,0.0,25.6,-6999.0,2020-07-15 16:00:00,-6999.0,-6999.0,29
0.0,25.0,15.5,0.0,0.0,25.8,-6999.0,2020-07-15 17:00:00,-6999.0,-6999.0,29
0.0,25.1,15.5,0.0,0.0,25.8,-6999.0,2020-07-15 18:00:00,-6999.0,-6999.0,29
0.0,24.1,23.5,0.0,0.0,25.4,-6999.0,2020-07-15 19:00:00,-6999.0,-6999.0,29
0.0,23.1,23.2,0.0,0.0,25.4,-6999.0,2020-07-15 20:00:00,-6999.0,-6999.0,29
0.0,21.8,21.8,0.0,0.0,25.4,-6999.0,2020-07-15 21:00:00,-6999.0,-6999.0,29
4.1,21.6,21.6,4.1,0.0,25.4,-6999.0,2020-07-15 22:00:00,-6999.0,-6999.0,29
4.1,19.8,19.8,0.1,0.0,25.4,-6999.0,2020-07-15 23:00:00,-6999.0,-6999.0,29
4.1,19.3,19.3,0.0,0.0,25.4,-6999.0,2020-07-16 00:00:00,-6999.0,-6999.0,29
4.1,17.8,17.9,0.0,0.0,25.4,-6999.0,2020-07-16 01:00:00,-6999.0,-6999.0,29
4.1,17.4,17.3,0.0,0.0,25.4,-6999.0,2020-07-16 02:00:00,-6999.0,-6999.0,29
4.1,16.6,16.7,0.0,0.0,25.4,-6999.0,2020-07-16 03:00:00,-6999.0,-6999.0,29
