pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 15.55, 32.86, 23.6, 13.9, 56.0, 4.172, 140.1, -1.0, 4.2, 15.6, 15.5, -1.0, 0.0, 140.0, None, 33.0,2020-07-15 00:00:00, None,29
0.0, 12.17, 43.73, 23.6, 16.5, 29.09, 5.84, 116.1, 0.0, 5.8, 12.2, 11.9, 0.0, 0.0, 116.0, None, 44.0,2020-07-15 01:00:00, None,29
0.0, 10.79, 50.01, 23.6, 16.4, 36.23, 6.334, 119.2, 1.0, 6.3, 10.8, 10.8, 1.0, 0.0, 119.0, None, 50.0,2020-07-15 02:00:00, None,29
0.0, 10.84, 50.49, 23.6, 22.2, 39.5, 7.395, 125.0, 1.0, 7.4, 10.8, 10.6, 1.0, 0.0, 125.0, None, 50.0,2020-07-15 03:00:00, None,29
0.0, 10.27, 58.35, 23.6, 17.3, 21.16, 6.333, 128.2, 3.0, 6.3, 10.3, 10.1, 3.0, 0.0, 128.0, None, 58.0,2020-07-15 04:00:00, None,29
0.0, 10.46, 65.28, 23.6, 18.2, 50.15, 5.867, 140.3, 5.0, 5.9, 10.5, 10.1, 5.0, 0.0, 140.0, None, 65.0,2020-07-15 05:00:00, None,29
0.0, 11.27, 65.27, 23.6, 12.8, 63.28, 1.904, 150.1, 5.0, 1.9, 11.3, 10.1, 5.0, 0.0, 150.0, None, 65.0,2020-07-15 06:00:00, None,29
0.0, 12.9, 64.38, 13.1, 14.4, 18.75, 7.109, 112.5, 6.0, 7.1, 12.9, 11.3, 6.0, 0.0, 113.0, None, 64.0,2020-07-15 07:00:00, None,29
0.0, 15.92, 54.42, 16.0, 14.8, 49.06, 5.137, 114.2, 7.0, 5.1, 15.9, 11.3, 7.0, 0.0, 114.0, None, 54.0,2020-07-15 08:00:00, None,29
0.0, 16.59, 53.65, 16.6, 10.2, 67.83, 2.831, 72.65, 7.0, 2.8, 16.6, 11.3, 7.0, 0.0, 73.0, None, 54.0,2020-07-15 09:00:00, None,29
