CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 10.03, 53.42, None, None, None, 0.0, 9.75, 0.0, 270.0, 1.0, 0.0, 10.0, 9.8, None, None, 270.0, 13.3, None, None, 53.0, None,2020-07-15 00:00:00, None, None,29
None, 9.82, 53.96, None, None, None, 0.0, 9.13, 0.0, 279.4, 1.0, 0.0, 9.8, 9.8, None, None, 279.0, 13.3, None, None, 54.0, None,2020-07-15 01:00:00, None, None,29
None, 9.71, 52.96, None, None, None, 0.0, 6.371, 0.0, 275.5, 1.0, 0.0, 9.7, 9.6, None, None, 276.0, 13.3, None, None, 53.0, None,2020-07-15 02:00:00, None, None,29
None, 9.62, 53.2, None, None, None, 0.0, 5.332, 0.0, 273.1, 1.0, 0.0, 9.6, 9.4, None, None, 273.0, 13.3, None, None, 53.0, None,2020-07-15 03:00:00, None, None,29
None, 8.42, 58.8, None, None, None, 0.0, 10.56, 0.0, 244.2, 1.0, 0.0, 8.4, 8.4, None, None, 244.0, 13.3, None, None, 59.0, None,2020-07-15 04:00:00, None, None,29
None, 8.38, 58.72, None, None, None, 0.0, 4.652, 0.0, 245.3, 1.0, 0.0, 8.4, 8.2, None, None, 245.0, 13.3, None, None, 59.0, None,2020-07-15 05:00:00, None, None,29
None, 11.13, 47.08, None, None, None, 0.0, 7.831, 0.0, 253.1, 0.0, 0.0, 11.1, 8.2, None, None, 253.0, 13.3, None, None, 47.0, None,2020-07-15 06:00:00, None, None,29
None, None, 40.55, None, None, None, 0.0, 8.16, 0.0, 258.5, 0.0, 0.0, 13.0, 11.1, None, None, 259.0, 13.1, None, None, 41.0, None,2020-07-15 07:00:00, None, None,29
None, 12.98, 40.14, None, None, None, 0.0, 11.83, 0.0, 266.3, 0.0, 0.0, 13.0, 11.1, None, None, 266.0, 13.4, None, None, 40.0, None,2020-07-15 08:00:00, None, None,29
None, None, 31.59, None, None, None, 0.0, 16.25, 0.0, 277.8, 1.0, 0.0, 18.1, 11.1, None, None, 278.0, 17.6, None, None, 32.0, None,2020-07-15 09:00:00, None, None,29
None, None, 35.22, None, None, None, 0.0, 22.62, 0.0, 260.9, 1.0, 0.0, 16.8, 11.1, None, None, 261.0, 18.9, None, None, 35.0, None,2020-07-15 10:00:00, None, None,29
None, None, 27.62, None, None, None, None, 19.8, 0.0, 231.1, 1.0, None, 20.7, 11.1, None, None, None, 21.5, None, None, 28.0, None,2020-07-15 11:00:00, None, None,29
None, None, 31.04, None, None, None, 0.0, 19.05, 0.0, 222.7, 0.0, 0.0, 18.2, 11.1, None, None, 223.0, 21.5, None, None, 31.0, None,2020-07-15 12:00:00, None, None,29
None, 16.24, 34.89, None, None, None, 0.0, 23.98, 0.0, 224.4, 1.0, 0.0, 16.2, 11.1, None, None, 224.0, 21.5, None, None, 35.0, None,2020-07-15 13:00:00, None, None,29
None, None, 33.5, None, None, None, 0.0, 30.46, 0.0, 230.1, 3.0, 0.0, 19.0, 11.1, None, None, 230.0, 21.5, None, None, 34.0, None,2020-07-15 14:00:00, None, None,29
None, 16.72, 41.45, None, None, None, 0.0, 28.95, 0.0, 239.4, 4.0, 0.0, 16.7, 11.1, None, None, 239.0, 21.5, None, None, 41.0, None,2020-07-15 15:00:00, None, None,29
None, 16.76, 41.88, None, None, None, 0.0, 30.0, 0.0, 272.3, 4.0, 0.0, 16.8, 11.1, None, None, 272.0, 21.5, None, None, 42.0, None,2020-07-15 16:00:00, None, None,29
None, 19.19, 37.48, None, None, None, 0.0, 24.47, 0.0, 261.4, 4.0, 0.0, 19.2, 11.1, None, None, 261.0, 21.5, None, None, 37.0, None,2020-07-15 17:00:00, None, None,29
None, 14.77, 50.09, None, None, None, 0.0, 22.31, 0.0, 255.4, 4.0, 0.0, 14.8, 11.1, None, None, 255.0, 21.5, None, None, 50.0, None,2020-07-15 18:00:00, None, None,29
None, 15.86, 46.98, None, None, None, 0.0, 13.77, 0.0, 272.2, 5.0, 0.0, 15.9, 13.8, None, None, 272.0, 15.8, None, None, 47.0, None,2020-07-15 19:00:00, None, None,29
