air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
19.1,19.1, 1000.1, 353.0,23.8,65.0, 4.7,2020-07-15 00:00:00, 1.4,12.0, 993.0,29
18.2,18.2, 1000.1, 21.0,23.8,62.0, 4.2,2020-07-15 01:00:00, 2.4,11.0, 993.0,29
17.9,17.9, 1000.1, 157.0,23.8,60.0, 6.0,2020-07-15 02:00:00, 1.3,10.0, 993.0,29
17.0,17.0, 1000.1, 45.0,23.8,67.0, 3.9,2020-07-15 03:00:00, 1.8,11.0, 993.0,29
16.6,16.5, 1000.1, 124.0,23.8,61.0, 7.7,2020-07-15 04:00:00, 2.7,9.0, 993.0,29
16.0,16.0, 1000.1, 159.0,23.8,57.0, 9.1,2020-07-15 05:00:00, 4.6,7.0, 993.0,29
16.1,16.0, 1000.1, 140.0,23.8,56.0, 8.5,2020-07-15 06:00:00, 3.4,7.0, 993.0,29
16.6,16.1, 1001.1, 140.0,16.8,54.0, 10.9,2020-07-15 07:00:00, 2.2,7.0, 994.0,29
18.0,16.1, 1000.1, 165.0,18.1,51.0, 13.1,2020-07-15 08:00:00, 4.1,8.0, 993.0,29
18.8,16.1, 1001.1, 186.0,18.8,49.0, 14.9,2020-07-15 09:00:00, 9.2,8.0, 994.0,29
19.4,16.1, 1001.1, 219.0,19.4,54.0, 15.6,2020-07-15 10:00:00, 9.5,10.0, 994.0,29
20.0,16.1, 1000.1, 218.0,20.3,53.0, 18.4,2020-07-15 11:00:00, 10.3,10.0, 993.0,29
20.9,16.1, 1000.1, 204.0,21.3,49.0, 17.8,2020-07-15 12:00:00, 10.3,10.0, 993.0,29
22.4,16.1, 1000.1, 224.0,22.5,44.0, 16.2,2020-07-15 13:00:00, 10.0,10.0, 993.0,29
24.7,16.1, 1000.0, 240.0,24.8,38.0, 14.8,2020-07-15 14:00:00, 5.9,10.0, 993.0,29
24.2,16.1, 1000.0, 210.0,25.2,42.0, 19.6,2020-07-15 15:00:00, 9.0,11.0, 993.0,29
24.5,16.1, 1000.0, 189.0,25.2,45.0, 21.0,2020-07-15 16:00:00, 13.2,12.0, 993.0,29
24.0,16.1, 999.0, 184.0,25.2,49.0, 22.5,2020-07-15 17:00:00, 13.7,13.0, 992.0,29
24.1,16.1, 999.0, 196.0,25.2,46.0, 24.4,2020-07-15 18:00:00, 17.2,12.0, 992.0,29
23.4,22.9, 999.0, 192.0,24.5,46.0, 25.3,2020-07-15 19:00:00, 17.0,11.0, 992.0,29
23.0,22.1, 999.0, 181.0,24.5,49.0, 16.3,2020-07-15 20:00:00, 9.7,12.0, 992.0,29
21.9,21.5, 998.0, 180.0,24.5,49.0, 20.3,2020-07-15 21:00:00, 11.8,11.0, 991.0,29
22.0,21.5, 998.0, 181.0,24.5,47.0, 16.9,2020-07-15 22:00:00, 10.0,10.0, 991.0,29
21.5,21.3, 998.0, 152.0,24.5,48.0, 8.3,2020-07-15 23:00:00, 4.3,10.0, 991.0,29
19.4,19.4, 998.0, 147.0,24.5,62.0, 8.1,2020-07-16 00:00:00, 2.8,12.0, 991.0,29
