wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
183.0, None, None,0.0, None,8.0, None,14.9, None, None, None,42.0,2019-05-14 00:00:00, None,20,,,,,,,,,,,,
111.0, None, None,0.0, None,7.3, None,13.8, None, None, None,37.0,2019-05-14 01:00:00, None,20,,,,,,,,,,,,
109.0, None, None,0.0, None,5.7, None,12.0, None, None, None,48.0,2019-05-14 02:00:00, None,20,,,,,,,,,,,,
158.0, None, None,0.0, None,3.3, None,9.5, None, None, None,56.0,2019-05-14 03:00:00, None,20,,,,,,,,,,,,
90.0, None, None,0.0, None,3.1, None,9.5, None, None, None,56.0,2019-05-14 04:00:00, None,20,,,,,,,,,,,,
86.0, None, None,0.0, None,2.8, None,7.5, None, None, None,69.0,2019-05-14 05:00:00, None,20,,,,,,,,,,,,
160.0, None, None,0.0, None,1.6, None,11.1, None, None, None,62.0,2019-05-14 06:00:00, None,20,,,,,,,,,,,,
304.0, None, None,0.0, None,2.0, None,12.2, None, None, None,62.0,2019-05-14 07:00:00, None,20,,,,,,,,,,,,
253.0, None, None,0.0, None,1.9, None,13.4, None, None, None,58.0,2019-05-14 08:00:00, None,20,,,,,,,,,,,,
306.0, None, None,0.0, None,3.2, None,14.1, None, None, None,51.0,2019-05-14 09:00:00, None,20,,,,,,,,,,,,
304.0, None, None,0.0, None,4.2, None,17.3, None, None, None,45.0,2019-05-14 10:00:00, None,20,,,,,,,,,,,,
149.0, None, None,0.0, None,5.0, None,17.9, None, None, None,44.0,2019-05-14 11:00:00, None,20,,,,,,,,,,,,
52.0, None, None,0.0, None,3.4, None,17.5, None, None, None,55.0,2019-05-14 12:00:00, None,20,,,,,,,,,,,,
191.0, None, None,0.0, None,19.7, None,19.5, None, None, None,35.0,2019-05-14 13:00:00, None,20,,,,,,,,,,,,
145.0, None, None,0.0, None,9.3, None,19.3, None, None, None,42.0,2019-05-14 14:00:00, None,20,,,,,,,,,,,,
180.0, None, None,0.0, None,19.7, None,17.9, None, None, None,50.0,2019-05-14 15:00:00, None,20,,,,,,,,,,,,
91.0, None, None,0.2, None,10.2, None,13.7, None, None, None,80.0,2019-05-14 16:00:00, None,20,,,,,,,,,,,,
329.0, None, None,0.8, None,5.0, None,12.8, None, None, None,89.0,2019-05-14 17:00:00, None,20,,,,,,,,,,,,
140.0, None, None,3.4, None,5.6, None,11.6, None, None, None,96.0,2019-05-14 18:00:00, None,20,,,,,,,,,,,,
81.0, None, None,0.6, None,3.8, None,11.2, None, None, None,99.0,2019-05-14 19:00:00, None,20,,,,,,,,,,,,
68.0, None, None,0.2, None,3.7, None,10.6, None, None, None,98.0,2019-05-14 20:00:00, None,20,,,,,,,,,,,,
110.0, None, None,0.2, None,3.8, None,9.9, None, None, None,97.0,2019-05-14 21:00:00, None,20,,,,,,,,,,,,
