WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
223.8, None, None, None, None,2021-07-16 00:00:00,81.1, None,29
234.5, None, None, None, None,2021-07-16 01:00:00,82.9, None,29
240.7, None, None, None, None,2021-07-16 02:00:00,84.3, None,29
251.4, None, None, None, None,2021-07-16 03:00:00,83.0, None,29
245.4, None, None, None, None,2021-07-16 04:00:00,80.8, None,29
231.1, None, None, None, None,2021-07-16 05:00:00,79.8, None,29
219.6, None, None, None, None,2021-07-16 06:00:00,80.8, None,29
229.8, None, None, None, None,2021-07-16 07:00:00,77.2, None,29
215.1, None, None, None, None,2021-07-16 08:00:00,72.7, None,29
195.9, None, None, None, None,2021-07-16 09:00:00,71.3, None,29
192.4, None, None, None, None,2021-07-16 10:00:00,78.1, None,29
190.1, None, None, None, None,2021-07-16 11:00:00,77.5, None,29
206.3, None, None, None, None,2021-07-16 12:00:00,67.0, None,29
196.2, None, None, None, None,2021-07-16 13:00:00,66.3, None,29
181.2, None, None, None, None,2021-07-16 14:00:00,65.0, None,29
197.7, None, None, None, None,2021-07-16 15:00:00,63.1, None,29
219.5, None, None, None, None,2021-07-16 16:00:00,61.5, None,29
243.7, None, None, None, None,2021-07-16 17:00:00,59.5, None,29
270.2, None, None, None, None,2021-07-16 18:00:00,60.7, None,29
273.6, None, None, None, None,2021-07-16 19:00:00,61.4, None,29
253.5, None, None, None, None,2021-07-16 20:00:00,62.3, None,29
216.8, None, None, None, None,2021-07-16 21:00:00,72.1, None,29
208.9, None, None, None, None,2021-07-16 22:00:00,75.1, None,29
213.4, None, None, None, None,2021-07-16 23:00:00,74.7, None,29
214.4, None, None, None, None,2021-07-17 00:00:00,75.9, None,29
209.8, None, None, None, None,2021-07-17 01:00:00,77.9, None,29
207.5, None, None, None, None,2021-07-17 02:00:00,77.7, None,29
211.3, None, None, None, None,2021-07-17 03:00:00,78.5, None,29
212.7, None, None, None, None,2021-07-17 04:00:00,80.7, None,29
214.0, None, None, None, None,2021-07-17 05:00:00,81.2, None,29
232.2, None, None, None, None,2021-07-17 06:00:00,79.0, None,29
252.3, None, None, None, None,2021-07-17 07:00:00,74.2, None,29
216.5, None, None, None, None,2021-07-17 08:00:00,73.1, None,29
216.7, None, None, None, None,2021-07-17 09:00:00,72.0, None,29
212.2, None, None, None, None,2021-07-17 10:00:00,66.4, None,29
213.2, None, None, None, None,2021-07-17 11:00:00,59.8, None,29
209.3, None, None, None, None,2021-07-17 12:00:00,54.2, None,29
209.6, None, None, None, None,2021-07-17 13:00:00,54.7, None,29
210.4, None, None, None, None,2021-07-17 14:00:00,54.2, None,29
211.0, None, None, None, None,2021-07-17 15:00:00,54.2, None,29
210.4, None, None, None, None,2021-07-17 16:00:00,52.7, None,29
210.0, None, None, None, None,2021-07-17 17:00:00,53.1, None,29
215.3, None, None, None, None,2021-07-17 18:00:00,54.1, None,29
228.2, None, None, None, None,2021-07-17 19:00:00,47.7, None,29
236.8, None, None, None, None,2021-07-17 20:00:00,46.6, None,29
223.4, None, None, None, None,2021-07-17 21:00:00,53.2, None,29
219.7, None, None, None, None,2021-07-17 22:00:00,61.2, None,29
219.4, None, None, None, None,2021-07-17 23:00:00,66.3, None,29
212.0, None, None, None, None,2021-07-18 00:00:00,69.1, None,29
216.9, None, None, None, None,2021-07-18 01:00:00,68.8, None,29
209.5, None, None, None, None,2021-07-18 02:00:00,71.3, None,29
205.2, None, None, None, None,2021-07-18 03:00:00,75.5, None,29
195.6, None, None, None, None,2021-07-18 04:00:00,76.6, None,29
215.1, None, None, None, None,2021-07-18 05:00:00,80.7, None,29
218.3, None, None, None, None,2021-07-18 06:00:00,80.2, None,29
211.6, None, None, None, None,2021-07-18 07:00:00,76.3, None,29
216.3, None, None, None, None,2021-07-18 08:00:00,68.7, None,29
208.2, None, None, None, None,2021-07-18 09:00:00,62.5, None,29
212.5, None, None, None, None,2021-07-18 10:00:00,56.8, None,29
213.9, None, None, None, None,2021-07-18 11:00:00,55.9, None,29
220.2, None, None, None, None,2021-07-18 12:00:00,53.5, None,29
198.7, None, None, None, None,2021-07-18 13:00:00,47.7, None,29
218.4, None, None, None, None,2021-07-18 14:00:00,45.3, None,29
222.6, None, None, None, None,2021-07-18 15:00:00,44.5, None,29
223.0, None, None, None, None,2021-07-18 16:00:00,44.0, None,29
219.7, None, None, None, None,2021-07-18 17:00:00,44.2, None,29
215.2, None, None, None, None,2021-07-18 18:00:00,46.5, None,29
218.3, None, None, None, None,2021-07-18 19:00:00,48.2, None,29
216.1, None, None, None, None,2021-07-18 20:00:00,49.5, None,29
217.8, None, None, None, None,2021-07-18 21:00:00,51.9, None,29
221.6, None, None, None, None,2021-07-18 22:00:00,54.7, None,29
224.9, None, None, None, None,2021-07-18 23:00:00,58.6, None,29
231.3, None, None, None, None,2021-07-19 00:00:00,62.6, None,29
218.8, None, None, None, None,2021-07-19 01:00:00,67.2, None,29
208.2, None, None, None, None,2021-07-19 02:00:00,68.2, None,29
115.8, None, None, None, None,2021-07-19 03:00:00,68.8, None,29
115.9, None, None, None, None,2021-07-19 04:00:00,71.6, None,29
332.1, None, None, None, None,2021-07-19 05:00:00,72.7, None,29
266.6, None, None, None, None,2021-07-19 06:00:00,72.6, None,29
124.5, None, None, None, None,2021-07-19 07:00:00,64.9, None,29
138.4, None, None, None, None,2021-07-19 08:00:00,58.5, None,29
140.0, None, None, None, None,2021-07-19 09:00:00,53.0, None,29
143.9, None, None, None, None,2021-07-19 10:00:00,50.9, None,29
218.6, None, None, None, None,2021-07-19 11:00:00,49.2, None,29
218.6, None, None, None, None,2021-07-19 12:00:00,48.3, None,29
214.8, None, None, None, None,2021-07-19 13:00:00,46.4, None,29
210.9, None, None, None, None,2021-07-19 14:00:00,55.7, None,29
211.4, None, None, None, None,2021-07-19 15:00:00,50.1, None,29
231.6, None, None, None, None,2021-07-19 16:00:00,43.6, None,29
231.3, None, None, None, None,2021-07-19 17:00:00,37.5, None,29
227.4, None, None, None, None,2021-07-19 18:00:00,41.1, None,29
229.1, None, None, None, None,2021-07-19 19:00:00,43.4, None,29
249.6, None, None, None, None,2021-07-19 20:00:00,44.6, None,29
249.4, None, None, None, None,2021-07-19 21:00:00,52.4, None,29
234.5, None, None, None, None,2021-07-19 22:00:00,60.9, None,29
256.2, None, None, None, None,2021-07-19 23:00:00,68.6, None,29
266.0, None, None, None, None,2021-07-20 00:00:00,70.8, None,29
260.6, None, None, None, None,2021-07-20 01:00:00,72.8, None,29
243.3, None, None, None, None,2021-07-20 02:00:00,73.7, None,29
240.9, None, None, None, None,2021-07-20 03:00:00,76.6, None,29
246.3, None, None, None, None,2021-07-20 04:00:00,80.3, None,29
249.2, None, None, None, None,2021-07-20 05:00:00,81.4, None,29
249.6, None, None, None, None,2021-07-20 06:00:00,77.1, None,29
252.3, None, None, None, None,2021-07-20 07:00:00,70.9, None,29
225.6, None, None, None, None,2021-07-20 08:00:00,66.1, None,29
221.9, None, None, None, None,2021-07-20 09:00:00,64.2, None,29
217.9, None, None, None, None,2021-07-20 10:00:00,62.6, None,29
218.9, None, None, None, None,2021-07-20 11:00:00,59.7, None,29
221.6, None, None, None, None,2021-07-20 12:00:00,55.0, None,29
226.0, None, None, None, None,2021-07-20 13:00:00,49.5, None,29
225.3, None, None, None, None,2021-07-20 14:00:00,45.5, None,29
222.3, None, None, None, None,2021-07-20 15:00:00,44.0, None,29
238.8, None, None, None, None,2021-07-20 16:00:00,43.2, None,29
240.9, None, None, None, None,2021-07-20 17:00:00,41.4, None,29
228.5, None, None, None, None,2021-07-20 18:00:00,43.6, None,29
236.5, None, None, None, None,2021-07-20 19:00:00,51.6, None,29
227.3, None, None, None, None,2021-07-20 20:00:00,58.7, None,29
228.8, None, None, None, None,2021-07-20 21:00:00,64.1, None,29
237.5, None, None, None, None,2021-07-20 22:00:00,63.5, None,29
242.4, None, None, None, None,2021-07-20 23:00:00,69.0, None,29
251.0, None, None, None, None,2021-07-21 00:00:00,73.2, None,29
241.8, None, None, None, None,2021-07-21 01:00:00,72.1, None,29
235.9, None, None, None, None,2021-07-21 02:00:00,73.1, None,29
240.0, None, None, None, None,2021-07-21 03:00:00,74.7, None,29
251.3, None, None, None, None,2021-07-21 04:00:00,73.2, None,29
251.7, None, None, None, None,2021-07-21 05:00:00,70.2, None,29
253.1, None, None, None, None,2021-07-21 06:00:00,68.6, None,29
243.1, None, None, None, None,2021-07-21 07:00:00,70.9, None,29
248.4, None, None, None, None,2021-07-21 08:00:00,65.2, None,29
259.1, None, None, None, None,2021-07-21 09:00:00,57.8, None,29
249.9, None, None, None, None,2021-07-21 10:00:00,55.9, None,29
253.0, None, None, None, None,2021-07-21 11:00:00,48.6, None,29
246.3, None, None, None, None,2021-07-21 12:00:00,38.8, None,29
247.7, None, None, None, None,2021-07-21 13:00:00,35.6, None,29
246.9, None, None, None, None,2021-07-21 14:00:00,34.1, None,29
