pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
0.0, 4.222, 51.02, 6.2, 11.9, 51.19, 3.759, 80.6, -5.0, 3.8, 4.2, -0.8, 1026.1, 0.0, -5.0, 935.0, 81.0, 0.0, 51.0,2020-12-02 00:00:00, -6999.0, 935.0,49
0.0, 6.105, 44.18, 6.4, 15.2, 51.0, 4.958, 142.3, -5.0, 5.0, 6.1, -0.8, 1025.8, 0.0, -5.0, 935.0, 142.0, 0.0, 44.0,2020-12-02 01:00:00, -6999.0, 935.0,49
0.0, 6.29, 41.97, 7.1, 24.6, 45.17, 7.524, 166.9, -6.0, 7.5, 6.3, -0.8, 1026.9, 0.0, -6.0, 936.0, 167.0, 0.0, 42.0,2020-12-02 02:00:00, -6999.0, 936.0,49
0.0, 5.789, 42.51, 7.1, 9.2, 56.0, 2.589, 111.3, -6.0, 2.6, 5.8, -0.8, 1026.9, 0.0, -6.0, 936.0, 111.0, 0.0, 43.0,2020-12-02 03:00:00, -6999.0, 936.0,49
0.0, 6.654, 40.32, 7.1, 15.5, 45.18, 4.582, 159.7, -6.0, 4.6, 6.7, -0.8, 1026.9, 0.0, -6.0, 936.0, 160.0, 0.0, 40.0,2020-12-02 04:00:00, -6999.0, 936.0,49
0.0, 6.473, 39.6, 7.1, 10.9, 29.2, 4.186, 137.6, -6.0, 4.2, 6.5, -0.8, 1027.1, 0.0, -6.0, 936.0, 138.0, 0.0, 40.0,2020-12-02 05:00:00, -6999.0, 936.0,49
0.0, 5.774, 39.48, 7.1, 11.5, 23.29, 4.939, 98.0, -7.0, 4.9, 5.8, -0.8, 1027.3, 0.0, -7.0, 936.0, 98.0, 0.0, 39.0,2020-12-02 06:00:00, -6999.0, 936.0,49
0.0, 5.966, 35.02, 6.3, 13.7, 47.01, 6.082, 149.9, -8.0, 6.1, 6.0, 4.7, 1027.3, 0.0, -8.0, 936.0, 150.0, 0.0, 35.0,2020-12-02 07:00:00, -6999.0, 936.0,49
0.0, 5.968, 34.05, 6.8, 15.4, 31.24, 6.006, 143.4, -9.0, 6.0, 6.0, 2.5, 1027.3, 0.0, -9.0, 936.0, 143.0, 0.0, 34.0,2020-12-02 08:00:00, -6999.0, 936.0,49
0.0, 4.65, 39.13, 6.8, 11.5, 48.16, 4.225, 180.1, -8.0, 4.2, 4.7, 2.5, 1027.3, 0.0, -8.0, 936.0, 180.0, 0.0, 39.0,2020-12-02 09:00:00, -6999.0, 936.0,49
0.0, 3.936, 41.85, 6.8, 7.7, 32.31, 3.827, 218.6, -8.0, 3.8, 3.9, 2.5, 1026.1, 0.0, -8.0, 935.0, 219.0, 0.0, 42.0,2020-12-02 10:00:00, -6999.0, 935.0,49
0.0, 5.402, 38.52, 6.8, 6.1, 58.45, 3.419, 162.0, -7.0, 3.4, 5.4, 2.5, 1025.0, 0.0, -7.0, 934.0, 162.0, 0.0, 39.0,2020-12-02 11:00:00, -6999.0, 934.0,49
0.0, 8.03, 33.78, 8.3, 5.9, 55.11, 2.119, 122.6, -7.0, 2.1, 8.0, 2.5, 1023.5, 0.0, -7.0, 933.0, 123.0, 0.0, 34.0,2020-12-02 12:00:00, -6999.0, 933.0,49
0.0, 7.885, 35.8, 8.6, 3.7, 67.37, 1.096, 0.269, -6.0, 1.1, 7.9, 2.5, 1023.3, 0.0, -6.0, 933.0, 0.0, 0.0, 36.0,2020-12-02 13:00:00, -6999.0, 933.0,49
0.0, 7.562, 38.39, 9.5, 11.4, 58.54, 2.256, 343.3, -5.0, 2.3, 7.6, 2.5, 1022.2, 0.0, -5.0, 932.0, 343.0, 0.0, 38.0,2020-12-02 14:00:00, -6999.0, 932.0,49
0.0, 9.6, 35.18, 9.7, 10.6, 42.04, 4.351, 90.8, -5.0, 4.4, 9.6, 2.5, 1021.0, 0.0, -5.0, 931.0, 91.0, 0.0, 35.0,2020-12-02 15:00:00, -6999.0, 931.0,49
0.0, 5.452, 45.87, 9.7, 16.8, 58.0, 4.763, 120.6, -5.0, 4.8, 5.5, 2.5, 1021.3, 0.0, -5.0, 931.0, 121.0, 0.0, 46.0,2020-12-02 16:00:00, -6999.0, 931.0,49
0.0, 2.332, 54.71, 9.7, 12.7, 40.18, 4.512, 104.8, -6.0, 4.5, 2.3, 2.4, 1020.5, 0.0, -6.0, 930.0, 105.0, 0.0, 55.0,2020-12-02 17:00:00, -6999.0, 930.0,49
0.0, 0.605, 63.64, 9.7, 6.6, 39.68, 2.754, 181.9, -6.0, 2.8, 0.6, 0.6, 1020.7, 0.0, -6.0, 930.0, 182.0, 0.0, 64.0,2020-12-02 18:00:00, -6999.0, 930.0,49
0.0, 0.223, 66.7, 0.7, 9.7, 60.32, 2.022, 188.4, -5.0, 2.0, 0.2, -1.0, 1019.6, 0.0, -5.0, 929.0, 188.0, 0.0, 67.0,2020-12-02 19:00:00, -6999.0, 929.0,49
0.0, -1.189, 71.45, 1.0, 13.1, 57.26, 5.096, 199.3, -5.0, 5.1, -1.2, -2.4, 1018.7, 0.0, -5.0, 928.0, 199.0, 0.0, 71.0,2020-12-02 20:00:00, -6999.0, 928.0,49
0.0, -1.957, 71.97, 1.0, 17.0, 49.35, 6.806, 168.2, -6.0, 6.8, -2.0, -2.4, 1017.8, 0.0, -6.0, 927.0, 168.0, 0.0, 72.0,2020-12-02 21:00:00, -6999.0, 927.0,49
0.0, -2.111, 77.36, 1.0, 9.8, 50.29, 4.865, 147.1, -5.0, 4.9, -2.1, -2.8, 1017.8, 0.0, -5.0, 927.0, 147.0, 0.0, 77.0,2020-12-02 22:00:00, -6999.0, 927.0,49
0.0, -2.099, 78.12, 1.0, 9.4, 57.02, 2.815, 147.7, -5.0, 2.8, -2.1, -3.5, 1017.7, 0.0, -5.0, 927.0, 148.0, 0.0, 78.0,2020-12-02 23:00:00, -6999.0, 927.0,49
