pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, -4.391, 91.8, -2.8, 92.0, -5.0, -4.4, -4.5, -5.0, 0.0, 0.0,2020-12-02 00:00:00, -6999.0, 735.0,49
0.0, -4.967, 92.2, -2.8, 92.0, -6.0, -5.0, -5.0, -6.0, 0.0, 0.0,2020-12-02 01:00:00, -6999.0, 735.0,49
0.0, -4.944, 91.8, -2.8, 92.0, -6.0, -4.9, -5.2, -6.0, 0.0, 0.0,2020-12-02 02:00:00, -6999.0, 735.0,49
0.0, -5.461, 92.3, -2.8, 92.0, -7.0, -5.5, -5.8, -7.0, 0.0, 0.0,2020-12-02 03:00:00, -6999.0, 735.0,49
0.0, -5.857, 91.0, -2.8, 91.0, -7.0, -5.9, -5.9, -7.0, 0.0, 0.0,2020-12-02 04:00:00, -6999.0, 735.0,49
0.0, -6.407, 91.0, -2.8, 91.0, -8.0, -6.4, -6.4, -8.0, 0.0, 0.0,2020-12-02 05:00:00, -6999.0, 735.0,49
0.0, -6.592, 91.5, -2.8, 92.0, -8.0, -6.6, -6.7, -8.0, 0.0, 0.0,2020-12-02 06:00:00, -6999.0, 735.0,49
0.0, -7.125, 91.1, -6.6, 91.0, -8.0, -7.1, -7.2, -8.0, 0.0, 0.0,2020-12-02 07:00:00, -6999.0, 734.0,49
0.0, -7.166, 90.0, -6.6, 90.0, -8.0, -7.2, -7.3, -8.0, 0.0, 0.0,2020-12-02 08:00:00, -6999.0, 734.0,49
0.0, -7.276, 89.5, -6.6, 90.0, -8.0, -7.3, -7.4, -8.0, 0.0, 0.0,2020-12-02 09:00:00, -6999.0, 734.0,49
0.0, -6.631, 88.2, -6.6, 88.0, -8.0, -6.6, -7.4, -8.0, 0.0, 0.0,2020-12-02 10:00:00, -6999.0, 734.0,49
0.0, -5.741, 85.6, -5.6, 86.0, -7.0, -5.7, -7.4, -7.0, 0.0, 0.0,2020-12-02 11:00:00, -6999.0, 734.0,49
0.0, -5.054, 87.0, -5.0, 87.0, -7.0, -5.1, -7.4, -7.0, 0.0, 0.0,2020-12-02 12:00:00, -6999.0, 733.0,49
0.0, -5.133, 88.0, -4.9, 88.0, -7.0, -5.1, -7.4, -7.0, 0.0, 0.0,2020-12-02 13:00:00, -6999.0, 733.0,49
0.0, -4.857, 88.7, -4.8, 89.0, -6.0, -4.9, -7.4, -6.0, 0.0, 0.0,2020-12-02 14:00:00, -6999.0, 732.0,49
0.0, -4.41, 89.5, -4.4, 90.0, -6.0, -4.4, -7.4, -6.0, 0.0, 0.0,2020-12-02 15:00:00, -6999.0, 732.0,49
0.0, -1.662, 76.69, -1.5, 77.0, -5.0, -1.7, -7.4, -5.0, 0.0, 0.0,2020-12-02 16:00:00, -6999.0, 731.0,49
0.0, -3.161, 84.2, -1.2, 84.0, -5.0, -3.2, -7.4, -5.0, 0.0, 0.0,2020-12-02 17:00:00, -6999.0, 731.0,49
0.0, -1.331, 73.76, -1.1, 74.0, -5.0, -1.3, -7.4, -5.0, 0.0, 0.0,2020-12-02 18:00:00, -6999.0, 731.0,49
0.0, -3.276, 84.0, -1.3, 84.0, -5.0, -3.3, -3.4, -5.0, 0.0, 0.0,2020-12-02 19:00:00, -6999.0, 731.0,49
0.0, -3.707, 83.2, -1.3, 83.0, -6.0, -3.7, -3.7, -6.0, 0.0, 0.0,2020-12-02 20:00:00, -6999.0, 731.0,49
0.0, -4.486, 87.2, -1.3, 87.0, -6.0, -4.5, -4.7, -6.0, 0.0, 0.0,2020-12-02 21:00:00, -6999.0, 731.0,49
0.0, -4.756, 87.1, -1.3, 87.0, -6.0, -4.8, -4.9, -6.0, 0.0, 0.0,2020-12-02 22:00:00, -6999.0, 731.0,49
0.0, -5.145, 87.9, -1.3, 88.0, -6.0, -5.1, -5.5, -6.0, 0.0, 0.0,2020-12-02 23:00:00, -6999.0, 731.0,49
0.0, -5.643, 88.5, -1.3, 89.0, -7.0, -5.6, -5.7, -7.0, 0.0, 0.0,2020-12-03 00:00:00, -6999.0, 731.0,49
0.0, -6.078, 89.3, -1.3, 89.0, -7.0, -6.1, -6.1, -7.0, 0.0, 0.0,2020-12-03 01:00:00, -6999.0, 731.0,49
0.0, -6.533, 90.6, -1.3, 91.0, -8.0, -6.5, -6.8, -8.0, 0.0, 0.0,2020-12-03 02:00:00, -6999.0, 731.0,49
0.0, -7.13, 91.0, -1.3, 91.0, -8.0, -7.1, -7.1, -8.0, 0.0, 0.0,2020-12-03 03:00:00, -6999.0, 731.0,49
0.0, -7.176, 90.6, -1.3, 91.0, -8.0, -7.2, -7.3, -8.0, 0.0, 0.0,2020-12-03 04:00:00, -6999.0, 731.0,49
0.0, -7.474, 90.7, -1.3, 91.0, -9.0, -7.5, -7.5, -9.0, 0.0, 0.0,2020-12-03 05:00:00, -6999.0, 731.0,49
0.0, -7.47, 90.6, -1.3, 91.0, -9.0, -7.5, -7.7, -9.0, 0.0, 0.0,2020-12-03 06:00:00, -6999.0, 731.0,49
0.0, -7.585, 89.9, -7.4, 90.0, -9.0, -7.6, -7.6, -9.0, 0.0, 0.0,2020-12-03 07:00:00, -6999.0, 731.0,49
0.0, -7.647, 89.1, -7.4, 89.0, -9.0, -7.6, -7.7, -9.0, 0.0, 0.0,2020-12-03 08:00:00, -6999.0, 731.0,49
0.0, -7.319, 88.7, -7.3, 89.0, -9.0, -7.3, -7.7, -9.0, 0.0, 0.0,2020-12-03 09:00:00, -6999.0, 731.0,49
0.0, -6.24, 86.1, -6.3, 86.0, -8.0, -6.2, -7.7, -8.0, 0.0, 0.0,2020-12-03 10:00:00, -6999.0, 732.0,49
0.0, -4.35, 80.7, -4.4, 81.0, -7.0, -4.4, -7.7, -7.0, 0.0, 0.0,2020-12-03 11:00:00, -6999.0, 731.0,49
0.0, -3.43, 75.82, -3.4, 76.0, -7.0, -3.4, -7.7, -7.0, 0.0, 0.0,2020-12-03 12:00:00, -6999.0, 731.0,49
0.0, -2.79, 74.43, -2.8, 74.0, -6.0, -2.8, -7.7, -6.0, 0.0, 0.0,2020-12-03 13:00:00, -6999.0, 731.0,49
None, -1.86, 72.55, -1.8, 73.0, -6.0, -1.9, -7.7, -6.0, 0.0, 0.0,2020-12-03 15:00:00, -6999.0, 731.0,49
None, -1.738, 73.08, -1.7, 73.0, -6.0, -1.7, -7.7, -6.0, 0.0, 0.0,2020-12-03 16:00:00, -6999.0, 731.0,49
None, -1.398, 80.4, -1.7, 80.0, -4.0, -1.4, -7.7, -4.0, 0.2, 0.0,2020-12-03 17:00:00, -6999.0, 732.0,49
None, -1.033, 81.1, -0.4, 81.0, -4.0, -1.0, -7.7, -4.0, 0.0, 0.0,2020-12-03 18:00:00, -6999.0, 732.0,49
None, -1.819, 84.0, -1.0, 84.0, -4.0, -1.8, -1.9, -4.0, 0.0, 0.0,2020-12-03 19:00:00, -6999.0, 732.0,49
None, -1.82, 84.5, -1.0, 85.0, -4.0, -1.8, -1.9, -4.0, 0.0, 0.0,2020-12-03 20:00:00, -6999.0, 732.0,49
