TempC,time,RH,week_of_year
5.488,2019-09-24 00:00:00,99.3,39
5.77,2019-09-24 01:00:00,99.1,39
6.458,2019-09-24 02:00:00,97.2,39
5.821,2019-09-24 03:00:00,98.1,39
5.565,2019-09-24 04:00:00,99.0,39
4.921,2019-09-24 05:00:00,99.1,39
4.714,2019-09-24 06:00:00,99.1,39
5.205,2019-09-24 07:00:00,99.3,39
5.821,2019-09-24 08:00:00,99.6,39
6.864,2019-09-24 09:00:00,98.9,39
8.965,2019-09-24 10:00:00,94.3,39
10.222,2019-09-24 11:00:00,91.1,39
12.413,2019-09-24 12:00:00,76.8,39
13.57,2019-09-24 13:00:00,64.5,39
11.127,2019-09-24 14:00:00,70.2,39
9.509,2019-09-24 15:00:00,89.0,39
10.369,2019-09-24 16:00:00,88.3,39
10.492,2019-09-24 17:00:00,84.8,39
9.509,2019-09-24 18:00:00,78.2,39
10.663,2019-09-24 19:00:00,73.8,39
10.296,2019-09-24 20:00:00,69.5,39
9.657,2019-09-24 21:00:00,70.8,39
10.173,2019-09-24 22:00:00,68.9,39
8.519,2019-09-24 23:00:00,68.9,39
8.419,2019-09-25 00:00:00,73.1,39
7.87,2019-09-25 01:00:00,79.8,39
7.268,2019-09-25 02:00:00,84.2,39
7.015,2019-09-25 03:00:00,86.9,39
6.763,2019-09-25 04:00:00,89.2,39
6.611,2019-09-25 05:00:00,89.1,39
6.509,2019-09-25 06:00:00,89.5,39
6.813,2019-09-25 07:00:00,88.9,39
7.242,2019-09-25 08:00:00,84.0,39
7.92,2019-09-25 09:00:00,83.4,39
8.618,2019-09-25 10:00:00,80.3,39
8.717,2019-09-25 11:00:00,79.5,39
8.17,2019-09-25 12:00:00,81.5,39
8.916,2019-09-25 13:00:00,80.8,39
8.17,2019-09-25 14:00:00,81.1,39
8.295,2019-09-25 15:00:00,83.8,39
6.94,2019-09-25 16:00:00,88.7,39
6.458,2019-09-25 17:00:00,93.8,39
6.0,2019-09-25 18:00:00,95.2,39
5.924,2019-09-25 19:00:00,96.0,39
5.616,2019-09-25 20:00:00,96.4,39
5.076,2019-09-25 21:00:00,96.5,39
4.999,2019-09-25 22:00:00,97.4,39
4.688,2019-09-25 23:00:00,97.6,39
4.61,2019-09-26 00:00:00,97.9,39
4.506,2019-09-26 01:00:00,98.3,39
4.558,2019-09-26 02:00:00,98.7,39
4.063,2019-09-26 03:00:00,98.6,39
4.037,2019-09-26 04:00:00,97.9,39
4.115,2019-09-26 05:00:00,97.7,39
3.88,2019-09-26 06:00:00,97.6,39
3.985,2019-09-26 07:00:00,96.3,39
4.168,2019-09-26 08:00:00,94.1,39
4.818,2019-09-26 09:00:00,90.7,39
6.128,2019-09-26 10:00:00,87.1,39
5.975,2019-09-26 11:00:00,80.8,39
6.509,2019-09-26 12:00:00,81.7,39
7.242,2019-09-26 13:00:00,78.3,39
7.895,2019-09-26 14:00:00,74.6,39
8.643,2019-09-26 15:00:00,71.1,39
8.045,2019-09-26 16:00:00,69.1,39
6.331,2019-09-26 17:00:00,74.7,39
5.102,2019-09-26 18:00:00,87.1,39
3.538,2019-09-26 19:00:00,91.8,39
3.063,2019-09-26 20:00:00,93.8,39
2.209,2019-09-26 21:00:00,94.9,39
2.155,2019-09-26 22:00:00,96.5,39
0.577,2019-09-26 23:00:00,96.6,39
-0.227,2019-09-27 00:00:00,97.2,39
1.344,2019-09-27 01:00:00,98.1,39
1.643,2019-09-27 02:00:00,98.1,39
1.453,2019-09-27 03:00:00,97.9,39
1.289,2019-09-27 04:00:00,97.9,39
1.18,2019-09-27 05:00:00,97.9,39
0.907,2019-09-27 06:00:00,97.8,39
0.412,2019-09-27 07:00:00,98.0,39
0.632,2019-09-27 08:00:00,98.6,39
1.208,2019-09-27 09:00:00,98.7,39
1.886,2019-09-27 10:00:00,98.0,39
4.506,2019-09-27 11:00:00,94.9,39
6.102,2019-09-27 12:00:00,84.9,39
6.484,2019-09-27 13:00:00,75.8,39
6.433,2019-09-27 14:00:00,70.7,39
7.066,2019-09-27 15:00:00,65.2,39
6.306,2019-09-27 16:00:00,63.1,39
4.766,2019-09-27 17:00:00,64.0,39
3.063,2019-09-27 18:00:00,69.9,39
2.717,2019-09-27 19:00:00,72.6,39
1.886,2019-09-27 20:00:00,71.8,39
1.561,2019-09-27 21:00:00,74.8,39
1.398,2019-09-27 22:00:00,72.8,39
0.742,2019-09-27 23:00:00,72.1,39
-2.218,2019-09-28 00:00:00,76.3,39
-2.625,2019-09-28 01:00:00,85.7,39
-2.947,2019-09-28 02:00:00,88.0,39
-3.153,2019-09-28 03:00:00,89.9,39
-3.39,2019-09-28 04:00:00,90.6,39
-3.747,2019-09-28 05:00:00,92.0,39
-4.469,2019-09-28 06:00:00,92.6,39
-4.318,2019-09-28 07:00:00,93.2,39
-2.712,2019-09-28 08:00:00,93.1,39
1.044,2019-09-28 09:00:00,88.3,39
3.749,2019-09-28 10:00:00,58.2,39
6.687,2019-09-28 11:00:00,47.7,39
6.535,2019-09-28 12:00:00,43.7,39
6.382,2019-09-28 13:00:00,42.9,39
6.331,2019-09-28 14:00:00,43.2,39
5.949,2019-09-28 15:00:00,43.8,39
4.766,2019-09-28 16:00:00,45.4,39
3.221,2019-09-28 17:00:00,47.9,39
1.913,2019-09-28 18:00:00,54.9,39
-0.339,2019-09-28 19:00:00,62.2,39
-2.771,2019-09-28 20:00:00,70.9,39
-2.742,2019-09-28 21:00:00,77.7,39
-3.065,2019-09-28 22:00:00,80.3,39
-3.419,2019-09-28 23:00:00,82.8,39
-3.866,2019-09-29 00:00:00,85.6,39
-4.046,2019-09-29 01:00:00,87.5,39
-4.257,2019-09-29 02:00:00,86.1,39
-4.773,2019-09-29 03:00:00,88.0,39
-4.895,2019-09-29 04:00:00,88.3,39
-5.141,2019-09-29 05:00:00,89.5,39
-5.605,2019-09-29 06:00:00,90.4,39
-5.418,2019-09-29 07:00:00,91.5,39
-2.771,2019-09-29 08:00:00,91.0,39
1.67,2019-09-29 09:00:00,84.0,39
4.869,2019-09-29 10:00:00,61.1,39
7.87,2019-09-29 11:00:00,44.6,39
7.995,2019-09-29 12:00:00,40.2,39
7.87,2019-09-29 13:00:00,38.7,39
8.419,2019-09-29 14:00:00,38.6,39
8.195,2019-09-29 15:00:00,40.2,39
7.393,2019-09-29 16:00:00,42.8,39
4.141,2019-09-29 17:00:00,56.1,39
0.88,2019-09-29 18:00:00,75.0,39
-1.071,2019-09-29 19:00:00,79.6,39
-2.771,2019-09-29 20:00:00,84.3,39
-2.947,2019-09-29 21:00:00,87.8,39
-3.419,2019-09-29 22:00:00,89.8,39
-3.956,2019-09-29 23:00:00,90.9,39
-4.016,2019-09-30 00:00:00,92.1,39
-3.657,2019-09-30 01:00:00,92.3,39
-4.167,2019-09-30 02:00:00,92.6,39
-5.018,2019-09-30 03:00:00,93.3,39
-5.357,2019-09-30 04:00:00,93.9,39
