TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
4.869,0.6,88.8,0.93,910.25, 0.0,3.15,2016-10-07 00:00:00,130.6,3.2,41
5.334,0.6,87.2,1.48,909.55, 0.0,4.45,2016-10-07 01:00:00,132.0,3.4,41
4.506,0.6,86.9,1.11,908.55, 0.0,3.71,2016-10-07 02:00:00,137.6,2.5,41
4.558,0.6,87.5,1.3,907.45, 0.0,3.53,2016-10-07 03:00:00,129.2,2.7,41
5.437,0.6,88.5,1.11,906.55, 0.0,5.2,2016-10-07 04:00:00,123.5,3.7,41
4.766,0.6,90.6,1.67,905.75, 0.6,6.12,2016-10-07 05:00:00,129.2,3.4,41
4.037,0.6,94.0,0.56,905.45, 0.6,3.71,2016-10-07 06:00:00,140.4,3.2,41
3.722,20.6,95.3,0.56,905.25, 0.8,2.41,2016-10-07 07:00:00,146.0,3.0,41
3.88,61.9,95.8,0.56,905.25, 0.4,2.41,2016-10-07 08:00:00,134.8,3.3,41
4.662,190.6,96.0,0.19,905.35, 0.0,2.04,2016-10-07 09:00:00,144.6,4.1,41
5.36,260.6,94.9,0.93,905.25, 0.0,4.64,2016-10-07 10:00:00,137.6,4.6,41
4.973,220.6,92.8,0.74,905.15, 0.2,3.34,2016-10-07 11:00:00,110.9,3.9,41
6.026,305.6,93.3,1.3,905.25, 0.4,4.82,2016-10-07 12:00:00,122.1,5.0,41
6.357,260.6,92.1,0.93,905.55, 0.0,4.27,2016-10-07 13:00:00,127.8,5.2,41
7.015,226.9,89.7,0.74,905.75, 0.0,4.27,2016-10-07 14:00:00,99.7,5.4,41
6.535,94.4,88.9,0.74,906.35, 0.0,4.64,2016-10-07 15:00:00,129.2,4.8,41
6.179,49.4,91.8,0.19,906.95, 0.0,2.04,2016-10-07 16:00:00,126.4,5.0,41
5.179,9.4,93.3,0.0,907.45, 0.0,1.67,2016-10-07 17:00:00,137.6,4.2,41
4.688,0.6,94.2,0.0,908.05, 0.2,0.74,2016-10-07 18:00:00,140.4,3.8,41
3.538,0.6,94.6,0.19,908.95, 0.2,2.23,2016-10-07 19:00:00,143.2,2.8,41
2.797,0.6,94.3,0.56,909.65, 0.0,2.04,2016-10-07 20:00:00,301.8,2.0,41
2.37,0.6,94.9,0.74,910.25, 0.2,1.86,2016-10-07 21:00:00,307.5,1.6,41
2.101,0.6,95.2,1.3,911.35, 0.4,4.27,2016-10-07 22:00:00,310.3,1.4,41
1.643,0.6,95.4,1.48,912.35, 0.2,4.45,2016-10-07 23:00:00,307.5,1.0,41
1.48,0.6,94.8,1.48,913.15, 0.0,4.45,2016-10-08 00:00:00,304.7,0.7,41
0.934,0.6,94.9,1.3,913.45, 0.2,3.71,2016-10-08 01:00:00,306.1,0.2,41
0.825,0.6,95.2,1.11,913.95, 0.0,2.97,2016-10-08 02:00:00,306.1,0.1,41
0.495,0.6,95.7,0.93,914.15, 0.0,2.41,2016-10-08 03:00:00,307.5,-0.1,41
0.495,0.6,96.0,0.74,914.15, 0.0,2.78,2016-10-08 04:00:00,311.7,-0.1,41
0.273,0.6,96.0,0.56,913.95, 0.0,1.86,2016-10-08 05:00:00,306.1,-0.3,41
0.107,0.6,96.3,0.74,913.75, 0.0,2.6,2016-10-08 06:00:00,308.9,-0.4,41
0.107,21.9,96.5,0.74,913.45, 0.0,2.78,2016-10-08 07:00:00,310.3,-0.4,41
0.412,41.9,96.2,0.93,912.95, 0.0,2.6,2016-10-08 08:00:00,310.3,-0.1,41
0.715,109.4,96.0,0.74,912.25, 0.0,2.41,2016-10-08 09:00:00,308.9,0.1,41
0.989,86.9,95.6,0.56,911.35, 0.0,1.67,2016-10-08 10:00:00,313.1,0.4,41
0.934,54.4,95.9,0.56,910.65, 0.0,2.04,2016-10-08 11:00:00,313.1,0.4,41
0.88,89.4,95.9,0.56,909.85, 0.0,1.67,2016-10-08 12:00:00,304.7,0.3,41
0.907,71.9,96.0,0.56,909.05, 0.4,2.23,2016-10-08 13:00:00,307.5,0.3,41
0.934,101.9,96.0,0.74,908.35, 0.6,1.86,2016-10-08 14:00:00,310.3,0.4,41
0.88,68.1,96.1,0.74,907.75, 0.6,2.41,2016-10-08 15:00:00,314.5,0.3,41
0.467,21.9,96.3,0.74,907.25, 0.8,2.97,2016-10-08 16:00:00,308.9,-0.1,41
