CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
-3.929,91.2,2022-10-22 00:00:00,-5.0,43
-3.445,89.9,2022-10-22 01:00:00,-5.0,43
-3.007,90.7,2022-10-22 02:00:00,-4.0,43
-2.936,90.0,2022-10-22 03:00:00,-4.0,43
-3.098,90.9,2022-10-22 04:00:00,-4.0,43
-2.675,90.6,2022-10-22 05:00:00,-4.0,43
-2.329,91.4,2022-10-22 06:00:00,-4.0,43
-2.369,91.9,2022-10-22 07:00:00,-4.0,43
-2.187,90.6,2022-10-22 08:00:00,-3.0,43
-1.189,90.1,2022-10-22 09:00:00,-3.0,43
2.094,77.15,2022-10-22 10:00:00,-2.0,43
3.722,68.49,2022-10-22 11:00:00,-1.0,43
4.637,61.77,2022-10-22 12:00:00,-2.0,43
3.548,67.65,2022-10-22 13:00:00,-2.0,43
2.753,80.3,2022-10-22 14:00:00,0.0,43
2.593,84.1,2022-10-22 15:00:00,0.0,43
4.099,56.79,2022-10-22 16:00:00,-4.0,43
3.133,66.59,2022-10-22 17:00:00,-3.0,43
2.067,74.19,2022-10-22 18:00:00,-2.0,43
0.172,81.4,2022-10-22 19:00:00,-2.0,43
-0.577,83.7,2022-10-22 20:00:00,-3.0,43
-2.826,89.0,2022-10-22 21:00:00,-4.0,43
-3.554,89.3,2022-10-22 22:00:00,-5.0,43
-4.126,89.2,2022-10-22 23:00:00,-6.0,43
-4.652,89.8,2022-10-23 00:00:00,-6.0,43
-5.414,90.8,2022-10-23 01:00:00,-7.0,43
-6.456,90.5,2022-10-23 02:00:00,-8.0,43
-7.677,88.9,2022-10-23 03:00:00,-9.0,43
-8.45,88.5,2022-10-23 04:00:00,-10.0,43
-9.41,87.5,2022-10-23 05:00:00,-11.0,43
-10.03,86.6,2022-10-23 06:00:00,-12.0,43
-10.88,85.4,2022-10-23 07:00:00,-13.0,43
-11.27,85.9,2022-10-23 08:00:00,-13.0,43
-8.18,84.2,2022-10-23 09:00:00,-10.0,43
-1.062,77.46,2022-10-23 10:00:00,-4.0,43
1.298,66.98,2022-10-23 11:00:00,-4.0,43
2.344,60.58,2022-10-23 12:00:00,-5.0,43
3.364,54.98,2022-10-23 13:00:00,-5.0,43
3.837,51.45,2022-10-23 14:00:00,-5.0,43
4.029,53.4,2022-10-23 15:00:00,-4.0,43
3.692,56.35,2022-10-23 16:00:00,-4.0,43
3.54,56.1,2022-10-23 17:00:00,-5.0,43
3.666,54.76,2022-10-23 18:00:00,-4.0,43
3.28,57.99,2022-10-23 19:00:00,-4.0,43
3.391,58.52,2022-10-23 20:00:00,-4.0,43
3.386,58.73,2022-10-23 21:00:00,-4.0,43
3.711,57.35,2022-10-23 22:00:00,-4.0,43
3.491,58.67,2022-10-23 23:00:00,-4.0,43
3.282,60.06,2022-10-24 00:00:00,-4.0,43
3.234,60.7,2022-10-24 01:00:00,-3.0,43
2.95,63.19,2022-10-24 02:00:00,-3.0,43
2.831,65.71,2022-10-24 03:00:00,-3.0,43
2.537,69.49,2022-10-24 04:00:00,-2.0,43
1.855,74.25,2022-10-24 05:00:00,-2.0,43
1.376,79.25,2022-10-24 06:00:00,-2.0,43
1.29,79.01,2022-10-24 07:00:00,-2.0,43
1.216,80.1,2022-10-24 08:00:00,-2.0,43
1.883,75.91,2022-10-24 09:00:00,-2.0,43
4.388,61.7,2022-10-24 10:00:00,-2.0,43
