pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
1.4,2.2,2.0, 0.0, None,4.9,96.0,2022-10-22 00:00:00,2.0,43
1.4,1.8,1.9, 0.0, None,4.9,96.0,2022-10-22 01:00:00,1.0,43
1.4,1.6,1.5, 0.0, None,4.9,94.0,2022-10-22 02:00:00,1.0,43
1.4,0.9,0.8, 0.0, None,4.9,97.0,2022-10-22 03:00:00,0.0,43
1.4,0.8,0.8, 0.0, None,4.9,95.0,2022-10-22 04:00:00,0.0,43
1.4,0.4,0.3, 0.0, None,4.9,94.0,2022-10-22 05:00:00,-1.0,43
1.4,0.1,0.1, 0.0, None,4.9,94.0,2022-10-22 06:00:00,0.0,43
1.4,0.0,0.0, 0.0, None,0.2,92.0,2022-10-22 07:00:00,-1.0,43
1.4,0.0,-0.1, 0.0, None,0.2,92.0,2022-10-22 08:00:00,-1.0,43
1.4,0.2,-0.1, 0.0, None,0.3,91.0,2022-10-22 09:00:00,-1.0,43
1.4,1.2,-0.1, 0.0, None,1.2,86.0,2022-10-22 10:00:00,-1.0,43
1.4,2.0,-0.1, 0.0, None,2.0,83.0,2022-10-22 11:00:00,-1.0,43
1.4,3.1,-0.1, 0.0, None,3.1,75.0,2022-10-22 12:00:00,-1.0,43
1.4,3.8,-0.1, 0.0, None,3.8,73.0,2022-10-22 13:00:00,-1.0,43
1.4,4.6,-0.1, 0.0, None,4.7,70.0,2022-10-22 14:00:00,0.0,43
1.6,4.4,-0.1, 0.2, None,4.7,72.0,2022-10-22 15:00:00,0.0,43
1.6,4.8,-0.1, 0.0, None,4.8,72.0,2022-10-22 16:00:00,0.0,43
1.6,4.7,-0.1, 0.0, None,4.8,75.0,2022-10-22 17:00:00,1.0,43
1.6,3.2,-0.1, 0.0, None,4.8,82.0,2022-10-22 18:00:00,0.0,43
1.4,1.8,1.8, 0.0, None,3.3,89.0,2022-10-22 19:00:00,0.0,43
1.0,1.7,1.5, 0.0, None,3.3,90.0,2022-10-22 20:00:00,0.0,43
0.9,1.4,1.5, 0.4, None,3.3,94.0,2022-10-22 21:00:00,0.0,43
0.6,1.2,1.2, 0.1, None,3.3,96.0,2022-10-22 22:00:00,1.0,43
0.6,1.4,1.2, 0.0, None,3.3,97.0,2022-10-22 23:00:00,1.0,43
0.6,1.6,1.2, 0.0, None,3.3,96.0,2022-10-23 00:00:00,1.0,43
0.6,1.3,1.2, 0.0, None,3.3,96.0,2022-10-23 01:00:00,1.0,43
0.6,1.2,1.1, 0.0, None,3.3,96.0,2022-10-23 02:00:00,0.0,43
0.6,0.4,0.4, 0.0, None,3.3,96.0,2022-10-23 03:00:00,0.0,43
0.6,0.0,0.0, 0.0, None,3.3,97.0,2022-10-23 04:00:00,0.0,43
0.6,-0.6,-0.7, 0.0, None,3.3,97.0,2022-10-23 05:00:00,-1.0,43
0.6,-1.4,-1.4, 0.0, None,3.3,97.0,2022-10-23 06:00:00,-2.0,43
0.6,-1.7,-1.7, 0.0, None,-1.3,95.0,2022-10-23 07:00:00,-2.0,43
0.6,-2.1,-2.3, 0.0, None,-1.3,95.0,2022-10-23 08:00:00,-3.0,43
0.6,-2.3,-2.4, 0.0, None,-1.3,95.0,2022-10-23 09:00:00,-3.0,43
0.6,-2.3,-2.5, 0.0, None,-1.3,95.0,2022-10-23 10:00:00,-3.0,43
0.6,-1.4,-2.5, 0.0, None,-1.3,95.0,2022-10-23 11:00:00,-2.0,43
0.6,0.3,-2.5, 0.0, None,0.3,93.0,2022-10-23 12:00:00,-1.0,43
0.6,3.6,-2.5, 0.0, None,3.6,77.0,2022-10-23 13:00:00,0.0,43
0.6,5.0,-2.5, 0.0, None,5.3,71.0,2022-10-23 14:00:00,0.0,43
0.4,5.8,-2.5, 0.0, None,7.2,68.0,2022-10-23 15:00:00,0.0,43
0.4,6.8,-2.5, 0.0, None,7.2,52.0,2022-10-23 16:00:00,-1.0,43
0.4,7.3,-2.5, 0.0, None,7.3,45.0,2022-10-23 17:00:00,-4.0,43
0.4,5.1,-2.5, 0.0, None,7.3,63.0,2022-10-23 18:00:00,-2.0,43
0.4,4.7,4.5, 0.0, None,5.1,64.0,2022-10-23 19:00:00,-1.0,43
0.4,3.9,3.9, 0.0, None,5.1,67.0,2022-10-23 20:00:00,-2.0,43
0.0,3.7,3.6, 0.0, None,5.1,65.0,2022-10-23 21:00:00,-2.0,43
0.0,3.2,3.2, 0.0, None,5.1,69.0,2022-10-23 22:00:00,-2.0,43
0.0,3.1,2.9, 0.0, None,5.1,69.0,2022-10-23 23:00:00,-2.0,43
0.0,2.7,2.5, 0.0, None,5.1,72.0,2022-10-24 00:00:00,-1.0,43
0.0,3.7,2.5, 0.0, None,5.1,63.0,2022-10-24 01:00:00,-3.0,43
0.0,4.1,2.5, 0.0, None,5.1,66.0,2022-10-24 02:00:00,-1.0,43
0.0,3.9,2.5, 0.0, None,5.1,66.0,2022-10-24 03:00:00,-2.0,43
0.0,5.2,2.5, 0.0, None,5.2,57.0,2022-10-24 04:00:00,-3.0,43
0.0,4.4,2.5, 0.0, None,5.2,69.0,2022-10-24 05:00:00,-1.0,43
0.3,2.9,2.5, 0.3, None,5.2,86.0,2022-10-24 06:00:00,1.0,43
0.3,3.3,2.9, 0.1, None,3.3,81.0,2022-10-24 07:00:00,0.0,43
0.3,2.9,2.8, 0.0, None,3.3,84.0,2022-10-24 08:00:00,1.0,43
0.3,3.9,2.8, 0.1, None,3.8,81.0,2022-10-24 09:00:00,1.0,43
0.5,4.0,2.8, 0.2, None,4.1,86.0,2022-10-24 10:00:00,2.0,43
0.5,4.1,2.8, 0.0, None,4.4,87.0,2022-10-24 11:00:00,2.0,43
0.5,7.4,2.8, 0.0, None,7.4,59.0,2022-10-24 12:00:00,0.0,43
0.5,8.5,2.8, 0.0, None,8.4,48.0,2022-10-24 13:00:00,-2.0,43
0.5,8.2,2.8, 0.0, None,8.8,47.0,2022-10-24 14:00:00,-2.0,43
0.5,7.9,2.8, 0.0, None,8.8,49.0,2022-10-24 15:00:00,-2.0,43
0.5,7.8,2.8, 0.0, None,8.8,52.0,2022-10-24 16:00:00,-2.0,43
0.5,7.5,2.8, 0.0, None,8.8,54.0,2022-10-24 17:00:00,-1.0,43
0.5,5.9,2.8, 0.0, None,8.8,68.0,2022-10-24 18:00:00,0.0,43
0.8,4.8,4.8, 0.3, None,5.9,85.0,2022-10-24 19:00:00,3.0,43
1.4,4.0,3.9, 0.6, None,5.9,93.0,2022-10-24 20:00:00,3.0,43
1.9,3.1,3.1, 0.5, None,5.9,95.0,2022-10-24 21:00:00,2.0,43
1.9,2.7,2.7, 0.0, None,5.9,94.0,2022-10-24 22:00:00,2.0,43
1.9,2.7,2.7, 0.0, None,5.9,95.0,2022-10-24 23:00:00,2.0,43
1.9,2.5,2.2, 0.0, None,5.9,90.0,2022-10-25 00:00:00,1.0,43
1.9,1.2,1.2, 0.0, None,5.9,94.0,2022-10-25 01:00:00,0.0,43
1.9,1.5,1.1, 0.0, None,5.9,94.0,2022-10-25 02:00:00,0.0,43
1.9,1.2,1.1, 0.0, None,5.9,93.0,2022-10-25 03:00:00,0.0,43
1.9,0.2,0.2, 0.0, None,5.9,94.0,2022-10-25 04:00:00,-1.0,43
1.9,-0.1,-0.4, 0.0, None,5.9,92.0,2022-10-25 05:00:00,-1.0,43
1.6,0.1,-0.4, 0.0, None,5.9,92.0,2022-10-25 06:00:00,-1.0,43
1.6,0.0,-0.1, 0.0, None,0.2,93.0,2022-10-25 07:00:00,-1.0,43
1.6,-0.6,-0.6, 0.0, None,0.2,94.0,2022-10-25 08:00:00,-1.0,43
1.6,-0.6,-0.9, 0.0, None,0.2,95.0,2022-10-25 09:00:00,-1.0,43
1.4,0.2,-0.9, 0.0, None,0.2,90.0,2022-10-25 10:00:00,-1.0,43
1.4,1.4,-0.9, 0.0, None,1.5,89.0,2022-10-25 11:00:00,0.0,43
1.4,5.4,-0.9, 0.0, None,5.4,57.0,2022-10-25 12:00:00,-3.0,43
1.4,7.4,-0.9, 0.0, None,7.4,45.0,2022-10-25 13:00:00,-4.0,43
1.4,7.0,-0.9, 0.0, None,8.3,46.0,2022-10-25 14:00:00,-4.0,43
1.4,7.2,-0.9, 0.0, None,8.3,47.0,2022-10-25 15:00:00,-4.0,43
1.4,7.4,-0.9, 0.0, None,8.3,48.0,2022-10-25 16:00:00,-3.0,43
1.4,7.4,-0.9, 0.0, None,8.3,50.0,2022-10-25 17:00:00,-2.0,43
1.4,6.3,-0.9, 0.0, None,8.3,53.0,2022-10-25 18:00:00,-2.0,43
1.1,5.1,5.0, 0.0, None,6.3,60.0,2022-10-25 19:00:00,-2.0,43
0.5,5.0,4.9, 0.0, None,6.3,67.0,2022-10-25 20:00:00,-1.0,43
0.0,4.6,4.6, 0.0, None,6.3,72.0,2022-10-25 21:00:00,0.0,43
0.0,4.1,4.0, 0.0, None,6.3,78.0,2022-10-25 22:00:00,1.0,43
0.0,3.9,3.8, 0.1, None,6.3,82.0,2022-10-25 23:00:00,1.0,43
0.0,2.8,2.8, 0.1, None,6.3,91.0,2022-10-26 00:00:00,2.0,43
0.0,2.6,2.2, 0.0, None,6.3,91.0,2022-10-26 01:00:00,1.0,43
0.0,2.2,2.1, 0.0, None,6.3,92.0,2022-10-26 02:00:00,1.0,43
0.0,1.7,1.8, 0.0, None,6.3,93.0,2022-10-26 03:00:00,1.0,43
0.0,1.7,1.5, 0.0, None,6.3,93.0,2022-10-26 04:00:00,1.0,43
0.0,1.5,1.4, 0.0, None,6.3,94.0,2022-10-26 05:00:00,0.0,43
0.0,1.3,1.3, 0.0, None,6.3,93.0,2022-10-26 06:00:00,1.0,43
0.0,1.4,1.2, 0.0, None,1.5,92.0,2022-10-26 07:00:00,0.0,43
0.0,1.1,1.0, 0.0, None,1.5,93.0,2022-10-26 08:00:00,0.0,43
0.0,1.3,1.0, 0.0, None,1.5,92.0,2022-10-26 09:00:00,0.0,43
0.0,2.1,1.0, 0.0, None,2.1,90.0,2022-10-26 10:00:00,1.0,43
0.0,4.1,1.0, 0.0, None,4.0,73.0,2022-10-26 11:00:00,0.0,43
0.0,5.7,1.0, 0.0, None,5.7,51.0,2022-10-26 12:00:00,-4.0,43
0.0,6.0,1.0, 0.0, None,6.4,47.0,2022-10-26 13:00:00,-4.0,43
0.0,6.0,1.0, 0.0, None,6.6,45.0,2022-10-26 14:00:00,-5.0,43
0.0,6.1,1.0, 0.0, None,6.6,48.0,2022-10-26 15:00:00,-4.0,43
0.0,5.6,1.0, 0.0, None,6.6,48.0,2022-10-26 16:00:00,-4.0,43
