pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
3.0, -0.018, 99.0, 1.7, 99.0, 0.0, 0.0, -0.1, 1003.4, 0.0, 0.0, 908.0, 0.0,2022-10-22 00:00:00, 0.0, None, 908.0,43
3.0, -0.211, 98.1, 1.7, 98.0, 0.0, -0.2, -0.2, 1003.5, 0.0, 0.0, 908.0, 0.0,2022-10-22 01:00:00, 0.0, None, 908.0,43
3.0, -0.317, 98.0, 1.7, 98.0, -1.0, -0.3, -0.3, 1004.7, 0.0, -1.0, 909.0, 0.0,2022-10-22 02:00:00, 0.0, None, 909.0,43
3.0, -0.554, 97.9, 1.7, 98.0, -1.0, -0.6, -0.6, 1004.7, 0.0, -1.0, 909.0, 0.0,2022-10-22 03:00:00, 0.0, None, 909.0,43
3.0, -0.7, 96.2, 1.7, 96.0, -1.0, -0.7, -0.7, 1005.8, 0.0, -1.0, 910.0, 0.0,2022-10-22 04:00:00, 1.0, None, 910.0,43
3.0, -0.695, 96.9, 1.7, 97.0, -1.0, -0.7, -0.7, 1005.7, 0.0, -1.0, 910.0, 0.0,2022-10-22 05:00:00, 1.0, None, 910.0,43
3.0, -0.682, 96.6, 1.7, 97.0, -1.0, -0.7, -0.7, 1006.9, 0.0, -1.0, 911.0, 0.0,2022-10-22 06:00:00, 0.0, None, 911.0,43
3.0, -0.722, 97.2, -0.5, 97.0, -1.0, -0.7, -0.7, 1007.0, 0.0, -1.0, 911.0, 0.0,2022-10-22 07:00:00, 1.0, None, 911.0,43
3.0, -0.844, 97.5, -0.5, 98.0, -1.0, -0.8, -0.8, 1008.1, 0.0, -1.0, 912.0, 0.0,2022-10-22 08:00:00, 0.0, None, 912.0,43
3.0, -0.952, 97.7, -0.5, 98.0, -1.0, -1.0, -1.0, 1009.2, 0.0, -1.0, 913.0, 0.0,2022-10-22 09:00:00, 0.0, None, 913.0,43
3.0, -0.893, 97.9, -0.5, 98.0, -1.0, -0.9, -1.0, 1009.3, 0.0, -1.0, 913.0, 0.0,2022-10-22 10:00:00, 0.0, None, 913.0,43
3.0, -0.718, 98.1, -0.5, 98.0, -1.0, -0.7, -1.0, 1010.4, 0.0, -1.0, 914.0, 0.0,2022-10-22 11:00:00, 0.0, None, 914.0,43
3.0, -0.287, 96.1, -0.3, 96.0, -1.0, -0.3, -1.0, 1010.3, 0.0, -1.0, 914.0, 0.0,2022-10-22 12:00:00, 1.0, None, 914.0,43
