wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP
131.0, None, None,0.0, None,2.8, None,-4.4, None, None, None,95.0,2019-12-03 00:00:00,49,,,,,,
217.0, None, None,0.0, None,5.8, None,-0.8, None, None, None,97.0,2019-12-03 01:00:00,49,,,,,,
151.0, None, None,0.0, None,3.9, None,-3.4, None, None, None,94.0,2019-12-03 02:00:00,49,,,,,,
197.0, None, None,0.0, None,6.1, None,-1.4, None, None, None,92.0,2019-12-03 03:00:00,49,,,,,,
252.0, None, None,0.0, None,8.4, None,0.3, None, None, None,94.0,2019-12-03 04:00:00,49,,,,,,
207.0, None, None,0.0, None,8.6, None,0.0, None, None, None,95.0,2019-12-03 05:00:00,49,,,,,,
167.0, None, None,0.0, None,7.7, None,-1.3, None, None, None,96.0,2019-12-03 06:00:00,49,,,,,,
139.0, None, None,0.0, None,4.5, None,-1.8, None, None, None,97.0,2019-12-03 07:00:00,49,,,,,,
137.0, None, None,0.0, None,3.7, None,-0.6, None, None, None,95.0,2019-12-03 08:00:00,49,,,,,,
185.0, None, None,0.0, None,5.2, None,-1.2, None, None, None,92.0,2019-12-03 09:00:00,49,,,,,,
199.0, None, None,0.0, None,7.5, None,2.2, None, None, None,88.0,2019-12-03 10:00:00,49,,,,,,
129.0, None, None,1.6, None,4.3, None,2.1, None, None, None,91.0,2019-12-03 11:00:00,49,,,,,,
147.0, None, None,1.0, None,5.9, None,1.6, None, None, None,94.0,2019-12-03 12:00:00,49,,,,,,
176.0, None, None,0.8, None,6.4, None,1.5, None, None, None,94.0,2019-12-03 13:00:00,49,,,,,,
145.0, None, None,0.8, None,5.2, None,1.4, None, None, None,94.0,2019-12-03 14:00:00,49,,,,,,
129.0, None, None,0.6, None,5.0, None,1.1, None, None, None,96.0,2019-12-03 15:00:00,49,,,,,,
188.0, None, None,0.2, None,4.2, None,-0.5, None, None, None,97.0,2019-12-03 16:00:00,49,,,,,,
182.0, None, None,0.0, None,2.7, None,-0.4, None, None, None,98.0,2019-12-03 17:00:00,49,,,,,,
172.0, None, None,0.0, None,1.8, None,-0.5, None, None, None,98.0,2019-12-03 18:00:00,49,,,,,,
100.0, None, None,0.0, None,0.0, None,-0.4, None, None, None,98.0,2019-12-03 19:00:00,49,,,,,,
141.0, None, None,0.0, None,2.5, None,-0.4, None, None, None,98.0,2019-12-03 20:00:00,49,,,,,,
248.0, None, None,0.0, None,1.7, None,-1.1, None, None, None,97.0,2019-12-03 21:00:00,49,,,,,,
108.0, None, None,0.0, None,2.3, None,-1.8, None, None, None,96.0,2019-12-03 22:00:00,49,,,,,,
101.0, None, None,0.0, None,3.4, None,-1.8, None, None, None,96.0,2019-12-03 23:00:00,49,,,,,,
40.0, None, None,0.0, None,4.8, None,-2.1, None, None, None,95.0,2019-12-04 00:00:00,49,,,,,,
79.0, None, None,0.0, None,5.1, None,-2.2, None, None, None,95.0,2019-12-04 01:00:00,49,,,,,,
42.0, None, None,0.0, None,5.1, None,-2.2, None, None, None,94.0,2019-12-04 02:00:00,49,,,,,,
52.0, None, None,0.0, None,3.4, None,-2.0, None, None, None,95.0,2019-12-04 03:00:00,49,,,,,,
137.0, None, None,0.0, None,1.8, None,-2.0, None, None, None,96.0,2019-12-04 04:00:00,49,,,,,,
120.0, None, None,0.0, None,2.5, None,-1.9, None, None, None,96.0,2019-12-04 05:00:00,49,,,,,,
37.0, None, None,0.0, None,1.6, None,-1.9, None, None, None,96.0,2019-12-04 06:00:00,49,,,,,,
181.0, None, None,0.0, None,1.8, None,-2.2, None, None, None,96.0,2019-12-04 07:00:00,49,,,,,,
56.0, None, None,0.0, None,1.9, None,-1.9, None, None, None,95.0,2019-12-04 08:00:00,49,,,,,,
142.0, None, None,0.0, None,1.9, None,-0.1, None, None, None,92.0,2019-12-04 09:00:00,49,,,,,,
258.0, None, None,0.0, None,4.6, None,1.6, None, None, None,91.0,2019-12-04 10:00:00,49,,,,,,
337.0, None, None,1.4, None,15.5, None,-0.2, None, None, None,87.0,2019-12-04 11:00:00,49,,,,,,
347.0, None, None,0.0, None,21.3, None,-1.2, None, None, None,82.0,2019-12-04 12:00:00,49,,,,,,
353.0, None, None,0.0, None,23.5, None,-2.4, None, None, None,81.0,2019-12-04 13:00:00,49,,,,,,
345.0, None, None,0.0, None,15.0, None,-2.6, None, None, None,81.0,2019-12-04 14:00:00,49,,,,,,
354.0, None, None,0.0, None,10.5, None,-3.3, None, None, None,78.0,2019-12-04 15:00:00,49,,,,,,
354.0, None, None,0.0, None,13.9, None,-3.7, None, None, None,80.0,2019-12-04 16:00:00,49,,,,,,
343.0, None, None,0.0, None,17.8, None,-3.7, None, None, None,79.0,2019-12-04 17:00:00,49,,,,,,
349.0, None, None,0.0, None,11.4, None,-3.1, None, None, None,69.0,2019-12-04 18:00:00,49,,,,,,
138.0, None, None,0.0, None,2.0, None,-4.7, None, None, None,87.0,2019-12-04 19:00:00,49,,,,,,
349.0, None, None,0.0, None,3.7, None,-4.8, None, None, None,84.0,2019-12-04 20:00:00,49,,,,,,
40.0, None, None,0.0, None,1.7, None,-6.8, None, None, None,89.0,2019-12-04 21:00:00,49,,,,,,
1.0, None, None,0.0, None,3.2, None,-7.9, None, None, None,88.0,2019-12-04 22:00:00,49,,,,,,
359.0, None, None,0.0, None,5.5, None,-8.4, None, None, None,84.0,2019-12-04 23:00:00,49,,,,,,
1.0, None, None,0.0, None,8.2, None,-8.4, None, None, None,85.0,2019-12-05 00:00:00,49,,,,,,
331.0, None, None,0.0, None,2.3, None,-8.6, None, None, None,89.0,2019-12-05 01:00:00,49,,,,,,
357.0, None, None,0.0, None,5.5, None,-8.8, None, None, None,87.0,2019-12-05 02:00:00,49,,,,,,
358.0, None, None,0.0, None,7.8, None,-7.9, None, None, None,89.0,2019-12-05 03:00:00,49,,,,,,
3.0, None, None,0.0, None,5.1, None,-8.2, None, None, None,90.0,2019-12-05 04:00:00,49,,,,,,
8.0, None, None,0.0, None,3.9, None,-8.6, None, None, None,86.0,2019-12-05 05:00:00,49,,,,,,
359.0, None, None,0.0, None,5.8, None,-9.3, None, None, None,86.0,2019-12-05 06:00:00,49,,,,,,
11.0, None, None,0.0, None,4.6, None,-8.0, None, None, None,94.0,2019-12-05 07:00:00,49,,,,,,
164.0, None, None,0.0, None,0.0, None,-8.0, None, None, None,88.0,2019-12-05 08:00:00,49,,,,,,
107.0, None, None,0.0, None,1.6, None,-5.6, None, None, None,87.0,2019-12-05 09:00:00,49,,,,,,
125.0, None, None,0.0, None,1.7, None,-4.8, None, None, None,88.0,2019-12-05 10:00:00,49,,,,,,
121.0, None, None,0.0, None,2.4, None,-4.0, None, None, None,84.0,2019-12-05 11:00:00,49,,,,,,
128.0, None, None,0.0, None,3.4, None,-4.0, None, None, None,86.0,2019-12-05 12:00:00,49,,,,,,
