pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
1.0, None, 0.0,54.0,594.0, None, None,2021-10-22 00:00:00,3.8, None,15.0, None,43
1.0, None, 0.0,54.0,594.0, None, None,2021-10-22 01:00:00,4.4, None,15.0, None,43
1.0, None, 0.0,53.0,594.0, None, None,2021-10-22 02:00:00,3.8, None,15.0, None,43
2.0, None, 1.0,54.0,595.0, None, None,2021-10-22 03:00:00,4.3, None,14.0, None,43
1.0, None, 0.0,54.0,595.0, None, None,2021-10-22 04:00:00,4.8, None,14.0, None,43
2.0, None, 1.0,54.0,596.0, None, None,2021-10-22 05:00:00,4.5, None,14.0, None,43
3.0, None, 1.0,54.0,597.0, None, None,2021-10-22 06:00:00,4.3, None,-20.0, None,43
5.0, None, 2.0,55.0,599.0, None, None,2021-10-22 07:00:00,4.1, None,-19.0, None,43
6.0, None, 1.0,55.0,600.0, None, None,2021-10-22 08:00:00,4.2, None,16.0, None,43
7.0, None, 0.0,55.0,600.0, None, None,2021-10-22 09:00:00,4.4, None,17.0, None,43
9.0, None, 1.0,55.0,601.0, None, None,2021-10-22 10:00:00,4.5, None,12.0, None,43
9.0, None, 0.0,55.0,601.0, None, None,2021-10-22 11:00:00,4.7, None,-22.0, None,43
10.0, None, 1.0,55.0,602.0, None, None,2021-10-22 12:00:00,4.9, None,13.0, None,43
12.0, None, 2.0,55.0,604.0, None, None,2021-10-22 13:00:00,4.6, None,13.0, None,43
13.0, None, 2.0,55.0,606.0, None, None,2021-10-22 14:00:00,4.8, None,-22.0, None,43
14.0, None, 1.0,54.0,607.0, None, None,2021-10-22 15:00:00,4.7, None,16.0, None,43
15.0, None, 1.0,54.0,608.0, None, None,2021-10-22 16:00:00,4.2, None,-8.0, None,43
15.0, None, 0.0,53.0,608.0, None, None,2021-10-22 17:00:00,3.9, None,68.0, None,43
15.0, None, 0.0,53.0,608.0, None, None,2021-10-22 18:00:00,3.5, None,69.0, None,43
15.0, None, 1.0,52.0,609.0, None, None,2021-10-22 19:00:00,3.2, None,69.0, None,43
15.0, None, 0.0,52.0,609.0, None, None,2021-10-22 20:00:00,2.9, None,109.0, None,43
16.0, None, 1.0,52.0,610.0, None, None,2021-10-22 21:00:00,2.6, None,67.0, None,43
17.0, None, 1.0,52.0,611.0, None, None,2021-10-22 22:00:00,2.5, None,69.0, None,43
19.0, None, 2.0,52.0,613.0, None, None,2021-10-22 23:00:00,2.1, None,69.0, None,43
20.0, None, 1.0,52.0,614.0, None, None,2021-10-23 00:00:00,1.8, None,110.0, None,43
21.0, None, 1.0,51.0,615.0, None, None,2021-10-23 01:00:00,1.6, None,70.0, None,43
22.0, None, 1.0,51.0,616.0, None, None,2021-10-23 02:00:00,1.4, None,69.0, None,43
21.0, None, 0.0,51.0,616.0, None, None,2021-10-23 03:00:00,2.0, None,69.0, None,43
21.0, None, 0.0,50.0,616.0, None, None,2021-10-23 04:00:00,2.1, None,108.0, None,43
23.0, None, 3.0,50.0,619.0, None, None,2021-10-23 05:00:00,1.8, None,69.0, None,43
23.0, None, 1.0,50.0,620.0, None, None,2021-10-23 06:00:00,1.9, None,69.0, None,43
21.0, None, 0.0,50.0,620.0, None, None,2021-10-23 07:00:00,1.6, None,110.0, None,43
20.0, None, 0.0,49.0,620.0, None, None,2021-10-23 08:00:00,1.3, None,70.0, None,43
20.0, None, 0.0,49.0,620.0, None, None,2021-10-23 09:00:00,1.4, None,110.0, None,43
