RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
, None, None, None,6.325,68.33, None, None, None, None, None, None, None, None, None, None, None, None, 13.06, None, None, None, None,13.9, None, None, None, None,2019-07-09 00:00:00, None,28,,
, None, None, None,11.51,63.86, None, None, None, None, None, None, None, None, None, None, None, None, 12.34, None, None, None, None,10.01, None, None, None, None,2019-07-09 01:00:00, None,28,,
, None, None, None,14.89,59.32, None, None, None, None, None, None, None, None, None, None, None, None, 12.45, None, None, None, None,9.26, None, None, None, None,2019-07-09 02:00:00, None,28,,
, None, None, None,10.32,62.41, None, None, None, None, None, None, None, None, None, None, None, None, 12.31, None, None, None, None,11.04, None, None, None, None,2019-07-09 03:00:00, None,28,,
, None, None, None,10.68,62.63, None, None, None, None, None, None, None, None, None, None, None, None, 11.24, None, None, None, None,11.39, None, None, None, None,2019-07-09 04:00:00, None,28,,
, None, None, None,9.58,64.55, None, None, None, None, None, None, None, None, None, None, None, None, 10.66, None, None, None, None,8.45, None, None, None, None,2019-07-09 05:00:00, None,28,,
, None, None, None,10.83,61.81, None, None, None, None, None, None, None, None, None, None, None, None, 10.27, None, None, None, None,11.39, None, None, None, None,2019-07-09 06:00:00, None,28,,
, None, None, None,9.34,62.73, None, None, None, None, None, None, None, None, None, None, None, None, 10.64, None, None, None, None,11.76, None, None, None, None,2019-07-09 07:00:00, None,28,,
, None, None, None,11.14,59.68, None, None, None, None, None, None, None, None, None, None, None, None, 10.97, None, None, None, None,10.89, None, None, None, None,2019-07-09 08:00:00, None,28,,
, None, None, None,10.62,57.82, None, None, None, None, None, None, None, None, None, None, None, None, 13.4, None, None, None, None,12.23, None, None, None, None,2019-07-09 09:00:00, None,28,,
, None, None, None,7.78,52.36, None, None, None, None, None, None, None, None, None, None, None, None, 17.48, None, None, None, None,15.83, None, None, None, None,2019-07-09 10:00:00, None,28,,
, None, None, None,5.471,51.32, None, None, None, None, None, None, None, None, None, None, None, None, 16.22, None, None, None, None,20.77, None, None, None, None,2019-07-09 11:00:00, None,28,,
, None, None, None,0.569,321.9, None, None, None, None, None, None, None, None, None, None, None, None, 17.67, None, None, None, None,71.5, None, None, None, None,2019-07-09 12:00:00, None,28,,
, None, None, None,1.157,332.2, None, None, None, None, None, None, None, None, None, None, None, None, 22.04, None, None, None, None,61.44, None, None, None, None,2019-07-09 13:00:00, None,28,,
, None, None, None,1.247,19.36, None, None, None, None, None, None, None, None, None, None, None, None, 22.56, None, None, None, None,63.08, None, None, None, None,2019-07-09 14:00:00, None,28,,
, None, None, None,2.793,12.75, None, None, None, None, None, None, None, None, None, None, None, None, 23.96, None, None, None, None,44.64, None, None, None, None,2019-07-09 15:00:00, None,28,,
, None, None, None,5.036,20.78, None, None, None, None, None, None, None, None, None, None, None, None, 24.74, None, None, None, None,29.72, None, None, None, None,2019-07-09 16:00:00, None,28,,
, None, None, None,5.009,36.82, None, None, None, None, None, None, None, None, None, None, None, None, 24.52, None, None, None, None,33.86, None, None, None, None,2019-07-09 17:00:00, None,28,,
, None, None, None,13.07,36.44, None, None, None, None, None, None, None, None, None, None, None, None, 22.34, None, None, None, None,12.86, None, None, None, None,2019-07-09 18:00:00, None,28,,
, None, None, None,8.74,46.16, None, None, None, None, None, None, None, None, None, None, None, None, 21.38, None, None, None, None,17.57, None, None, None, None,2019-07-09 19:00:00, None,28,,
, None, None, None,8.45,54.81, None, None, None, None, None, None, None, None, None, None, None, None, 19.83, None, None, None, None,31.63, None, None, None, None,2019-07-09 20:00:00, None,28,,
, None, None, None,8.09,60.98, None, None, None, None, None, None, None, None, None, None, None, None, 16.73, None, None, None, None,41.25, None, None, None, None,2019-07-09 21:00:00, None,28,,
, None, None, None,10.34,71.0, None, None, None, None, None, None, None, None, None, None, None, None, 17.06, None, None, None, None,12.99, None, None, None, None,2019-07-09 22:00:00, None,28,,
, None, None, None,9.01,72.9, None, None, None, None, None, None, None, None, None, None, None, None, 16.96, None, None, None, None,15.02, None, None, None, None,2019-07-09 23:00:00, None,28,,
, None, None, None,6.699,77.6, None, None, None, None, None, None, None, None, None, None, None, None, 17.22, None, None, None, None,22.1, None, None, None, None,2019-07-10 00:00:00, None,28,,
, None, None, None,4.271,77.0, None, None, None, None, None, None, None, None, None, None, None, None, 16.85, None, None, None, None,23.48, None, None, None, None,2019-07-10 01:00:00, None,28,,
, None, None, None,3.211,79.2, None, None, None, None, None, None, None, None, None, None, None, None, 16.88, None, None, None, None,23.83, None, None, None, None,2019-07-10 02:00:00, None,28,,
, None, None, None,2.516,208.1, None, None, None, None, None, None, None, None, None, None, None, None, 16.06, None, None, None, None,40.18, None, None, None, None,2019-07-10 03:00:00, None,28,,
, None, None, None,4.746,186.3, None, None, None, None, None, None, None, None, None, None, None, None, 14.01, None, None, None, None,38.01, None, None, None, None,2019-07-10 04:00:00, None,28,,
, None, None, None,2.231,198.0, None, None, None, None, None, None, None, None, None, None, None, None, 13.71, None, None, None, None,22.96, None, None, None, None,2019-07-10 05:00:00, None,28,,
, None, None, None,5.997,72.3, None, None, None, None, None, None, None, None, None, None, None, None, 13.02, None, None, None, None,20.61, None, None, None, None,2019-07-10 06:00:00, None,28,,
, None, None, None,13.54,60.74, None, None, None, None, None, None, None, None, None, None, None, None, 12.7, None, None, None, None,12.3, None, None, None, None,2019-07-10 07:00:00, None,28,,
, None, None, None,6.378,73.7, None, None, None, None, None, None, None, None, None, None, None, None, 12.18, None, None, None, None,21.54, None, None, None, None,2019-07-10 08:00:00, None,28,,
, None, None, None,2.994,142.7, None, None, None, None, None, None, None, None, None, None, None, None, 11.63, None, None, None, None,52.42, None, None, None, None,2019-07-10 09:00:00, None,28,,
, None, None, None,1.487,143.5, None, None, None, None, None, None, None, None, None, None, None, None, 11.57, None, None, None, None,53.93, None, None, None, None,2019-07-10 10:00:00, None,28,,
, None, None, None,0.889,180.9, None, None, None, None, None, None, None, None, None, None, None, None, 11.94, None, None, None, None,51.26, None, None, None, None,2019-07-10 11:00:00, None,28,,
, None, None, None,3.619,63.73, None, None, None, None, None, None, None, None, None, None, None, None, 14.14, None, None, None, None,19.53, None, None, None, None,2019-07-10 12:00:00, None,28,,
, None, None, None,6.221,62.83, None, None, None, None, None, None, None, None, None, None, None, None, 14.19, None, None, None, None,12.45, None, None, None, None,2019-07-10 13:00:00, None,28,,
, None, None, None,9.26,57.88, None, None, None, None, None, None, None, None, None, None, None, None, 16.9, None, None, None, None,11.55, None, None, None, None,2019-07-10 14:00:00, None,28,,
, None, None, None,9.48,53.91, None, None, None, None, None, None, None, None, None, None, None, None, 15.04, None, None, None, None,12.66, None, None, None, None,2019-07-10 15:00:00, None,28,,
, None, None, None,7.07,63.8, None, None, None, None, None, None, None, None, None, None, None, None, 14.28, None, None, None, None,30.74, None, None, None, None,2019-07-10 16:00:00, None,28,,
, None, None, None,9.57,72.0, None, None, None, None, None, None, None, None, None, None, None, None, 14.27, None, None, None, None,12.85, None, None, None, None,2019-07-10 17:00:00, None,28,,
, None, None, None,6.476,70.1, None, None, None, None, None, None, None, None, None, None, None, None, 13.37, None, None, None, None,20.03, None, None, None, None,2019-07-10 18:00:00, None,28,,
, None, None, None,2.871,64.15, None, None, None, None, None, None, None, None, None, None, None, None, 14.01, None, None, None, None,22.57, None, None, None, None,2019-07-10 19:00:00, None,28,,
, None, None, None,1.153,63.93, None, None, None, None, None, None, None, None, None, None, None, None, 13.62, None, None, None, None,51.9, None, None, None, None,2019-07-10 20:00:00, None,28,,
, None, None, None,1.195,102.5, None, None, None, None, None, None, None, None, None, None, None, None, 13.15, None, None, None, None,62.43, None, None, None, None,2019-07-10 21:00:00, None,28,,
, None, None, None,2.065,54.87, None, None, None, None, None, None, None, None, None, None, None, None, 12.61, None, None, None, None,44.09, None, None, None, None,2019-07-10 22:00:00, None,28,,
, None, None, None,1.593,72.0, None, None, None, None, None, None, None, None, None, None, None, None, 12.03, None, None, None, None,52.74, None, None, None, None,2019-07-10 23:00:00, None,28,,
, None, None, None,2.162,136.7, None, None, None, None, None, None, None, None, None, None, None, None, 11.57, None, None, None, None,47.62, None, None, None, None,2019-07-11 00:00:00, None,28,,
, None, None, None,3.402,177.6, None, None, None, None, None, None, None, None, None, None, None, None, 11.64, None, None, None, None,38.59, None, None, None, None,2019-07-11 01:00:00, None,28,,
, None, None, None,4.971,184.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,23.74, None, None, None, None,2019-07-11 02:00:00, None,28,,
, None, None, None,5.983,190.9, None, None, None, None, None, None, None, None, None, None, None, None, 11.54, None, None, None, None,23.76, None, None, None, None,2019-07-11 03:00:00, None,28,,
, None, None, None,3.821,185.9, None, None, None, None, None, None, None, None, None, None, None, None, 11.6, None, None, None, None,36.96, None, None, None, None,2019-07-11 04:00:00, None,28,,
, None, None, None,1.514,191.4, None, None, None, None, None, None, None, None, None, None, None, None, 11.78, None, None, None, None,55.1, None, None, None, None,2019-07-11 05:00:00, None,28,,
, None, None, None,2.412,178.2, None, None, None, None, None, None, None, None, None, None, None, None, 11.4, None, None, None, None,44.46, None, None, None, None,2019-07-11 06:00:00, None,28,,
, None, None, None,2.463,188.5, None, None, None, None, None, None, None, None, None, None, None, None, 11.45, None, None, None, None,33.76, None, None, None, None,2019-07-11 07:00:00, None,28,,
, None, None, None,2.277,194.4, None, None, None, None, None, None, None, None, None, None, None, None, 11.73, None, None, None, None,35.19, None, None, None, None,2019-07-11 08:00:00, None,28,,
, None, None, None,1.133,220.1, None, None, None, None, None, None, None, None, None, None, None, None, 13.29, None, None, None, None,54.41, None, None, None, None,2019-07-11 09:00:00, None,28,,
, None, None, None,1.939,208.7, None, None, None, None, None, None, None, None, None, None, None, None, 13.85, None, None, None, None,46.06, None, None, None, None,2019-07-11 10:00:00, None,28,,
, None, None, None,1.544,210.0, None, None, None, None, None, None, None, None, None, None, None, None, 14.84, None, None, None, None,56.38, None, None, None, None,2019-07-11 11:00:00, None,28,,
, None, None, None,1.927,230.7, None, None, None, None, None, None, None, None, None, None, None, None, 16.09, None, None, None, None,54.61, None, None, None, None,2019-07-11 12:00:00, None,28,,
, None, None, None,3.117,214.6, None, None, None, None, None, None, None, None, None, None, None, None, 18.81, None, None, None, None,44.87, None, None, None, None,2019-07-11 13:00:00, None,28,,
, None, None, None,3.921,216.8, None, None, None, None, None, None, None, None, None, None, None, None, 18.57, None, None, None, None,36.01, None, None, None, None,2019-07-11 14:00:00, None,28,,
, None, None, None,2.374,234.4, None, None, None, None, None, None, None, None, None, None, None, None, 19.45, None, None, None, None,46.93, None, None, None, None,2019-07-11 15:00:00, None,28,,
, None, None, None,2.407,236.1, None, None, None, None, None, None, None, None, None, None, None, None, 20.72, None, None, None, None,46.7, None, None, None, None,2019-07-11 16:00:00, None,28,,
, None, None, None,3.144,269.4, None, None, None, None, None, None, None, None, None, None, None, None, 21.5, None, None, None, None,44.04, None, None, None, None,2019-07-11 17:00:00, None,28,,
, None, None, None,3.446,231.2, None, None, None, None, None, None, None, None, None, None, None, None, 18.44, None, None, None, None,23.89, None, None, None, None,2019-07-11 18:00:00, None,28,,
, None, None, None,1.711,248.5, None, None, None, None, None, None, None, None, None, None, None, None, 18.23, None, None, None, None,40.65, None, None, None, None,2019-07-11 19:00:00, None,28,,
, None, None, None,0.46,269.9, None, None, None, None, None, None, None, None, None, None, None, None, 17.51, None, None, None, None,70.1, None, None, None, None,2019-07-11 20:00:00, None,28,,
, None, None, None,1.743,163.8, None, None, None, None, None, None, None, None, None, None, None, None, 16.57, None, None, None, None,33.0, None, None, None, None,2019-07-11 21:00:00, None,28,,
, None, None, None,1.41,154.8, None, None, None, None, None, None, None, None, None, None, None, None, 15.07, None, None, None, None,53.04, None, None, None, None,2019-07-11 22:00:00, None,28,,
, None, None, None,3.361,73.1, None, None, None, None, None, None, None, None, None, None, None, None, 14.74, None, None, None, None,18.61, None, None, None, None,2019-07-11 23:00:00, None,28,,
, None, None, None,5.291,70.4, None, None, None, None, None, None, None, None, None, None, None, None, 14.08, None, None, None, None,13.34, None, None, None, None,2019-07-12 00:00:00, None,28,,
, None, None, None,3.582,78.5, None, None, None, None, None, None, None, None, None, None, None, None, 13.97, None, None, None, None,31.32, None, None, None, None,2019-07-12 01:00:00, None,28,,
, None, None, None,3.303,189.6, None, None, None, None, None, None, None, None, None, None, None, None, 13.77, None, None, None, None,15.54, None, None, None, None,2019-07-12 02:00:00, None,28,,
, None, None, None,0.99,195.6, None, None, None, None, None, None, None, None, None, None, None, None, 13.52, None, None, None, None,55.52, None, None, None, None,2019-07-12 03:00:00, None,28,,
, None, None, None,3.883,176.1, None, None, None, None, None, None, None, None, None, None, None, None, 13.05, None, None, None, None,44.92, None, None, None, None,2019-07-12 04:00:00, None,28,,
, None, None, None,6.487,174.2, None, None, None, None, None, None, None, None, None, None, None, None, 11.81, None, None, None, None,29.32, None, None, None, None,2019-07-12 05:00:00, None,28,,
, None, None, None,5.207,179.4, None, None, None, None, None, None, None, None, None, None, None, None, 11.1, None, None, None, None,26.2, None, None, None, None,2019-07-12 06:00:00, None,28,,
, None, None, None,3.733,176.0, None, None, None, None, None, None, None, None, None, None, None, None, 10.95, None, None, None, None,28.25, None, None, None, None,2019-07-12 07:00:00, None,28,,
, None, None, None,1.01,112.1, None, None, None, None, None, None, None, None, None, None, None, None, 11.8, None, None, None, None,49.8, None, None, None, None,2019-07-12 08:00:00, None,28,,
, None, None, None,0.266,51.22, None, None, None, None, None, None, None, None, None, None, None, None, 13.88, None, None, None, None,73.1, None, None, None, None,2019-07-12 09:00:00, None,28,,
, None, None, None,0.92,213.3, None, None, None, None, None, None, None, None, None, None, None, None, 16.28, None, None, None, None,51.93, None, None, None, None,2019-07-12 10:00:00, None,28,,
, None, None, None,3.962,196.2, None, None, None, None, None, None, None, None, None, None, None, None, 15.86, None, None, None, None,32.14, None, None, None, None,2019-07-12 11:00:00, None,28,,
, None, None, None,5.235,198.6, None, None, None, None, None, None, None, None, None, None, None, None, 15.86, None, None, None, None,25.26, None, None, None, None,2019-07-12 12:00:00, None,28,,
, None, None, None,3.317,212.8, None, None, None, None, None, None, None, None, None, None, None, None, 21.41, None, None, None, None,41.35, None, None, None, None,2019-07-12 13:00:00, None,28,,
, None, None, None,1.927,23.3, None, None, None, None, None, None, None, None, None, None, None, None, 20.66, None, None, None, None,55.88, None, None, None, None,2019-07-12 14:00:00, None,28,,
, None, None, None,0.826,262.3, None, None, None, None, None, None, None, None, None, None, None, None, 21.77, None, None, None, None,67.0, None, None, None, None,2019-07-12 15:00:00, None,28,,
, None, None, None,3.083,246.5, None, None, None, None, None, None, None, None, None, None, None, None, 22.52, None, None, None, None,40.9, None, None, None, None,2019-07-12 16:00:00, None,28,,
, None, None, None,4.93,247.6, None, None, None, None, None, None, None, None, None, None, None, None, 21.48, None, None, None, None,29.74, None, None, None, None,2019-07-12 17:00:00, None,28,,
, None, None, None,4.54,261.0, None, None, None, None, None, None, None, None, None, None, None, None, 20.87, None, None, None, None,37.23, None, None, None, None,2019-07-12 18:00:00, None,28,,
