ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None,282.0, 1.0, None, None,2016-09-09 00:00:00, 7.6, None, 2.0, None,37
None,282.0, 2.0, None, None,2016-09-09 01:00:00, 5.7, None, 2.0, None,37
None,282.0, 2.0, None, None,2016-09-09 02:00:00, 5.3, None, 2.0, None,37
None,281.0, 2.0, None, None,2016-09-09 03:00:00, 4.3, None, 3.0, None,37
None,281.0, 2.0, None, None,2016-09-09 04:00:00, 3.2, None, 3.0, None,37
None,281.0, 2.0, None, None,2016-09-09 05:00:00, 2.9, None, 2.0, None,37
None,281.0, 1.0, None, None,2016-09-09 06:00:00, 2.1, None, 3.0, None,37
None,281.0, 1.0, None, None,2016-09-09 07:00:00, 1.3, None, 3.0, None,37
None,281.0, 0.0, None, None,2016-09-09 08:00:00, 0.8, None, 3.0, None,37
None,281.0, None, None, None,2016-09-09 09:00:00, 0.7, None, 3.0, None,37
None,281.0, None, None, None,2016-09-09 10:00:00, 0.3, None, 3.0, None,37
None,281.0, None, None, None,2016-09-09 11:00:00, 0.7, None, 3.0, None,37
None,282.0, None, None, None,2016-09-09 12:00:00, 0.7, None, 3.0, None,37
None,282.0, None, None, None,2016-09-09 13:00:00, 1.3, None, 3.0, None,37
None,282.0, None, None, None,2016-09-09 14:00:00, 0.7, None, 3.0, None,37
None,282.0, None, None, None,2016-09-09 15:00:00, 1.0, None, 3.0, None,37
None,282.0, None, None, None,2016-09-09 16:00:00, 3.9, None, 2.0, None,37
None,282.0, None, None, None,2016-09-09 17:00:00, 6.8, None, 1.0, None,37
None,282.0, None, None, None,2016-09-09 18:00:00, 8.0, None, 2.0, None,37
None,282.0, None, None, None,2016-09-09 19:00:00, 9.2, None, 2.0, None,37
None,282.0, None, None, None,2016-09-09 20:00:00, 10.1, None, 2.0, None,37
None,282.0, 1.0, None, None,2016-09-09 21:00:00, 9.5, None, 2.0, None,37
None,282.0, 3.0, None, None,2016-09-09 22:00:00, 11.8, None, 2.0, None,37
None,282.0, 6.0, None, None,2016-09-09 23:00:00, 13.3, None, 2.0, None,37
None,281.0, 7.0, None, None,2016-09-10 00:00:00, 11.2, None, 2.0, None,37
None,281.0, 7.0, None, None,2016-09-10 01:00:00, 10.6, None, 2.0, None,37
None,281.0, 7.0, None, None,2016-09-10 02:00:00, 9.7, None, 2.0, None,37
None,281.0, 7.0, None, None,2016-09-10 03:00:00, 9.2, None, 2.0, None,37
None,281.0, 7.0, None, None,2016-09-10 04:00:00, 8.7, None, 2.0, None,37
None,281.0, 7.0, None, None,2016-09-10 05:00:00, 8.9, None, 2.0, None,37
None,281.0, 7.0, None, None,2016-09-10 06:00:00, 8.6, None, 2.0, None,37
None,281.0, 7.0, None, None,2016-09-10 07:00:00, 8.3, None, 2.0, None,37
None,281.0, 6.0, None, None,2016-09-10 08:00:00, 8.7, None, 2.0, None,37
None,281.0, 5.0, None, None,2016-09-10 09:00:00, 9.5, None, 3.0, None,37
None,281.0, 5.0, None, None,2016-09-10 10:00:00, 9.4, None, 2.0, None,37
None,281.0, 5.0, None, None,2016-09-10 11:00:00, 8.7, None, 2.0, None,37
None,281.0, 5.0, None, None,2016-09-10 12:00:00, 8.7, None, 3.0, None,37
None,281.0, 5.0, None, None,2016-09-10 13:00:00, 8.8, None, None, None,37
None,281.0, 5.0, None, None,2016-09-10 14:00:00, 8.4, None, None, None,37
None,281.0, 5.0, None, None,2016-09-10 15:00:00, 8.7, None, None, None,37
None,281.0, 5.0, None, None,2016-09-10 16:00:00, 9.8, None, None, None,37
None,281.0, 5.0, None, None,2016-09-10 17:00:00, 9.9, None, None, None,37
None,281.0, 5.0, None, None,2016-09-10 18:00:00, 10.8, None, None, None,37
None,281.0, 5.0, None, None,2016-09-10 19:00:00, 11.0, None, None, None,37
None,281.0, 5.0, None, None,2016-09-10 20:00:00, 11.7, None, None, None,37
None,281.0, 7.0, None, None,2016-09-10 21:00:00, 13.1, None, None, None,37
None,281.0, 9.0, None, None,2016-09-10 22:00:00, 15.2, None, None, None,37
None,281.0, 10.0, None, None,2016-09-10 23:00:00, 14.6, None, None, None,37
None,281.0, 11.0, None, None,2016-09-11 00:00:00, 14.4, None, None, None,37
None,280.0, 11.0, None, None,2016-09-11 01:00:00, 12.5, None, None, None,37
