CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,15.79,15.15, None, None, None, None, 19.28,24.55, 121.1, None, None, None, None, None,-11.0, None, None, None, None, None, None, None,2018-06-25 00:00:00, None, None, None, None,26
None,14.31,15.53, None, None, None, None, 20.5,23.47, 115.9, None, None, None, None, None,-12.0, None, None, None, None, None, None, None,2018-06-25 01:00:00, None, None, None, None,26
None,13.62,15.67, None, None, None, None, 21.38,23.05, 105.6, None, None, None, None, None,-12.0, None, None, None, None, None, None, None,2018-06-25 02:00:00, None, None, None, None,26
None,13.96,16.2, None, None, None, None, 22.67,25.96, 105.7, None, None, None, None, None,-11.0, None, None, None, None, None, None, None,2018-06-25 03:00:00, None, None, None, None,26
None,13.91,16.28, None, None, None, None, 22.74,27.07, 102.7, None, None, None, None, None,-11.0, None, None, None, None, None, None, None,2018-06-25 04:00:00, None, None, None, None,26
None,13.51,16.4, None, None, None, None, 29.51,22.41, 96.7, None, None, None, None, None,-11.0, None, None, None, None, None, None, None,2018-06-25 05:00:00, None, None, None, None,26
None,12.06,16.2, None, None, None, None, 31.3,22.26, 96.2, None, None, None, None, None,-13.0, None, None, None, None, None, None, None,2018-06-25 06:00:00, None, None, None, None,26
None,12.17,20.65, None, None, None, None, 31.69,35.6, 119.3, None, None, None, None, None,-10.0, None, None, None, None, None, None, None,2018-06-25 07:00:00, None, None, None, None,26
None,6.486,21.04, None, None, None, None, 50.85,13.82, 144.5, None, None, None, None, None,-14.0, None, None, None, None, None, None, None,2018-06-25 08:00:00, None, None, None, None,26
None,9.22,19.39, None, None, None, None, 20.78,0.347, 100.8, None, None, None, None, None,-13.0, None, None, None, None, None, None, None,2018-06-25 09:00:00, None, None, None, None,26
None,10.5,16.93, None, None, None, None, 51.29,0.763, 81.3, None, None, None, None, None,-14.0, None, None, None, None, None, None, None,2018-06-25 10:00:00, None, None, None, None,26
None,11.11,16.74, None, None, None, None, 21.52,4.77, 190.9, None, None, None, None, None,-13.0, None, None, None, None, None, None, None,2018-06-25 11:00:00, None, None, None, None,26
None,13.03,16.54, None, None, None, None, 25.7,10.98, 171.7, None, None, None, None, None,-12.0, None, None, None, None, None, None, None,2018-06-25 12:00:00, None, None, None, None,26
None,13.89,15.78, None, None, None, None, 32.41,11.03, 186.3, None, None, None, None, None,-12.0, None, None, None, None, None, None, None,2018-06-25 13:00:00, None, None, None, None,26
None,14.21,16.19, None, None, None, None, 30.4,11.46, 193.3, None, None, None, None, None,-11.0, None, None, None, None, None, None, None,2018-06-25 14:00:00, None, None, None, None,26
None,12.34,16.75, None, None, None, None, 29.03,11.64, 195.8, None, None, None, None, None,-12.0, None, None, None, None, None, None, None,2018-06-25 15:00:00, None, None, None, None,26
None,13.03,16.54, None, None, None, None, 42.38,14.44, 183.9, None, None, None, None, None,-12.0, None, None, None, None, None, None, None,2018-06-25 16:00:00, None, None, None, None,26
None,11.93,16.87, None, None, None, None, 41.47,7.1, 192.3, None, None, None, None, None,-12.0, None, None, None, None, None, None, None,2018-06-25 17:00:00, None, None, None, None,26
None,6.313,18.56, None, None, None, None, 50.89,5.061, 351.5, None, None, None, None, None,-16.0, None, None, None, None, None, None, None,2018-06-25 18:00:00, None, None, None, None,26
None,2.122,19.0, None, None, None, None, 18.51,3.897, 3.663, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2018-06-25 19:00:00, None, None, None, None,26
None,2.157,19.05, None, None, None, None, 12.49,0.058, 342.8, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2018-06-25 20:00:00, None, None, None, None,26
None,2.09,19.01, None, None, None, None, 3.005,0.004, 349.5, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2018-06-25 21:00:00, None, None, None, None,26
None,1.621,19.21, None, None, None, None, 27.94,0.199, 272.9, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2018-06-25 22:00:00, None, None, None, None,26
None,1.04,20.14, None, None, None, None, 6.197,0.172, 3.326, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2018-06-25 23:00:00, None, None, None, None,26
None,0.966,20.16, None, None, None, None, 3.096,0.006, 24.17, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2018-06-26 00:00:00, None, None, None, None,26
None,2.022,19.84, None, None, None, None, 0.431,0.001, 9.7, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2018-06-26 01:00:00, None, None, None, None,26
None,1.686,19.94, None, None, None, None, 0.163,0.0, 317.1, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2018-06-26 02:00:00, None, None, None, None,26
None,1.339,20.05, None, None, None, None, 13.9,0.06, 286.0, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2018-06-26 03:00:00, None, None, None, None,26
None,1.554,19.98, None, None, None, None, 0.006,0.001, 220.8, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2018-06-26 04:00:00, None, None, None, None,26
None,1.442,20.02, None, None, None, None, 3.309,0.004, 308.4, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2018-06-26 05:00:00, None, None, None, None,26
None,1.741,19.93, None, None, None, None, 14.38,0.044, 213.9, None, None, None, None, None,-19.0, None, None, None, None, None, None, None,2018-06-26 06:00:00, None, None, None, None,26
None,3.409,19.43, None, None, None, None, 3.518,0.055, 195.3, None, None, None, None, None,-18.0, None, None, None, None, None, None, None,2018-06-26 07:00:00, None, None, None, None,26
None,9.83,17.0, None, None, None, None, 44.14,4.05, 224.8, None, None, None, None, None,-14.0, None, None, None, None, None, None, None,2018-06-26 12:00:00, None, None, None, None,26
None,8.72,17.27, None, None, None, None, 28.17,5.748, 210.8, None, None, None, None, None,-15.0, None, None, None, None, None, None, None,2018-06-26 13:00:00, None, None, None, None,26
