wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
103.0, None, None,0.0, None,4.1, None,12.5, None, None,78.0,2017-05-28 00:00:00, None,22
117.0, None, None,0.0, None,3.1, None,12.1, None, None,83.0,2017-05-28 01:00:00, None,22
161.0, None, None,0.0, None,4.8, None,12.1, None, None,79.0,2017-05-28 02:00:00, None,22
111.0, None, None,0.0, None,4.8, None,11.6, None, None,82.0,2017-05-28 03:00:00, None,22
120.0, None, None,0.0, None,4.2, None,11.7, None, None,82.0,2017-05-28 04:00:00, None,22
131.0, None, None,0.0, None,3.2, None,11.1, None, None,84.0,2017-05-28 05:00:00, None,22
135.0, None, None,0.0, None,4.6, None,11.6, None, None,84.0,2017-05-28 06:00:00, None,22
110.0, None, None,0.0, None,3.6, None,11.9, None, None,90.0,2017-05-28 07:00:00, None,22
112.0, None, None,0.0, None,3.7, None,12.4, None, None,87.0,2017-05-28 08:00:00, None,22
92.0, None, None,0.0, None,5.4, None,21.1, None, None,41.0,2017-05-28 09:00:00, None,22
244.0, None, None,0.0, None,6.1, None,25.9, None, None,31.0,2017-05-28 10:00:00, None,22
261.0, None, None,0.0, None,5.9, None,27.8, None, None,29.0,2017-05-28 11:00:00, None,22
243.0, None, None,0.0, None,6.0, None,29.4, None, None,27.0,2017-05-28 12:00:00, None,22
247.0, None, None,0.0, None,6.9, None,29.9, None, None,26.0,2017-05-28 13:00:00, None,22
209.0, None, None,0.0, None,10.1, None,30.1, None, None,19.0,2017-05-28 14:00:00, None,22
196.0, None, None,0.0, None,8.9, None,30.2, None, None,21.0,2017-05-28 15:00:00, None,22
203.0, None, None,0.0, None,10.1, None,30.0, None, None,21.0,2017-05-28 16:00:00, None,22
206.0, None, None,0.0, None,10.4, None,28.7, None, None,25.0,2017-05-28 17:00:00, None,22
207.0, None, None,0.0, None,6.9, None,27.3, None, None,28.0,2017-05-28 18:00:00, None,22
146.0, None, None,0.0, None,3.1, None,22.3, None, None,49.0,2017-05-28 19:00:00, None,22
162.0, None, None,0.0, None,6.9, None,17.2, None, None,64.0,2017-05-28 20:00:00, None,22
134.0, None, None,0.0, None,4.4, None,15.0, None, None,69.0,2017-05-28 21:00:00, None,22
103.0, None, None,0.0, None,2.7, None,14.0, None, None,68.0,2017-05-28 22:00:00, None,22
102.0, None, None,0.0, None,4.5, None,13.8, None, None,70.0,2017-05-28 23:00:00, None,22
114.0, None, None,0.0, None,4.6, None,13.0, None, None,70.0,2017-05-29 00:00:00, None,22
104.0, None, None,0.0, None,3.9, None,12.7, None, None,71.0,2017-05-29 01:00:00, None,22
118.0, None, None,0.0, None,4.1, None,12.6, None, None,71.0,2017-05-29 02:00:00, None,22
112.0, None, None,0.0, None,3.8, None,12.1, None, None,71.0,2017-05-29 03:00:00, None,22
112.0, None, None,0.0, None,3.6, None,11.5, None, None,74.0,2017-05-29 04:00:00, None,22
92.0, None, None,0.0, None,2.5, None,11.8, None, None,75.0,2017-05-29 05:00:00, None,22
105.0, None, None,0.0, None,3.1, None,11.3, None, None,86.0,2017-05-29 06:00:00, None,22
115.0, None, None,0.0, None,3.1, None,11.9, None, None,87.0,2017-05-29 07:00:00, None,22
100.0, None, None,0.0, None,4.3, None,12.7, None, None,84.0,2017-05-29 08:00:00, None,22
43.0, None, None,0.0, None,3.4, None,21.8, None, None,38.0,2017-05-29 09:00:00, None,22
237.0, None, None,0.0, None,8.4, None,25.4, None, None,28.0,2017-05-29 10:00:00, None,22
263.0, None, None,0.0, None,5.7, None,26.9, None, None,29.0,2017-05-29 11:00:00, None,22
248.0, None, None,0.0, None,6.7, None,28.4, None, None,28.0,2017-05-29 12:00:00, None,22
260.0, None, None,0.0, None,6.6, None,30.2, None, None,25.0,2017-05-29 13:00:00, None,22
243.0, None, None,0.0, None,8.4, None,29.6, None, None,28.0,2017-05-29 14:00:00, None,22
230.0, None, None,0.0, None,6.1, None,28.5, None, None,29.0,2017-05-29 15:00:00, None,22
259.0, None, None,0.0, None,4.6, None,29.7, None, None,28.0,2017-05-29 16:00:00, None,22
263.0, None, None,0.0, None,4.5, None,29.4, None, None,28.0,2017-05-29 17:00:00, None,22
234.0, None, None,0.0, None,1.8, None,27.1, None, None,45.0,2017-05-29 18:00:00, None,22
110.0, None, None,0.0, None,2.5, None,22.3, None, None,63.0,2017-05-29 19:00:00, None,22
98.0, None, None,0.0, None,4.1, None,17.6, None, None,70.0,2017-05-29 20:00:00, None,22
137.0, None, None,0.0, None,3.8, None,16.2, None, None,68.0,2017-05-29 21:00:00, None,22
118.0, None, None,0.0, None,3.7, None,15.4, None, None,72.0,2017-05-29 22:00:00, None,22
109.0, None, None,0.0, None,2.4, None,14.1, None, None,76.0,2017-05-29 23:00:00, None,22
105.0, None, None,0.0, None,2.5, None,13.8, None, None,67.0,2017-05-30 00:00:00, None,22
128.0, None, None,0.0, None,1.9, None,13.4, None, None,76.0,2017-05-30 01:00:00, None,22
99.0, None, None,0.0, None,2.2, None,13.1, None, None,80.0,2017-05-30 02:00:00, None,22
67.0, None, None,0.0, None,1.8, None,12.4, None, None,82.0,2017-05-30 03:00:00, None,22
123.0, None, None,0.0, None,1.7, None,11.6, None, None,87.0,2017-05-30 04:00:00, None,22
115.0, None, None,0.0, None,2.1, None,11.1, None, None,92.0,2017-05-30 05:00:00, None,22
3.0, None, None,0.0, None,3.5, None,12.8, None, None,88.0,2017-05-30 06:00:00, None,22
231.0, None, None,0.0, None,7.2, None,15.0, None, None,77.0,2017-05-30 07:00:00, None,22
317.0, None, None,0.0, None,4.4, None,15.0, None, None,77.0,2017-05-30 08:00:00, None,22
204.0, None, None,0.0, None,5.9, None,14.7, None, None,80.0,2017-05-30 09:00:00, None,22
337.0, None, None,0.0, None,4.4, None,13.9, None, None,87.0,2017-05-30 10:00:00, None,22
159.0, None, None,1.0, None,5.9, None,13.3, None, None,96.0,2017-05-30 11:00:00, None,22
237.0, None, None,1.4, None,5.2, None,13.8, None, None,98.0,2017-05-30 12:00:00, None,22
182.0, None, None,3.2, None,3.9, None,13.4, None, None,98.0,2017-05-30 13:00:00, None,22
45.0, None, None,0.4, None,4.3, None,13.7, None, None,98.0,2017-05-30 14:00:00, None,22
353.0, None, None,1.2, None,7.3, None,14.1, None, None,97.0,2017-05-30 15:00:00, None,22
198.0, None, None,0.0, None,8.6, None,15.0, None, None,92.0,2017-05-30 16:00:00, None,22
303.0, None, None,0.0, None,3.5, None,13.0, None, None,95.0,2017-05-30 17:00:00, None,22
25.0, None, None,0.0, None,5.1, None,13.7, None, None,93.0,2017-05-30 18:00:00, None,22
