WDIR_VECT,time,HUMIDITY,week_of_year
88.1,2022-09-03 00:00:00,65.9,36
93.8,2022-09-03 01:00:00,62.7,36
51.6,2022-09-03 02:00:00,74.1,36
95.0,2022-09-03 03:00:00,75.4,36
97.0,2022-09-03 04:00:00,83.1,36
53.4,2022-09-03 05:00:00,88.9,36
272.0,2022-09-03 06:00:00,90.8,36
273.4,2022-09-03 07:00:00,87.6,36
260.0,2022-09-03 08:00:00,76.9,36
265.6,2022-09-03 09:00:00,71.9,36
269.0,2022-09-03 10:00:00,59.1,36
276.5,2022-09-03 11:00:00,51.7,36
265.3,2022-09-03 12:00:00,41.9,36
269.6,2022-09-03 13:00:00,36.5,36
244.5,2022-09-03 14:00:00,31.4,36
258.4,2022-09-03 15:00:00,29.6,36
268.8,2022-09-03 16:00:00,27.4,36
274.7,2022-09-03 17:00:00,27.7,36
272.1,2022-09-03 18:00:00,30.5,36
261.3,2022-09-03 19:00:00,34.5,36
265.3,2022-09-03 20:00:00,36.7,36
269.7,2022-09-03 21:00:00,37.7,36
224.4,2022-09-03 22:00:00,42.0,36
157.9,2022-09-03 23:00:00,55.7,36
251.8,2022-09-04 00:00:00,54.3,36
280.5,2022-09-04 01:00:00,62.1,36
297.0,2022-09-04 02:00:00,65.0,36
307.9,2022-09-04 03:00:00,68.8,36
142.9,2022-09-04 04:00:00,72.9,36
42.3,2022-09-04 05:00:00,77.2,36
111.9,2022-09-04 06:00:00,72.0,36
157.9,2022-09-04 07:00:00,61.5,36
224.1,2022-09-04 08:00:00,54.8,36
209.2,2022-09-04 09:00:00,51.8,36
195.4,2022-09-04 10:00:00,50.1,36
225.1,2022-09-04 11:00:00,40.1,36
240.5,2022-09-04 12:00:00,41.5,36
239.7,2022-09-04 13:00:00,43.5,36
243.1,2022-09-04 14:00:00,38.2,36
244.1,2022-09-04 15:00:00,35.5,36
234.6,2022-09-04 16:00:00,37.0,36
244.9,2022-09-04 17:00:00,37.9,36
248.8,2022-09-04 18:00:00,37.3,36
216.2,2022-09-04 19:00:00,44.2,36
225.0,2022-09-04 20:00:00,49.5,36
229.5,2022-09-04 21:00:00,52.2,36
266.9,2022-09-04 22:00:00,54.0,36
254.9,2022-09-04 23:00:00,55.0,36
255.2,2022-09-05 00:00:00,58.0,36
248.4,2022-09-05 01:00:00,57.5,36
248.2,2022-09-05 02:00:00,58.1,36
247.8,2022-09-05 03:00:00,57.2,36
228.2,2022-09-05 04:00:00,56.1,36
229.5,2022-09-05 05:00:00,58.0,36
241.6,2022-09-05 06:00:00,61.1,36
244.1,2022-09-05 07:00:00,56.1,36
240.7,2022-09-05 08:00:00,50.4,36
237.6,2022-09-05 09:00:00,47.8,36
246.0,2022-09-05 10:00:00,43.7,36
246.9,2022-09-05 11:00:00,43.0,36
243.8,2022-09-05 12:00:00,40.4,36
253.6,2022-09-05 13:00:00,39.6,36
247.0,2022-09-05 14:00:00,39.5,36
255.4,2022-09-05 15:00:00,35.9,36
256.0,2022-09-05 16:00:00,36.9,36
258.9,2022-09-05 17:00:00,37.4,36
258.3,2022-09-05 18:00:00,39.6,36
250.9,2022-09-05 19:00:00,44.7,36
254.1,2022-09-05 20:00:00,48.9,36
252.7,2022-09-05 21:00:00,49.1,36
240.5,2022-09-05 22:00:00,48.9,36
324.3,2022-09-05 23:00:00,58.0,36
287.6,2022-09-06 00:00:00,60.2,36
