time,tasmin,tasmax,pcp,week_of_year
2017-11-26,-3.6,0.3,55.4,48
2017-11-27,-5.3,-2.1,12.2,48
2017-11-28,-2.7,-1.5,30.0,48
2017-11-29,-4.3,-0.7,43.3,48
2017-11-30,-3.7,-1.9,26.5,48
2017-12-01,-6.9,-1.6,25.0,48
2017-12-02,-10.8,-4.3,4.7,48
