WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
None, None,3.705, None, 70.7,2017-01-08 00:00:00, None, -12.07,2
None, None,3.418, None, 70.6,2017-01-08 01:00:00, None, -12.66,2
None, None,2.88, None, 69.23,2017-01-08 02:00:00, None, -13.28,2
None, None,2.468, None, 69.35,2017-01-08 03:00:00, None, -13.71,2
None, None,3.017, None, 69.36,2017-01-08 04:00:00, None, -14.09,2
None, None,2.939, None, 69.29,2017-01-08 05:00:00, None, -14.58,2
None, None,2.562, None, 69.66,2017-01-08 06:00:00, None, -14.89,2
None, None,2.412, None, 70.9,2017-01-08 07:00:00, None, -15.13,2
None, None,2.654, None, 71.3,2017-01-08 08:00:00, None, -15.4,2
None, None,2.261, None, 73.6,2017-01-08 09:00:00, None, -15.45,2
None, None,2.431, None, 74.7,2017-01-08 10:00:00, None, -15.47,2
None, None,2.538, None, 74.4,2017-01-08 11:00:00, None, -15.37,2
None, None,2.232, None, 74.2,2017-01-08 12:00:00, None, -15.05,2
None, None,2.581, None, 73.2,2017-01-08 13:00:00, None, -14.48,2
None, None,3.631, None, 70.4,2017-01-08 14:00:00, None, -14.1,2
None, None,3.621, None, 71.4,2017-01-08 15:00:00, None, -14.31,2
None, None,3.17, None, 72.5,2017-01-08 16:00:00, None, -14.46,2
None, None,2.623, None, 73.9,2017-01-08 17:00:00, None, -14.83,2
None, None,2.491, None, 74.4,2017-01-08 18:00:00, None, -14.87,2
None, None,2.916, None, 74.0,2017-01-08 19:00:00, None, -14.83,2
None, None,2.661, None, 81.3,2017-01-08 20:00:00, None, -15.0,2
None, None,1.956, None, 85.8,2017-01-08 21:00:00, None, -15.17,2
None, None,2.562, None, 86.0,2017-01-08 22:00:00, None, -15.17,2
None, None,2.4, None, 86.2,2017-01-08 23:00:00, None, -15.12,2
None, None,2.004, None, 86.5,2017-01-09 00:00:00, None, -15.02,2
