WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None, 0.515999, None, 91.0,2017-01-08 00:00:00, -13.22,2
None, None, None, 0.361, None, 91.7,2017-01-08 01:00:00, -13.39,2
None, None, None, 0.611, None, 91.7,2017-01-08 02:00:00, -13.45,2
None, None, None, 0.411, None, 92.2,2017-01-08 03:00:00, -14.3,2
None, None, None, 0.952, None, 92.4,2017-01-08 04:00:00, -15.97,2
None, None, None, 0.592998, None, 91.4,2017-01-08 05:00:00, -16.28,2
None, None, None, 0.746999, None, 91.9,2017-01-08 06:00:00, -14.68,2
None, None, None, 0.677999, None, 92.4,2017-01-08 07:00:00, -13.56,2
None, None, None, 0.574998, None, 91.6,2017-01-08 08:00:00, -13.18,2
None, None, None, 0.597, None, 91.3,2017-01-08 09:00:00, -12.52,2
None, None, None, 0.671, None, 88.1,2017-01-08 10:00:00, -11.49,2
None, None, None, 0.716, None, 83.4,2017-01-08 11:00:00, -10.62,2
None, None, None, 0.342999, None, 81.9,2017-01-08 12:00:00, -10.14,2
None, None, None, 0.626999, None, 82.8,2017-01-08 13:00:00, -9.93,2
None, None, None, 0.418, None, 83.9,2017-01-08 14:00:00, -9.39,2
None, None, None, 0.575999, None, 84.2,2017-01-08 15:00:00, -8.96,2
None, None, None, 0.374, None, 86.2,2017-01-08 16:00:00, -8.7,2
None, None, None, 0.899999, None, 89.7,2017-01-08 17:00:00, -8.28,2
None, None, None, 0.841, None, 95.1,2017-01-08 18:00:00, -7.68,2
None, None, None, 0.377999, None, 96.6,2017-01-08 19:00:00, -7.28,2
None, None, None, 0.917999, None, 96.8,2017-01-08 20:00:00, -6.937,2
None, None, None, 1.003, None, 97.1,2017-01-08 21:00:00, -6.438,2
None, None, None, 0.709999, None, 97.1,2017-01-08 22:00:00, -6.375,2
None, None, None, 0.470999, None, 96.9,2017-01-08 23:00:00, -6.319,2
None, None, None, 0.773, None, 96.3,2017-01-09 00:00:00, -6.64,2
None, None, None, 0.398, None, 96.4,2017-01-09 01:00:00, -6.621,2
None, None, None, 0.416, None, 96.1,2017-01-09 02:00:00, -6.557,2
None, None, None, 0.469, None, 96.1,2017-01-09 03:00:00, -6.52,2
None, None, None, 0.568, None, 96.0,2017-01-09 04:00:00, -6.484,2
None, None, None, 0.885999, None, 96.5,2017-01-09 05:00:00, -6.459,2
None, None, None, 1.459, None, 96.8,2017-01-09 06:00:00, -6.373,2
None, None, None, 0.976, None, 96.4,2017-01-09 07:00:00, -5.935,2
None, None, None, 0.620998, None, 96.6,2017-01-09 08:00:00, -5.865,2
None, None, None, 0.976, None, 96.0,2017-01-09 09:00:00, -5.586,2
