station_observations
TempC, SolarRadiationWm, RH, Wetness, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-0.088, 0.6, 97.8, 95.29, 0.0, 904.85, 0.0, 0.76, 2020-01-01 00:00:00, 301.8, -0.4
-0.06, 0.6, 97.8, 94.71, 0.0, 904.95, 0.0, 0.0, 2020-01-01 01:00:00, 304.7, -0.4
-0.143, 0.6, 97.9, 87.06, 0.0, 905.05, 0.0, 0.0, 2020-01-01 02:00:00, 304.7, -0.4
-0.143, 0.6, 97.9, 85.29, 0.0, 905.35, 0.2, 0.0, 2020-01-01 03:00:00, 304.7, -0.4
-0.171, 0.6, 98.0, 100.0, 0.0, 905.65, 0.0, 0.0, 2020-01-01 04:00:00, 352.4, -0.5
-0.199, 0.6, 98.0, 100.0, 0.0, 905.95, 0.0, 0.25, 2020-01-01 05:00:00, 0.0, -0.5
-0.227, 0.6, 98.0, 100.0, 0.0, 905.95, 0.0, 0.0, 2020-01-01 06:00:00, 0.0, -0.5
-0.143, 0.6, 98.0, 100.0, 0.0, 906.35, 0.0, 0.0, 2020-01-01 07:00:00, 0.0, -0.4
-0.116, 0.6, 98.0, 88.24, 0.0, 906.95, 0.0, 0.0, 2020-01-01 08:00:00, 0.0, -0.4
-0.032, 9.4, 98.1, 94.71, 0.0, 907.55, 0.0, 0.25, 2020-01-01 09:00:00, 342.6, -0.3
0.19, 80.6, 98.1, 96.47, 0.0, 908.05, 0.0, 0.5, 2020-01-01 10:00:00, 179.7, -0.1
0.246, 46.9, 98.0, 97.65, 0.0, 908.35, 0.2, 1.51, 2020-01-01 11:00:00, 206.4, 0.0
0.301, 48.1, 97.9, 99.41, 0.25, 908.35, 0.2, 2.77, 2020-01-01 12:00:00, 175.5, 0.0
0.107, 41.9, 97.7, 98.82, 0.5, 908.35, 0.0, 3.27, 2020-01-01 13:00:00, 171.3, -0.2
0.107, 29.4, 97.5, 97.06, 0.76, 908.15, 0.4, 4.03, 2020-01-01 14:00:00, 150.2, -0.2
0.218, 10.6, 97.4, 98.24, 1.01, 908.35, 0.2, 4.28, 2020-01-01 15:00:00, 168.5, -0.1
0.412, 1.9, 97.5, 98.82, 1.51, 908.95, 0.0, 4.78, 2020-01-01 16:00:00, 175.5, 0.1
0.246, 0.6, 97.0, 98.24, 1.01, 909.15, 0.4, 4.53, 2020-01-01 17:00:00, 162.9, -0.2
0.687, 0.6, 93.3, 85.88, 1.26, 909.75, 0.2, 7.05, 2020-01-01 18:00:00, 206.4, -0.3
-0.732, 0.6, 88.6, 100.0, 2.27, 911.15, 0.0, 6.04, 2020-01-01 19:00:00, 238.7, -2.4
-1.814, 0.6, 84.6, 47.65, 2.27, 912.45, 0.0, 6.3, 2020-01-01 20:00:00, 247.1, -4.1
-2.976, 0.6, 84.4, 25.29, 2.01, 913.55, 0.0, 5.29, 2020-01-01 21:00:00, 240.1, -5.2
-3.777, 0.6, 84.3, 15.29, 2.01, 914.75, 0.0, 6.3, 2020-01-01 22:00:00, 240.1, -6.0
-3.926, 0.6, 85.8, 12.94, 1.76, 915.85, 0.0, 6.04, 2020-01-01 23:00:00, 226.0, -6.0
-4.227, 0.6, 85.5, 9.41, 2.52, 916.15, 0.0, 6.04, 2020-01-02 00:00:00, 226.0, -6.3
-4.59, 0.6, 86.2, 9.41, 2.52, 916.95, 0.0, 5.79, 2020-01-02 01:00:00, 233.1, -6.6
-5.049, 0.6, 85.2, 10.59, 3.78, 917.45, 0.0, 8.56, 2020-01-02 02:00:00, 244.3, -7.2
-5.264, 0.6, 85.2, 6.47, 3.78, 918.05, 0.0, 8.06, 2020-01-02 03:00:00, 247.1, -7.4
-5.948, 0.6, 85.0, 5.88, 3.53, 918.65, 0.0, 7.81, 2020-01-02 04:00:00, 251.3, -8.1
-6.136, 0.6, 83.7, 4.71, 3.53, 919.25, 0.0, 7.81, 2020-01-02 05:00:00, 252.7, -8.5
-6.515, 0.6, 82.1, 5.88, 2.52, 919.85, 0.0, 7.81, 2020-01-02 06:00:00, 256.9, -9.1
-8.864, 0.6, 86.7, 18.82, 0.25, 920.65, 0.0, 2.27, 2020-01-02 07:00:00, 136.2, -10.7
-12.565, 0.6, 90.4, 17.65, 0.0, 921.65, 0.0, 2.27, 2020-01-02 08:00:00, 167.1, -13.8
-10.686, 28.1, 92.2, 25.29, 0.0, 922.65, 0.0, 2.27, 2020-01-02 09:00:00, 227.4, -11.7
-7.284, 126.9, 89.5, 28.24, 0.25, 923.55, 0.0, 2.52, 2020-01-02 10:00:00, 157.2, -8.7
-5.574, 171.9, 83.1, 0.0, 0.5, 923.75, 0.0, 3.27, 2020-01-02 11:00:00, 148.8, -8.0
-5.049, 194.4, 79.6, 0.0, 0.76, 924.05, 0.0, 3.78, 2020-01-02 12:00:00, 171.3, -8.0
-4.56, 178.1, 78.5, 0.0, 1.26, 924.15, 0.0, 3.78, 2020-01-02 13:00:00, 155.8, -7.7
