time,TEMP_MEAN,HUMIDITY,week_of_year
2018-09-24 00:00:00,7.6, 72.2,39
2018-09-24 01:00:00,6.7, 76.7,39
2018-09-24 02:00:00,5.3, 88.1,39
2018-09-24 03:00:00,4.2, 98.5,39
2018-09-24 04:00:00,4.3, 100.0,39
2018-09-24 05:00:00,4.6, 100.0,39
2018-09-24 06:00:00,3.7, 100.0,39
2018-09-24 07:00:00,3.5, 100.0,39
2018-09-24 08:00:00,2.2, 100.0,39
2018-09-24 09:00:00,2.7, 100.0,39
2018-09-24 10:00:00,7.1, 83.2,39
2018-09-24 11:00:00,8.6, 69.2,39
2018-09-24 12:00:00,10.5, 60.4,39
2018-09-24 13:00:00,12.8, 47.3,39
2018-09-24 14:00:00,14.6, 35.6,39
2018-09-24 15:00:00,15.5, 33.8,39
2018-09-24 16:00:00,16.0, 32.8,39
2018-09-24 17:00:00,16.2, 34.4,39
2018-09-24 18:00:00,16.7, 32.4,39
2018-09-24 19:00:00,16.5, 33.5,39
2018-09-24 20:00:00,13.2, 48.9,39
2018-09-24 21:00:00,11.7, 56.7,39
2018-09-24 22:00:00,8.3, 68.4,39
2018-09-24 23:00:00,5.5, 79.1,39
2018-09-25 00:00:00,4.1, 82.9,39
2018-09-25 01:00:00,3.5, 85.5,39
2018-09-25 02:00:00,1.6, 96.9,39
2018-09-25 03:00:00,0.5, 100.0,39
2018-09-25 04:00:00,-0.2, 100.0,39
2018-09-25 05:00:00,-0.8, 100.0,39
2018-09-25 06:00:00,-1.4, 100.0,39
2018-09-25 07:00:00,-1.7, 100.0,39
2018-09-25 08:00:00,-2.2, None,39
2018-09-25 09:00:00,-1.0, None,39
2018-09-25 10:00:00,2.1, 100.0,39
2018-09-25 11:00:00,6.0, 83.1,39
2018-09-25 12:00:00,9.7, 62.7,39
2018-09-25 13:00:00,12.3, 52.1,39
2018-09-25 14:00:00,14.4, 44.3,39
2018-09-25 15:00:00,16.0, 36.6,39
2018-09-25 16:00:00,17.2, 30.2,39
2018-09-25 17:00:00,18.1, 29.2,39
2018-09-25 18:00:00,18.4, 29.7,39
2018-09-25 19:00:00,17.2, 33.8,39
2018-09-25 20:00:00,14.2, 45.3,39
2018-09-25 21:00:00,10.7, 59.3,39
2018-09-25 22:00:00,7.8, 70.3,39
2018-09-25 23:00:00,6.8, 76.2,39
2018-09-26 00:00:00,6.0, 80.5,39
2018-09-26 01:00:00,4.8, 84.3,39
2018-09-26 02:00:00,3.7, 88.7,39
2018-09-26 03:00:00,2.3, 100.0,39
2018-09-26 04:00:00,1.2, 100.0,39
2018-09-26 05:00:00,1.0, 100.0,39
2018-09-26 06:00:00,0.6, 100.0,39
2018-09-26 07:00:00,-0.8, 100.0,39
2018-09-26 08:00:00,-1.3, 100.0,39
2018-09-26 09:00:00,-0.3, None,39
2018-09-26 10:00:00,2.2, 100.0,39
2018-09-26 11:00:00,5.2, 91.6,39
2018-09-26 12:00:00,8.2, 70.7,39
2018-09-26 13:00:00,10.9, 57.9,39
2018-09-26 14:00:00,13.4, 46.9,39
2018-09-26 15:00:00,15.0, 41.0,39
2018-09-26 16:00:00,16.9, 35.6,39
2018-09-26 17:00:00,16.7, 36.2,39
2018-09-26 18:00:00,16.2, 40.1,39
2018-09-26 19:00:00,15.5, 41.2,39
2018-09-26 20:00:00,14.2, 44.8,39
2018-09-26 21:00:00,13.2, 51.3,39
2018-09-26 22:00:00,12.5, 54.8,39
2018-09-26 23:00:00,11.7, 59.3,39
2018-09-27 00:00:00,11.2, 63.0,39
2018-09-27 01:00:00,11.0, 64.3,39
2018-09-27 02:00:00,10.4, 68.1,39
2018-09-27 03:00:00,9.8, 72.0,39
2018-09-27 04:00:00,9.4, 74.5,39
2018-09-27 05:00:00,8.6, 78.1,39
2018-09-27 06:00:00,8.9, 77.8,39
2018-09-27 07:00:00,8.5, 78.9,39
2018-09-27 08:00:00,6.5, 88.4,39
2018-09-27 09:00:00,4.9, 99.6,39
2018-09-27 10:00:00,7.1, 86.5,39
2018-09-27 11:00:00,10.1, 75.1,39
2018-09-27 12:00:00,13.1, 62.5,39
2018-09-27 13:00:00,15.1, 51.9,39
2018-09-27 14:00:00,16.7, 44.4,39
2018-09-27 15:00:00,16.1, 46.0,39
2018-09-27 16:00:00,15.5, 46.6,39
2018-09-27 17:00:00,14.2, 46.9,39
2018-09-27 18:00:00,12.6, 50.7,39
