WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
184.4, 8.8, 74.0,71.26,2018-09-24 00:00:00,9.26,39
275.7, 9.3, 71.3,75.72,2018-09-24 01:00:00,8.32,39
111.9, 8.3, 75.7,80.0,2018-09-24 02:00:00,7.103,39
120.8, 7.1, 80.0,88.2,2018-09-24 03:00:00,5.153,39
94.7, 5.2, 88.2,91.8,2018-09-24 04:00:00,3.736,39
100.9, 3.7, 91.8,94.0,2018-09-24 05:00:00,2.694,39
101.0, 2.7, 94.0,94.8,2018-09-24 06:00:00,2.29,39
105.3, 2.3, 94.8,94.8,2018-09-24 07:00:00,2.86,39
139.4, 2.9, 94.8,93.6,2018-09-24 08:00:00,3.459,39
111.4, 3.5, 93.6,90.7,2018-09-24 09:00:00,5.73,39
284.9, 5.7, 90.7,80.3,2018-09-24 10:00:00,8.83,39
232.3, 8.8, 80.3,64.12,2018-09-24 11:00:00,12.5,39
307.3, 12.5, 64.1,52.29,2018-09-24 12:00:00,14.48,39
289.9, 14.5, 52.3,46.84,2018-09-24 13:00:00,15.2,39
283.3, 15.2, 46.8,41.06,2018-09-24 14:00:00,15.98,39
294.9, 16.0, 41.1,40.28,2018-09-24 15:00:00,16.23,39
295.3, 16.2, 40.3,39.92,2018-09-24 16:00:00,16.83,39
306.6, 16.8, 39.9,42.98,2018-09-24 17:00:00,16.4,39
279.0, 16.4, 43.0,48.59,2018-09-24 18:00:00,15.08,39
263.8, 15.1, 48.6,46.28,2018-09-24 19:00:00,14.34,39
280.9, 14.3, 46.3,53.55,2018-09-24 20:00:00,12.64,39
289.5, 12.6, 53.6,61.36,2018-09-24 21:00:00,10.89,39
65.0, 10.9, 61.4,60.62,2018-09-24 22:00:00,10.85,39
345.0, 10.9, 60.6,64.88,2018-09-24 23:00:00,10.03,39
260.7, 10.0, 64.9,71.18,2018-09-25 00:00:00,8.85,39
119.4, 8.9, 71.2,75.11,2018-09-25 01:00:00,8.12,39
103.6, 8.1, 75.1,80.8,2018-09-25 02:00:00,6.673,39
126.9, 6.7, 80.8,84.5,2018-09-25 03:00:00,5.674,39
284.7, 5.7, 84.5,83.4,2018-09-25 04:00:00,5.438,39
8.4, 5.4, 83.4,84.3,2018-09-25 05:00:00,5.374,39
283.2, 5.4, 84.3,89.6,2018-09-25 06:00:00,3.454,39
104.3, 3.5, 89.6,92.4,2018-09-25 07:00:00,2.617,39
100.6, 2.6, 92.4,88.5,2018-09-25 08:00:00,4.574,39
101.6, 4.6, 88.5,74.53,2018-09-25 09:00:00,8.71,39
274.1, 8.7, 74.5,58.63,2018-09-25 10:00:00,11.47,39
294.7, 11.5, 58.6,52.58,2018-09-25 11:00:00,12.67,39
302.2, 12.7, 52.6,48.49,2018-09-25 12:00:00,13.75,39
302.2, 13.8, 48.5,44.74,2018-09-25 13:00:00,14.76,39
301.4, 14.8, 44.7,40.86,2018-09-25 14:00:00,15.94,39
308.0, 15.9, 40.9,38.98,2018-09-25 15:00:00,16.83,39
307.0, 16.8, 39.0,38.42,2018-09-25 16:00:00,17.29,39
266.2, 17.3, 38.4,39.3,2018-09-25 17:00:00,17.04,39
226.7, 17.0, 39.3,47.63,2018-09-25 18:00:00,14.73,39
263.4, 14.7, 47.6,62.2,2018-09-25 19:00:00,12.11,39
283.5, 12.1, 62.2,68.1,2018-09-25 20:00:00,11.19,39
294.6, 11.2, 68.1,71.36,2018-09-25 21:00:00,10.78,39
283.7, 10.8, 71.4,74.46,2018-09-25 22:00:00,10.27,39
279.0, 10.3, 74.5,75.36,2018-09-25 23:00:00,10.14,39
94.6, 10.1, 75.4,74.64,2018-09-26 00:00:00,10.18,39
180.7, 10.2, 74.6,73.16,2018-09-26 01:00:00,10.45,39
151.5, 10.5, 73.2,72.2,2018-09-26 02:00:00,10.73,39
267.7, 10.7, 72.2,75.44,2018-09-26 03:00:00,10.18,39
266.0, 10.2, 75.4,80.8,2018-09-26 04:00:00,9.27,39
127.0, 9.3, 80.8,84.2,2018-09-26 05:00:00,8.43,39
101.7, 8.4, 84.2,87.8,2018-09-26 06:00:00,7.482,39
269.3, 7.5, 87.8,89.3,2018-09-26 07:00:00,6.751,39
105.3, 6.8, 89.3,83.3,2018-09-26 08:00:00,8.17,39
