TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
-28.8, 4.039, 74.0,73.97,2019-02-05 00:00:00,-28.79,6
-29.0, 3.007, 73.5,73.45,2019-02-05 01:00:00,-29.03,6
-29.3, 1.812, 73.7,73.7,2019-02-05 02:00:00,-29.26,6
-29.4, 2.571, 72.5,72.52,2019-02-05 03:00:00,-29.43,6
-29.3, 1.739, 73.9,73.89,2019-02-05 04:00:00,-29.32,6
-29.1, 1.141, 74.7,74.65,2019-02-05 05:00:00,-29.12,6
-28.8, 1.078, 75.3,75.27,2019-02-05 06:00:00,-28.8,6
-28.5, 0.563, 74.6,74.59,2019-02-05 07:00:00,-28.47,6
-28.1, 0.312, 75.1,75.14,2019-02-05 08:00:00,-28.09,6
-27.8, 1.433, 75.3,75.31,2019-02-05 09:00:00,-27.81,6
-27.3, 1.658, 73.9,73.87,2019-02-05 10:00:00,-27.31,6
-26.4, 1.952, 72.0,71.98,2019-02-05 11:00:00,-26.44,6
-24.7, 0.6, 68.7,68.66,2019-02-05 12:00:00,-24.68,6
-22.9, 0.172, 64.1,64.14,2019-02-05 13:00:00,-22.91,6
-22.3, 0.217, 67.4,67.37,2019-02-05 14:00:00,-22.33,6
-22.0, 0.523, 71.5,71.5,2019-02-05 15:00:00,-22.02,6
-21.8, 0.804, 72.9,72.93,2019-02-05 16:00:00,-21.78,6
-22.6, 0.528, 75.5,75.53,2019-02-05 17:00:00,-22.58,6
-23.7, 1.852, 80.1,80.1,2019-02-05 18:00:00,-23.67,6
-24.4, 2.269, 82.3,82.3,2019-02-05 19:00:00,-24.38,6
-24.6, 1.874, 80.8,80.8,2019-02-05 20:00:00,-24.55,6
-25.3, 1.512, 79.7,79.71,2019-02-05 21:00:00,-25.31,6
-26.1, 0.95, 78.5,78.52,2019-02-05 22:00:00,-26.07,6
-26.5, 1.743, 79.2,79.15,2019-02-05 23:00:00,-26.46,6
-27.0, 1.996, 78.8,78.8,2019-02-06 00:00:00,-27.0,6
-27.2, 1.752, 78.0,78.03,2019-02-06 01:00:00,-27.24,6
-27.7, 1.536, 76.9,76.92,2019-02-06 02:00:00,-27.73,6
-28.1, 1.714, 76.5,76.49,2019-02-06 03:00:00,-28.13,6
-28.4, 1.31, 76.1,76.06,2019-02-06 04:00:00,-28.43,6
-28.8, 1.473, 75.6,75.62,2019-02-06 05:00:00,-28.75,6
-28.8, 1.341, 75.5,75.52,2019-02-06 06:00:00,-28.83,6
-29.4, 1.221, 74.9,74.87,2019-02-06 07:00:00,-29.36,6
-29.7, 1.211, 74.6,74.59,2019-02-06 08:00:00,-29.65,6
-29.5, 1.297, 75.0,74.99,2019-02-06 09:00:00,-29.46,6
-27.8, 1.291, 76.3,76.27,2019-02-06 10:00:00,-27.79,6
-26.3, 1.269, 77.0,77.04,2019-02-06 11:00:00,-26.31,6
-25.6, 1.586, 77.7,77.72,2019-02-06 12:00:00,-25.61,6
-25.0, 2.097, 78.6,78.57,2019-02-06 13:00:00,-25.04,6
-24.3, 2.593, 79.1,79.06,2019-02-06 14:00:00,-24.33,6
-23.8, 2.975, 79.3,79.28,2019-02-06 15:00:00,-23.83,6
-23.5, 2.807, 79.1,79.14,2019-02-06 16:00:00,-23.49,6
-24.0, 2.678, 78.1,78.06,2019-02-06 17:00:00,-23.95,6
-24.5, 2.778, 77.3,77.33,2019-02-06 18:00:00,-24.53,6
-24.5, 4.055, 79.2,79.2,2019-02-06 19:00:00,-24.51,6
-24.4, 4.58, 78.8,78.8,2019-02-06 20:00:00,-24.35,6
-24.4, 4.88, 78.4,78.4,2019-02-06 21:00:00,-24.38,6
-24.7, 3.583, 78.2,78.23,2019-02-06 22:00:00,-24.66,6
-25.0, 3.255, 78.5,78.47,2019-02-06 23:00:00,-24.96,6
-25.3, 2.418, 78.3,78.34,2019-02-07 00:00:00,-25.28,6
-25.6, 2.07, 76.9,76.94,2019-02-07 01:00:00,-25.6,6
-25.6, 1.483, 76.9,76.86,2019-02-07 02:00:00,-25.62,6
-25.7, 0.719, 78.4,78.4,2019-02-07 03:00:00,-25.69,6
-26.1, 1.191, 78.7,78.66,2019-02-07 04:00:00,-26.1,6
-26.0, 2.024, 79.2,79.21,2019-02-07 05:00:00,-26.04,6
-26.0, 1.928, 79.6,79.63,2019-02-07 06:00:00,-26.0,6
