WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
38.0, -25.0, 1.048, None,2019-02-05 00:00:00, -24.96,6
17.0, -25.7, 0.98, None,2019-02-05 01:00:00, -25.69,6
23.1, -26.0, 1.049, None,2019-02-05 02:00:00, -26.03,6
45.9, -26.8, 0.81, None,2019-02-05 03:00:00, -26.77,6
29.9, -26.6, 0.764998, None,2019-02-05 04:00:00, -26.64,6
19.6, -26.4, 0.824998, None,2019-02-05 05:00:00, -26.43,6
24.0, -26.3, 0.967, None,2019-02-05 06:00:00, -26.31,6
22.5, -25.9, 0.986998, None,2019-02-05 07:00:00, -25.93,6
21.2, -25.6, 0.898, None,2019-02-05 08:00:00, -25.61,6
8.8, -25.2, 0.833, None,2019-02-05 09:00:00, -25.22,6
14.6, -25.5, 1.016, None,2019-02-05 10:00:00, -25.49,6
21.5, -24.7, 1.068, None,2019-02-05 11:00:00, -24.72,6
27.6, -23.0, 1.009, None,2019-02-05 12:00:00, -23.01,6
9.9, -21.0, 0.73, None,2019-02-05 13:00:00, -20.96,6
22.6, -18.7, 0.679, None,2019-02-05 14:00:00, -18.73,6
90.2, -18.0, 1.043, None,2019-02-05 15:00:00, -17.95,6
79.3, -17.2, 0.73, None,2019-02-05 16:00:00, -17.15,6
107.4, -17.5, 1.033, None,2019-02-05 17:00:00, -17.51,6
127.0, -18.3, 0.962998, None,2019-02-05 18:00:00, -18.27,6
357.1, -18.8, 0.568, None,2019-02-05 19:00:00, -18.84,6
66.0, -19.8, 0.596, None,2019-02-05 20:00:00, -19.82,6
332.8, -21.0, 0.856998, None,2019-02-05 21:00:00, -20.96,6
358.7, -22.8, 1.307, None,2019-02-05 22:00:00, -22.82,6
3.9, -23.2, 1.149, None,2019-02-05 23:00:00, -23.17,6
358.4, -23.8, 1.605, None,2019-02-06 00:00:00, -23.84,6
357.2, -24.8, 1.874, None,2019-02-06 01:00:00, -24.75,6
21.6, -25.1, 1.564, None,2019-02-06 02:00:00, -25.14,6
19.9, -25.6, 1.649, None,2019-02-06 03:00:00, -25.61,6
15.4, -26.4, 1.376, None,2019-02-06 04:00:00, -26.44,6
18.0, -26.9, 1.303, None,2019-02-06 05:00:00, -26.85,6
19.9, -27.8, 1.667, None,2019-02-06 06:00:00, -27.8,6
28.2, -28.2, 1.386, None,2019-02-06 07:00:00, -28.24,6
