time,tasmin,tasmax,pcp,week_of_year
2018-10-01,-6.2,4.3,0.0,40
2018-10-02,-4.0,6.8,0.0,40
2018-10-03,-5.3,5.1,0.0,40
2018-10-04,-1.9,12.0,0.0,40
2018-10-05,0.2,12.8,0.0,40
2018-10-06,1.7,12.0,0.0,40
2018-10-07,4.4,7.2,5.0,40
