pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
8.0, None, 328.0, None, -6.6, -6.5, 53.0, None, None, 0.0, 117.0, None,2022-11-26 00:00:00, None,48
7.0, None, 328.0, None, -6.8, -6.5, 53.0, None, None, 0.0, 117.0, None,2022-11-26 01:00:00, None,48
7.0, None, 328.0, None, -6.8, -6.9, 53.0, None, None, 0.0, 117.0, None,2022-11-26 02:00:00, None,48
7.0, None, 328.0, None, -6.0, -6.0, 53.0, None, None, 0.0, 117.0, None,2022-11-26 03:00:00, None,48
6.0, None, 328.0, None, -6.8, -6.6, 53.0, None, None, 0.0, 117.0, None,2022-11-26 04:00:00, None,48
6.0, None, 328.0, None, -7.1, -7.0, 53.0, None, None, 0.0, 116.0, None,2022-11-26 05:00:00, None,48
5.0, None, 328.0, None, -6.3, -6.3, 53.0, None, None, 0.0, 116.0, None,2022-11-26 06:00:00, None,48
4.0, None, 328.0, None, -6.5, -6.4, 52.0, None, None, 0.0, 116.0, None,2022-11-26 07:00:00, None,48
3.0, None, 328.0, None, -6.3, -6.4, 52.0, None, None, 0.0, 116.0, None,2022-11-26 08:00:00, None,48
3.0, None, 329.0, None, -5.6, -5.9, 52.0, None, None, 1.0, 116.0, None,2022-11-26 09:00:00, None,48
2.0, None, 329.0, None, -5.0, -5.5, 52.0, None, None, 0.0, 116.0, None,2022-11-26 10:00:00, None,48
1.0, None, 329.0, None, -4.5, -5.0, 52.0, None, None, 0.0, 117.0, None,2022-11-26 11:00:00, None,48
0.0, None, 328.0, None, -4.9, -5.2, 53.0, None, None, None, 117.0, None,2022-11-26 12:00:00, None,48
1.0, None, 329.0, None, -5.3, -5.7, 53.0, None, None, 1.0, 117.0, None,2022-11-26 13:00:00, None,48
2.0, None, 330.0, None, -5.7, -5.9, 54.0, None, None, 1.0, 117.0, None,2022-11-26 14:00:00, None,48
2.0, None, 330.0, None, -5.9, -6.0, 54.0, None, None, 0.0, 117.0, None,2022-11-26 15:00:00, None,48
2.0, None, 330.0, None, -6.3, -6.3, 52.0, None, None, 0.0, 117.0, None,2022-11-26 16:00:00, None,48
2.0, None, 330.0, None, -6.4, -6.5, 54.0, None, None, 0.0, 117.0, None,2022-11-26 17:00:00, None,48
4.0, None, 332.0, None, -6.5, -6.5, 55.0, None, None, 2.0, 117.0, None,2022-11-26 18:00:00, None,48
5.0, None, 333.0, None, -6.5, -6.5, 57.0, None, None, 1.0, 117.0, None,2022-11-26 19:00:00, None,48
6.0, None, 334.0, None, -6.3, -6.4, 58.0, None, None, 1.0, 117.0, None,2022-11-26 20:00:00, None,48
6.0, None, 334.0, None, -6.3, -6.3, 58.0, None, None, 0.0, 118.0, None,2022-11-26 21:00:00, None,48
7.0, None, 335.0, None, -6.1, -6.2, 58.0, None, None, 1.0, 119.0, None,2022-11-26 22:00:00, None,48
9.0, None, 337.0, None, -6.1, -6.1, 61.0, None, None, 2.0, 121.0, None,2022-11-26 23:00:00, None,48
12.0, None, 340.0, None, -5.9, -5.9, 63.0, None, None, 3.0, 123.0, None,2022-11-27 00:00:00, None,48
14.0, None, 342.0, None, -6.3, -6.6, 67.0, None, None, 2.0, 127.0, None,2022-11-27 01:00:00, None,48
15.0, None, 343.0, None, -7.6, -7.9, 67.0, None, None, 1.0, 127.0, None,2022-11-27 02:00:00, None,48
15.0, None, 343.0, None, -8.1, -8.1, 66.0, None, None, 0.0, 127.0, None,2022-11-27 03:00:00, None,48
15.0, None, 343.0, None, -8.7, -9.1, 66.0, None, None, 0.0, 127.0, None,2022-11-27 04:00:00, None,48
15.0, None, 343.0, None, -9.6, -9.5, 66.0, None, None, 0.0, 127.0, None,2022-11-27 05:00:00, None,48
15.0, None, 343.0, None, -10.2, -10.0, 65.0, None, None, 0.0, 127.0, None,2022-11-27 06:00:00, None,48
15.0, None, 343.0, None, -10.8, -10.4, 65.0, None, None, 0.0, 127.0, None,2022-11-27 07:00:00, None,48
15.0, None, 343.0, None, -10.4, -10.1, 65.0, None, None, 0.0, 127.0, None,2022-11-27 08:00:00, None,48
14.0, None, 343.0, None, -9.8, -10.1, 64.0, None, None, 0.0, 127.0, None,2022-11-27 09:00:00, None,48
14.0, None, 343.0, None, -9.5, -9.9, 64.0, None, None, 0.0, 127.0, None,2022-11-27 10:00:00, None,48
14.0, None, 343.0, None, -9.5, -10.1, 62.0, None, None, 0.0, 127.0, None,2022-11-27 11:00:00, None,48
15.0, None, 343.0, None, -9.3, -10.0, 64.0, None, None, 0.0, 127.0, None,2022-11-27 12:00:00, None,48
14.0, None, 343.0, None, -9.3, -10.0, 64.0, None, None, 0.0, 127.0, None,2022-11-27 13:00:00, None,48
13.0, None, 343.0, None, -9.8, -10.3, 64.0, None, None, 0.0, 127.0, None,2022-11-27 14:00:00, None,48
13.0, None, 343.0, None, -10.6, -10.8, 63.0, None, None, 0.0, 127.0, None,2022-11-27 15:00:00, None,48
13.0, None, 343.0, None, -11.5, -11.4, 62.0, None, None, 0.0, 127.0, None,2022-11-27 16:00:00, None,48
13.0, None, 343.0, None, -13.3, -13.1, 62.0, None, None, 0.0, 127.0, None,2022-11-27 17:00:00, None,48
11.0, None, 343.0, None, -13.5, -13.6, 62.0, None, None, 0.0, 127.0, None,2022-11-27 18:00:00, None,48
11.0, None, 344.0, None, -15.3, -15.4, 64.0, None, None, 1.0, 127.0, None,2022-11-27 19:00:00, None,48
10.0, None, 344.0, None, -16.4, -16.5, 64.0, None, None, 0.0, 127.0, None,2022-11-27 20:00:00, None,48
11.0, None, 345.0, None, -17.1, -17.2, 65.0, None, None, 1.0, 127.0, None,2022-11-27 21:00:00, None,48
9.0, None, 344.0, None, -17.7, -17.8, 64.0, None, None, None, 127.0, None,2022-11-27 22:00:00, None,48
8.0, None, 345.0, None, -19.6, -19.5, 64.0, None, None, 1.0, 127.0, None,2022-11-27 23:00:00, None,48
5.0, None, 345.0, None, -21.2, -20.9, 64.0, None, None, 0.0, 127.0, None,2022-11-28 00:00:00, None,48
3.0, None, 345.0, None, -21.8, -21.4, 64.0, None, None, 0.0, 127.0, None,2022-11-28 01:00:00, None,48
2.0, None, 345.0, None, -23.2, -22.6, 64.0, None, None, 0.0, 127.0, None,2022-11-28 02:00:00, None,48
2.0, None, 345.0, None, -23.6, -23.1, 64.0, None, None, 0.0, 127.0, None,2022-11-28 03:00:00, None,48
3.0, None, 346.0, None, -23.6, -23.4, 64.0, None, None, 1.0, 126.0, None,2022-11-28 04:00:00, None,48
