ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
None, None, -1.0, None,2017-02-20, 18.0,6.0,8
None, None, -1.0, None,2017-02-21, 15.0,7.0,8
None, None, -1.0, None,2017-02-22, 15.0,5.5,8
None, None, -8.5, None,2017-02-23, 14.0,3.0,8
None, None, -4.0, None,2017-02-24, 14.0,4.5,8
