wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
0.0,3.5, None, 0.01,2.0, 101.7,2.1, None, None,91.0,2016-12-30 00:00:00, None, None,53
22.5,3.1, None, 0.07,2.0, 101.8,1.8, None, None,91.0,2016-12-30 01:00:00, None, None,53
22.5,2.9, None, 0.13,2.0, 101.8,1.6, None, None,91.0,2016-12-30 02:00:00, None, None,53
22.5,3.2, None, 0.1,2.0, 101.9,1.9, None, None,91.0,2016-12-30 03:00:00, None, None,53
22.5,1.8, None, 0.12,3.0, 101.9,0.5, None, None,91.0,2016-12-30 04:00:00, None, None,53
22.5,1.4, None, 0.14,1.0, 102.0,0.1, None, None,91.0,2016-12-30 05:00:00, None, None,53
45.0,1.5, None, 0.16,2.0, 102.0,0.2, None, None,92.0,2016-12-30 06:00:00, None, None,53
67.5,1.2, None, 0.15,1.0, 102.1,0.0, None, None,92.0,2016-12-30 07:00:00, None, None,53
None,1.2, None, 0.13,1.0, 102.1,0.0, None, None,92.0,2016-12-30 08:00:00, None, None,53
45.0,1.2, None, 0.09,2.0, 102.1,0.0, None, None,92.0,2016-12-30 09:00:00, None, None,53
22.5,1.0, None, 0.1,4.0, 102.2,-0.2, None, None,92.0,2016-12-30 10:00:00, None, None,53
22.5,1.2, None, 0.1,4.0, 102.2,0.0, None, None,92.0,2016-12-30 11:00:00, None, None,53
22.5,1.4, None, 0.12,1.0, 102.2,0.2, None, None,92.0,2016-12-30 12:00:00, None, None,53
0.0,0.4, None, 0.07,4.0, 102.2,-0.7, None, None,92.0,2016-12-30 13:00:00, None, None,53
22.5,-0.2, None, 0.06,2.0, 102.3,-1.4, None, None,92.0,2016-12-30 14:00:00, None, None,53
337.5,0.3, None, 0.05,2.0, 102.3,-0.8, None, None,92.0,2016-12-30 15:00:00, None, None,53
None,0.5, None, 0.12,0.0, 102.4,-0.7, None, None,92.0,2016-12-30 16:00:00, None, None,53
315.0,0.9, None, 0.21,1.0, 102.5,-0.2, None, None,92.0,2016-12-30 17:00:00, None, None,53
None,1.6, None, 0.28,0.0, 102.6,0.4, None, None,92.0,2016-12-30 18:00:00, None, None,53
202.5,2.5, None, 0.25,1.0, 102.6,1.2, None, None,91.0,2016-12-30 19:00:00, None, None,53
292.5,2.9, None, 0.12,2.0, 102.6,1.4, None, None,90.0,2016-12-30 20:00:00, None, None,53
180.0,3.5, None, 0.03,2.0, 102.6,1.8, None, None,89.0,2016-12-30 21:00:00, None, None,53
None,4.0, None, 0.0,1.0, 102.6,2.0, None, None,87.0,2016-12-30 22:00:00, None, None,53
157.5,4.2, None, 0.0,2.0, 102.6,1.4, None, None,82.0,2016-12-30 23:00:00, None, 0.0,53
None,3.5, None, 0.02,1.0, 102.6,0.5, None, None,81.0,2016-12-31 00:00:00, None, None,53
