wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
89.0, 39.0, 6.6,0.0, 7.1,4.0, 21.6,19.0, 82.0, 0.0, 0.0,46.0,2020-08-05 00:00:00, None,32
82.0, 42.0, 5.4,0.0, 7.2,3.3, 20.5,17.9, 87.0, 0.0, 0.0,49.0,2020-08-05 01:00:00, None,32
87.0, 46.0, 4.0,0.0, 7.1,5.4, 19.0,17.4, 89.0, 0.0, 0.0,49.0,2020-08-05 02:00:00, None,32
88.0, 49.0, 3.3,0.0, 7.0,4.2, 17.9,16.5, 82.0, 0.0, 0.0,51.0,2020-08-05 03:00:00, None,32
80.0, 49.0, 5.4,0.0, 6.6,3.0, 17.4,16.2, 87.0, 0.0, 0.0,50.0,2020-08-05 04:00:00, None,32
90.0, 51.0, 4.2,0.0, 6.3,3.8, 16.5,16.1, 88.0, 0.0, 0.0,54.0,2020-08-05 05:00:00, None,32
92.0, 50.0, 3.0,0.0, 5.8,1.6, 16.2,17.9, 80.0, 0.0, 0.0,52.0,2020-08-05 06:00:00, None,32
304.0, 54.0, 3.8,0.0, 6.8,3.2, 16.1,20.8, 90.0, 0.0, 0.0,48.0,2020-08-05 07:00:00, None,32
275.0, 52.0, 1.6,0.0, 7.9,4.9, 17.9,24.4, 92.0, 0.0, 0.0,43.0,2020-08-05 08:00:00, None,32
253.0, 48.0, 3.2,0.0, 9.4,5.5, 20.8,26.1, 304.0, 0.0, 0.0,37.0,2020-08-05 09:00:00, None,32
281.0, 43.0, 4.9,0.0, 11.0,5.3, 24.4,26.7, 275.0, 0.0, 0.0,38.0,2020-08-05 10:00:00, None,32
244.0, 37.0, 5.5,0.0, 10.3,11.3, 26.1,31.7, 253.0, 0.0, 0.0,23.0,2020-08-05 11:00:00, None,32
209.0, 38.0, 5.3,0.0, 11.2,11.1, 26.7,33.2, 281.0, 0.0, 0.0,15.0,2020-08-05 12:00:00, None,32
218.0, 23.0, 11.3,0.0, 8.0,12.3, 31.7,34.5, 244.0, 0.0, 0.0,15.0,2020-08-05 13:00:00, None,32
236.0, 15.0, 11.1,0.0, 3.1,11.9, 33.2,34.9, 209.0, 0.0, 0.0,16.0,2020-08-05 14:00:00, None,32
241.0, 15.0, 12.3,0.0, 4.1,9.1, 34.5,35.1, 218.0, 0.0, 0.0,16.0,2020-08-05 15:00:00, None,32
250.0, 16.0, 11.9,0.0, 5.4,6.9, 34.9,34.1, 236.0, 0.0, 0.0,16.0,2020-08-05 16:00:00, None,32
251.0, 16.0, 9.1,0.0, 5.5,3.9, 35.1,32.5, 241.0, 0.0, 0.0,19.0,2020-08-05 17:00:00, None,32
354.0, 16.0, 6.9,0.0, 4.7,3.7, 34.1,31.0, 250.0, 0.0, 0.0,20.0,2020-08-05 18:00:00, None,32
359.0, 19.0, 3.9,0.0, 5.9,8.6, 32.5,28.2, 251.0, 0.0, 0.0,29.0,2020-08-05 19:00:00, None,32
64.0, 20.0, 3.7,0.0, 5.4,3.4, 31.0,24.6, 354.0, 0.0, 0.0,35.0,2020-08-05 20:00:00, None,32
62.0, 29.0, 8.6,0.0, 8.5,4.4, 28.2,23.4, 359.0, 0.0, 0.0,38.0,2020-08-05 21:00:00, None,32
61.0, 35.0, 3.4,0.0, 8.1,3.8, 24.6,21.6, 64.0, 0.0, 0.0,41.0,2020-08-05 22:00:00, None,32
50.0, 38.0, 4.4,0.0, 8.3,4.4, 23.4,20.5, 62.0, 0.0, 0.0,43.0,2020-08-05 23:00:00, None,32
65.0, 41.0, 3.8,0.0, 7.8,4.2, 21.6,19.5, 61.0, 0.0, 0.0,45.0,2020-08-06 00:00:00, None,32
42.0, 43.0, 4.4,0.0, 7.5,3.8, 20.5,20.2, 50.0, 0.0, 0.0,45.0,2020-08-06 01:00:00, None,32
25.0, 45.0, 4.2,0.0, 7.3,5.2, 19.5,19.7, 65.0, 0.0, 0.0,48.0,2020-08-06 02:00:00, None,32
11.0, 45.0, 3.8,0.0, 7.9,5.5, 20.2,19.9, 42.0, 0.0, 0.0,47.0,2020-08-06 03:00:00, None,32
38.0, 48.0, 5.2,0.0, 8.4,5.1, 19.7,19.9, 25.0, 0.0, 0.0,47.0,2020-08-06 04:00:00, None,32
21.0, 47.0, 5.5,0.0, 8.3,5.4, 19.9,20.2, 11.0, 0.0, 0.0,46.0,2020-08-06 05:00:00, None,32
341.0, 47.0, 5.1,0.0, 8.3,3.8, 19.9,20.4, 38.0, 0.0, 0.0,51.0,2020-08-06 06:00:00, None,32
333.0, 46.0, 5.4,0.0, 8.2,5.1, 20.2,20.7, 21.0, 0.0, 0.0,49.0,2020-08-06 07:00:00, None,32
304.0, 51.0, 3.8,0.0, 9.9,5.0, 20.4,23.5, 341.0, 0.0, 0.0,37.0,2020-08-06 08:00:00, None,32
304.0, 49.0, 5.1,0.0, 9.6,7.4, 20.7,25.4, 333.0, 0.0, 0.0,32.0,2020-08-06 09:00:00, None,32
290.0, 37.0, 5.0,0.0, 8.0,6.7, 23.5,25.0, 304.0, 0.0, 0.0,36.0,2020-08-06 10:00:00, None,32
345.0, 32.0, 7.4,0.0, 7.5,9.8, 25.4,23.6, 304.0, 0.0, 0.0,41.0,2020-08-06 11:00:00, None,32
203.0, 36.0, 6.7,0.0, 8.9,4.1, 25.0,19.2, 290.0, 0.0, 0.0,72.0,2020-08-06 12:00:00, None,32
101.0, 41.0, 9.8,2.4, 9.6,7.4, 23.6,15.7, 345.0, 0.0, 0.0,97.0,2020-08-06 13:00:00, None,32
97.0, 72.0, 4.1,4.0, 14.0,8.3, 19.2,15.1, 203.0, 0.0, 0.0,92.0,2020-08-06 14:00:00, None,32
210.0, 97.0, 7.4,0.6, 15.2,3.3, 15.7,15.3, 101.0, 2.4, 2.4,100.0,2020-08-06 15:00:00, None,32
95.0, 92.0, 8.3,0.0, 13.8,2.1, 15.1,15.8, 97.0, 4.0, 6.4,100.0,2020-08-06 16:00:00, None,32
116.0, 100.0, 3.3,0.0, 15.3,2.7, 15.3,16.2, 210.0, 0.6, 7.0,97.0,2020-08-06 17:00:00, None,32
328.0, 100.0, 2.1,0.0, 15.8,6.0, 15.8,18.0, 95.0, 0.0, 7.0,53.0,2020-08-06 18:00:00, None,32
13.0, 97.0, 2.7,0.0, 15.7,6.2, 16.2,14.5, 116.0, 0.0, 7.0,47.0,2020-08-06 19:00:00, None,32
49.0, 53.0, 6.0,0.0, 8.3,6.5, 18.0,15.5, 328.0, 0.0, 7.0,53.0,2020-08-06 20:00:00, None,32
27.0, 47.0, 6.2,0.0, 3.3,8.2, 14.5,16.0, 13.0, 0.0, 7.0,48.0,2020-08-06 21:00:00, None,32
11.0, 53.0, 6.5,0.0, 6.0,9.1, 15.5,16.0, 49.0, 0.0, 7.0,56.0,2020-08-06 22:00:00, None,32
69.0, 48.0, 8.2,0.0, 5.0,6.3, 16.0,13.8, 27.0, 0.0, 7.0,67.0,2020-08-06 23:00:00, None,32
78.0, 56.0, 9.1,0.0, 7.2,4.0, 16.0,13.4, 11.0, 0.0, 7.0,76.0,2020-08-07 00:00:00, None,32
59.0, 67.0, 6.3,0.0, 7.8,4.4, 13.8,14.9, 69.0, 0.0, 7.0,57.0,2020-08-07 01:00:00, None,32
80.0, 76.0, 4.0,0.0, 9.3,4.9, 13.4,14.6, 78.0, 0.0, 7.0,62.0,2020-08-07 02:00:00, None,32
82.0, 57.0, 4.4,0.0, 6.5,5.7, 14.9,13.4, 59.0, 0.0, 7.0,66.0,2020-08-07 03:00:00, None,32
