ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
2.8,2.8,0.5,0.0,2017-03-05,0.0,4.5,10
0.0,0.0,1.0,0.0,2017-03-06,0.0,6.0,10
3.6,3.6,2.0,0.0,2017-03-07,0.0,6.0,10
0.6,0.6,2.5,0.0,2017-03-08,0.0,6.5,10
12.4,12.4,1.0,0.0,2017-03-09,0.0,5.5,10
0.0,0.0,1.5,0.0,2017-03-10,0.0,7.0,10
4.8,4.8,5.0,0.0,2017-03-11,0.0,9.5,10
