RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
88.7, None, None, 10.9, 1.878, 155.8, -6.0, -4.4, -6.0, None, 156.0, None, None, 45.0, None, 45.47, None, None, -4.511, None, -1.3, 89.0, None, 75.7, 1.9, -4.5, 0.0, 0.0,2021-01-01 00:00:00,1
92.2, None, None, 11.8, 2.545, 218.4, -7.0, -6.5, -7.0, None, 218.0, None, None, 46.0, None, 45.65, None, None, -6.103, None, -1.3, 92.0, None, 55.84, 2.5, -6.1, 0.1, 0.0,2021-01-01 01:00:00,1
90.6, None, None, 13.3, 3.835, 143.4, -7.0, -6.5, -7.0, None, 143.0, None, None, 47.0, None, 46.97, None, None, -6.088, None, -1.3, 91.0, None, 39.86, 3.8, -6.1, 0.4, 2.0,2021-01-01 02:00:00,1
90.2, None, None, 14.7, 5.069, 135.1, -7.0, -6.5, -7.0, None, 135.0, None, None, 47.0, None, 46.74, None, None, -6.012, None, -1.3, 90.0, None, 30.57, 5.1, -6.0, 0.4, 0.0,2021-01-01 03:00:00,1
92.8, None, None, 19.9, 8.69, 129.5, -7.0, -6.5, -7.0, None, 130.0, None, None, 48.0, None, 47.7, None, None, -5.651, None, -1.3, 93.0, None, 26.83, 8.7, -5.7, -0.1, 1.0,2021-01-01 04:00:00,1
91.7, None, None, 23.6, 8.97, 130.7, -6.0, -6.5, -6.0, None, 131.0, None, None, 49.0, None, 48.64, None, None, -5.199, None, -1.3, 92.0, None, 25.89, 9.0, -5.2, 0.1, 0.0,2021-01-01 06:00:00,1
92.6, None, None, 23.2, 9.42, 131.1, -6.0, -5.3, -6.0, None, 131.0, None, None, 49.0, None, 48.94, None, None, -4.993, None, -5.0, 93.0, None, 26.56, 9.4, -5.0, 0.0, 1.0,2021-01-01 07:00:00,1
92.6, None, None, 25.5, 8.69, 124.7, -5.0, -5.3, -5.0, None, 125.0, None, None, 49.0, None, 48.93, None, None, -4.561, None, -4.5, 93.0, None, 29.56, 8.7, -4.6, 0.0, 0.0,2021-01-01 08:00:00,1
92.8, None, None, 24.9, 8.46, 128.9, -5.0, -5.3, -5.0, None, 129.0, None, None, 49.0, None, 48.89, None, None, -4.44, None, -4.4, 93.0, None, 33.48, 8.5, -4.4, 0.0, 0.0,2021-01-01 09:00:00,1
92.7, None, None, 24.9, 7.667, 130.5, -5.0, -5.3, -5.0, None, 131.0, None, None, 49.0, None, 48.87, None, None, -4.463, None, -4.4, 93.0, None, 32.09, 7.7, -4.5, 0.0, 0.0,2021-01-01 10:00:00,1
93.0, None, None, 18.3, 6.149, 130.8, -5.0, -5.3, -5.0, None, 131.0, None, None, 49.0, None, 48.81, None, None, -3.892, None, -3.9, 93.0, None, 33.22, 6.1, -3.9, 0.0, 0.0,2021-01-01 11:00:00,1
