pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, -6.605, None,2021-01-01 00:00:00, -3.6, None, -6999.0, -6.6, -6.6, 0.6, -1.0, -6999.0, None, None, 46.0, 46.28,1
None, None, -6.28, None,2021-01-01 01:00:00, -3.6, None, -6999.0, -6.3, -6.8, 0.5, 2.0, -6999.0, None, None, 47.0, 47.48,1
None, None, -6.389, None,2021-01-01 02:00:00, -3.6, None, -6999.0, -6.4, -6.8, 0.8, 1.0, -6999.0, None, None, 48.0, 48.17,1
None, None, -6.489, None,2021-01-01 03:00:00, -3.6, None, -6999.0, -6.5, -6.8, 0.8, 1.0, -6999.0, None, None, 49.0, 48.71,1
None, None, -6.56, None,2021-01-01 04:00:00, -3.6, None, -6999.0, -6.6, -6.8, 0.8, 2.0, -6999.0, None, None, 50.0, 49.72,1
None, None, -6.419, None,2021-01-01 05:00:00, -3.6, None, -6999.0, -6.4, -6.8, 0.8, 3.0, -6999.0, None, None, 52.0, 51.83,1
None, None, -6.37, None,2021-01-01 06:00:00, -3.6, None, -6999.0, -6.4, -6.8, 1.2, 3.0, -6999.0, None, None, 54.0, 54.37,1
None, None, -6.258, None,2021-01-01 07:00:00, -6.2, None, -6999.0, -6.3, -6.4, 0.9, 2.0, -6999.0, None, None, 56.0, 56.23,1
None, None, -6.07, None,2021-01-01 08:00:00, -6.1, None, -6999.0, -6.1, -6.4, 0.2, 1.0, -6999.0, None, None, 57.0, 56.56,1
None, None, -5.87, None,2021-01-01 09:00:00, -5.9, None, -6999.0, -5.9, -6.4, 0.4, 1.0, -6999.0, None, None, 57.0, 56.99,1
None, None, -5.704, None,2021-01-01 10:00:00, -5.7, None, -6999.0, -5.7, -6.4, 0.0, 0.0, -6999.0, None, None, 57.0, 56.74,1
None, None, -5.216, None,2021-01-01 11:00:00, -5.2, None, -6999.0, -5.2, -6.4, 0.2, 1.0, -6999.0, None, None, 57.0, 57.17,1
None, None, -4.947, None,2021-01-01 12:00:00, -5.0, None, -6999.0, -4.9, -6.4, 0.3, 0.0, -6999.0, None, None, 57.0, 57.39,1
None, None, -4.734, None,2021-01-01 13:00:00, -4.7, None, -6999.0, -4.7, -6.4, 0.7, 1.0, -6999.0, None, None, 58.0, 57.92,1
None, None, -4.551, None,2021-01-01 14:00:00, -4.5, None, -6999.0, -4.6, -6.4, 0.8, 2.0, -6999.0, None, None, 59.0, 59.14,1
None, None, -4.326, None,2021-01-01 15:00:00, -4.3, None, -6999.0, -4.3, -6.4, 0.5, 1.0, -6999.0, None, None, 59.0, 59.47,1
None, None, -4.207, None,2021-01-01 16:00:00, -4.1, None, -6999.0, -4.2, -6.4, 0.3, 0.0, -6999.0, None, None, 59.0, 59.45,1
None, None, -4.435, None,2021-01-01 17:00:00, -4.1, None, -6999.0, -4.4, -6.4, 0.4, 0.0, -6999.0, None, None, 60.0, 59.68,1
