pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
11.0, None, 623.0, None, -0.4,-0.5, 75.0, None, None, 0.0, 129.0, None,2020-11-18 00:00:00, None,47
11.0, None, 625.0, None, -0.7,-0.8, 78.0, None, None, 2.0, 130.0, None,2020-11-18 01:00:00, None,47
12.0, None, 627.0, None, -0.8,-0.8, 80.0, None, None, 2.0, 134.0, None,2020-11-18 02:00:00, None,47
12.0, None, 628.0, None, -0.9,-1.0, 83.0, None, None, 1.0, 135.0, None,2020-11-18 03:00:00, None,47
14.0, None, 631.0, None, -1.2,-1.3, 86.0, None, None, 3.0, 140.0, None,2020-11-18 04:00:00, None,47
17.0, None, 634.0, None, -1.4,-1.4, 90.0, None, None, 3.0, 143.0, None,2020-11-18 05:00:00, None,47
18.0, None, 635.0, None, -1.7,-1.8, 94.0, None, None, 1.0, 146.0, None,2020-11-18 06:00:00, None,47
19.0, None, 636.0, None, -2.4,-2.5, 95.0, None, None, 0.0, 147.0, None,2020-11-18 08:00:00, None,47
20.0, None, 636.0, None, -1.7,-2.3, 94.0, None, None, 0.0, 147.0, None,2020-11-18 09:00:00, None,47
20.0, None, 636.0, None, -2.4,-2.8, 94.0, None, None, 0.0, 147.0, None,2020-11-18 10:00:00, None,47
20.0, None, 636.0, None, -1.2,-1.9, 93.0, None, None, 0.0, 147.0, None,2020-11-18 11:00:00, None,47
19.0, None, 636.0, None, -0.1,-0.9, 93.0, None, None, 0.0, 147.0, None,2020-11-18 12:00:00, None,47
19.0, None, 636.0, None, -1.0,-1.7, 92.0, None, None, 0.0, 147.0, None,2020-11-18 13:00:00, None,47
19.0, None, 636.0, None, -1.8,-2.5, 92.0, None, None, 0.0, 147.0, None,2020-11-18 14:00:00, None,47
19.0, None, 636.0, None, -3.1,-3.3, 92.0, None, None, 0.0, 147.0, None,2020-11-18 15:00:00, None,47
19.0, None, 637.0, None, -5.2,-5.2, 92.0, None, None, 0.0, 147.0, None,2020-11-18 17:00:00, None,47
18.0, None, 637.0, None, -4.8,-4.8, 91.0, None, None, 0.0, 147.0, None,2020-11-18 18:00:00, None,47
16.0, None, 637.0, None, -4.8,-4.9, 92.0, None, None, 0.0, 147.0, None,2020-11-18 19:00:00, None,47
17.0, None, 638.0, None, -6.5,-6.6, 90.0, None, None, 1.0, 147.0, None,2020-11-18 20:00:00, None,47
15.0, None, 638.0, None, -6.7,-6.8, 91.0, None, None, 0.0, 147.0, None,2020-11-18 21:00:00, None,47
15.0, None, 638.0, None, -6.9,-7.0, 93.0, None, None, 0.0, 147.0, None,2020-11-18 22:00:00, None,47
15.0, None, 638.0, None, -7.2,-7.3, 91.0, None, None, 0.0, 148.0, None,2020-11-18 23:00:00, None,47
15.0, None, 638.0, None, -7.7,-7.9, 92.0, None, None, 0.0, 148.0, None,2020-11-19 00:00:00, None,47
13.0, None, 638.0, None, -8.5,-8.7, 94.0, None, None, 0.0, 148.0, None,2020-11-19 01:00:00, None,47
12.0, None, 639.0, None, -9.7,-9.9, 92.0, None, None, 1.0, 148.0, None,2020-11-19 02:00:00, None,47
11.0, None, 639.0, None, -11.7,-11.8, 91.0, None, None, 0.0, 148.0, None,2020-11-19 03:00:00, None,47
8.0, None, 639.0, None, -12.5,-12.6, 92.0, None, None, 0.0, 148.0, None,2020-11-19 04:00:00, None,47
5.0, None, 639.0, None, -12.3,-12.3, 93.0, None, None, 0.0, 148.0, None,2020-11-19 05:00:00, None,47
4.0, None, 639.0, None, -13.0,-13.1, 91.0, None, None, 0.0, 148.0, None,2020-11-19 06:00:00, None,47
3.0, None, 639.0, None, -13.3,-13.3, 91.0, None, None, 0.0, 148.0, None,2020-11-19 07:00:00, None,47
3.0, None, 639.0, None, -12.9,-13.0, 89.0, None, None, 0.0, 148.0, None,2020-11-19 08:00:00, None,47
3.0, None, 639.0, None, -11.5,-12.0, 89.0, None, None, 0.0, 148.0, None,2020-11-19 09:00:00, None,47
3.0, None, 639.0, None, -10.4,-11.0, 89.0, None, None, 0.0, 148.0, None,2020-11-19 10:00:00, None,47
3.0, None, 639.0, None, -9.8,-10.1, 93.0, None, None, 0.0, 148.0, None,2020-11-19 11:00:00, None,47
3.0, None, 639.0, None, -8.0,-8.9, 93.0, None, None, 0.0, 148.0, None,2020-11-19 12:00:00, None,47
3.0, None, 639.0, None, -6.8,-7.4, 94.0, None, None, 0.0, 148.0, None,2020-11-19 13:00:00, None,47
3.0, None, 639.0, None, -7.1,-7.7, 96.0, None, None, 0.0, 148.0, None,2020-11-19 14:00:00, None,47
3.0, None, 639.0, None, -7.6,-7.7, 94.0, None, None, 0.0, 149.0, None,2020-11-19 15:00:00, None,47
2.0, None, 639.0, None, -6.7,-6.9, 94.0, None, None, 0.0, 149.0, None,2020-11-19 16:00:00, None,47
2.0, None, 639.0, None, -8.3,-8.0, 94.0, None, None, 0.0, 149.0, None,2020-11-19 17:00:00, None,47
2.0, None, 639.0, None, -8.5,-8.1, 94.0, None, None, 0.0, 149.0, None,2020-11-19 18:00:00, None,47
2.0, None, 639.0, None, -9.1,-8.7, 93.0, None, None, 0.0, 149.0, None,2020-11-19 19:00:00, None,47
1.0, None, 639.0, None, -9.1,-8.7, 94.0, None, None, 0.0, 149.0, None,2020-11-19 20:00:00, None,47
1.0, None, 639.0, None, -8.5,-8.2, 94.0, None, None, 0.0, 149.0, None,2020-11-19 21:00:00, None,47
1.0, None, 639.0, None, -9.1,-8.9, 93.0, None, None, 0.0, 149.0, None,2020-11-19 22:00:00, None,47
1.0, None, 639.0, None, -9.3,-9.1, 92.0, None, None, 0.0, 149.0, None,2020-11-19 23:00:00, None,47
1.0, None, 639.0, None, -8.6,-8.6, 91.0, None, None, 0.0, 149.0, None,2020-11-20 00:00:00, None,47
1.0, None, 639.0, None, -8.2,-8.3, 89.0, None, None, 0.0, 149.0, None,2020-11-20 01:00:00, None,47
0.0, None, 639.0, None, -8.3,-8.3, 93.0, None, None, 0.0, 149.0, None,2020-11-20 02:00:00, None,47
0.0, None, 639.0, None, -8.3,-8.2, 94.0, None, None, 0.0, 149.0, None,2020-11-20 03:00:00, None,47
0.0, None, 639.0, None, -8.1,-8.1, 92.0, None, None, 0.0, 150.0, None,2020-11-20 04:00:00, None,47
